@relation penbased
@Attribute At1 integer [0,  100]
@Attribute At2 integer [0,  100]
@Attribute At3 integer [0,  100]
@Attribute At4 integer [0,  100]
@Attribute At5 integer [0,  100]
@Attribute At6 integer [0,  100]
@Attribute At7 integer [0,  100]
@Attribute At8 integer [0,  100]
@Attribute At9 integer [0,  100]
@Attribute At10 integer [0,  100]
@Attribute At11 integer [0,  100]
@Attribute At12 integer [0,  100]
@Attribute At13 integer [0,  100]
@Attribute At14 integer [0,  100]
@Attribute At15 integer [0,  100]
@Attribute At16 integer [0,  100]
@Attribute Class {0,1,2,3,4,5,6,7,8,9}
@data
64, 89, 66, 58, 74, 8, 0, 0, 20, 41, 92, 64, 100, 100, 24, 95, 8
35, 72, 26, 94, 91, 100, 82, 67, 64, 51, 100, 26, 53, 0, 0, 3, 3
15, 87, 46, 100, 87, 83, 49, 59, 87, 47, 100, 19, 54, 0, 0, 1, 3
17, 59, 32, 100, 57, 82, 32, 39, 0, 5, 19, 0, 59, 7, 100, 14, 2
56, 86, 39, 69, 100, 34, 59, 0, 0, 17, 53, 54, 95, 94, 22, 100, 8
34, 100, 0, 62, 71, 54, 76, 11, 16, 0, 10, 48, 22, 88, 100, 95, 5
12, 87, 0, 44, 20, 4, 66, 0, 100, 30, 89, 75, 49, 100, 13, 77, 0
46, 92, 18, 64, 62, 40, 28, 0, 0, 9, 4, 63, 28, 100, 100, 98, 5
53, 94, 100, 100, 60, 90, 28, 65, 42, 52, 72, 35, 46, 7, 0, 0, 5
19, 89, 60, 100, 54, 69, 47, 50, 100, 48, 99, 20, 54, 2, 0, 0, 3
100, 91, 96, 100, 50, 70, 9, 40, 0, 6, 76, 0, 93, 26, 28, 21, 6
0, 40, 31, 62, 68, 78, 100, 100, 91, 91, 67, 62, 46, 33, 36, 0, 1
42, 94, 12, 60, 56, 33, 33, 0, 0, 20, 13, 71, 48, 100, 100, 96, 5
56, 97, 16, 100, 0, 55, 18, 11, 67, 0, 100, 36, 91, 82, 44, 98, 0
0, 70, 14, 97, 66, 100, 100, 79, 66, 55, 94, 27, 90, 0, 41, 2, 3
72, 100, 32, 80, 9, 49, 13, 16, 59, 0, 100, 24, 59, 41, 0, 31, 6
18, 100, 23, 73, 0, 41, 17, 17, 83, 18, 100, 43, 84, 35, 76, 0, 4
19, 90, 57, 61, 96, 19, 17, 0, 2, 34, 81, 64, 100, 100, 0, 99, 8
12, 78, 50, 100, 79, 77, 44, 46, 1, 23, 0, 13, 53, 7, 100, 0, 2
29, 82, 44, 100, 93, 92, 68, 63, 77, 40, 100, 13, 53, 0, 0, 4, 3
100, 100, 29, 88, 45, 52, 79, 16, 16, 0, 0, 33, 42, 68, 44, 98, 8
44, 73, 77, 100, 100, 68, 78, 28, 68, 0, 100, 33, 56, 51, 0, 53, 8
17, 83, 2, 54, 0, 13, 47, 0, 90, 26, 100, 68, 71, 100, 26, 79, 0
47, 82, 83, 100, 100, 67, 67, 33, 28, 0, 1, 14, 0, 41, 78, 35, 7
7, 80, 21, 100, 34, 72, 18, 41, 0, 12, 30, 1, 65, 0, 100, 2, 2
24, 91, 10, 69, 65, 40, 46, 0, 0, 11, 8, 57, 29, 98, 100, 100, 5
43, 75, 71, 100, 38, 68, 0, 37, 60, 32, 100, 51, 82, 34, 54, 0, 4
0, 70, 46, 81, 100, 100, 88, 88, 81, 66, 77, 43, 68, 22, 63, 0, 1
17, 36, 37, 4, 72, 0, 100, 29, 92, 75, 62, 100, 26, 96, 0, 66, 0
49, 97, 23, 67, 72, 36, 35, 0, 0, 20, 4, 69, 32, 96, 100, 100, 5
76, 100, 59, 66, 89, 23, 9, 0, 0, 31, 80, 62, 100, 96, 2, 86, 8
40, 100, 11, 87, 0, 57, 11, 29, 66, 40, 100, 58, 82, 29, 78, 0, 4
81, 100, 30, 80, 2, 52, 0, 21, 45, 0, 100, 11, 72, 35, 21, 19, 6
5, 75, 0, 46, 16, 5, 67, 0, 100, 34, 92, 75, 47, 100, 6, 77, 0
0, 37, 29, 60, 68, 82, 100, 100, 77, 75, 57, 51, 45, 25, 45, 0, 1
14, 100, 14, 87, 0, 59, 11, 35, 100, 40, 97, 54, 83, 27, 100, 0, 4
42, 94, 1, 70, 0, 26, 44, 0, 92, 22, 100, 66, 64, 100, 17, 84, 0
100, 100, 89, 94, 89, 79, 78, 63, 56, 47, 33, 31, 22, 16, 0, 0, 1
100, 100, 56, 66, 0, 37, 8, 34, 83, 43, 86, 71, 57, 35, 24, 0, 4
45, 93, 24, 62, 100, 89, 24, 100, 25, 51, 97, 91, 77, 32, 0, 0, 9
53, 60, 85, 83, 48, 100, 0, 79, 46, 70, 100, 57, 81, 28, 54, 0, 9
21, 73, 84, 42, 90, 7, 0, 0, 19, 35, 81, 66, 100, 100, 9, 89, 8
2, 20, 44, 53, 63, 100, 14, 98, 53, 59, 100, 25, 57, 0, 0, 13, 8
7, 96, 0, 61, 13, 22, 61, 0, 100, 30, 98, 69, 59, 100, 13, 86, 0
0, 64, 36, 72, 73, 90, 100, 100, 89, 74, 82, 47, 78, 21, 76, 0, 1
32, 73, 59, 100, 81, 71, 54, 36, 16, 9, 0, 2, 50, 2, 100, 0, 2
18, 92, 11, 56, 43, 23, 21, 0, 4, 37, 0, 74, 47, 92, 100, 100, 5
49, 99, 5, 74, 0, 24, 46, 0, 98, 21, 100, 70, 55, 100, 5, 79, 0
49, 73, 83, 100, 76, 91, 59, 57, 37, 24, 0, 0, 38, 7, 100, 6, 1
100, 94, 62, 100, 21, 79, 18, 44, 68, 51, 86, 21, 46, 0, 0, 10, 5
100, 100, 46, 88, 13, 61, 0, 32, 16, 4, 90, 0, 81, 20, 20, 3, 6
2, 37, 8, 25, 42, 0, 89, 17, 100, 59, 73, 96, 23, 100, 0, 62, 0
55, 97, 40, 61, 55, 24, 8, 0, 0, 33, 10, 80, 43, 100, 100, 96, 5
63, 97, 19, 90, 4, 36, 42, 0, 95, 25, 100, 77, 46, 100, 0, 73, 0
23, 71, 2, 49, 57, 32, 23, 0, 3, 25, 0, 65, 34, 96, 100, 100, 5
30, 86, 65, 100, 84, 85, 58, 63, 100, 45, 98, 21, 51, 6, 0, 0, 3
63, 81, 95, 100, 95, 62, 66, 26, 21, 0, 0, 15, 48, 35, 100, 15, 2
19, 88, 53, 100, 92, 84, 71, 53, 36, 29, 0, 5, 48, 1, 100, 0, 2
0, 72, 19, 100, 27, 60, 10, 21, 2, 1, 35, 0, 68, 1, 100, 8, 2
100, 88, 72, 100, 27, 88, 6, 58, 34, 51, 68, 37, 43, 8, 0, 0, 5
39, 100, 24, 70, 0, 40, 49, 38, 100, 40, 75, 65, 52, 34, 43, 0, 4
48, 92, 29, 62, 92, 100, 16, 67, 0, 38, 36, 0, 100, 43, 10, 41, 8
82, 86, 0, 67, 38, 29, 96, 0, 25, 20, 65, 61, 100, 100, 18, 73, 8
16, 84, 56, 100, 72, 65, 46, 29, 8, 0, 0, 16, 50, 17, 100, 5, 2
32, 68, 20, 36, 42, 0, 83, 15, 100, 56, 80, 95, 36, 100, 0, 73, 0
2, 71, 32, 61, 100, 44, 100, 0, 29, 5, 0, 50, 23, 89, 98, 100, 5
60, 100, 19, 76, 1, 45, 3, 13, 56, 0, 100, 20, 44, 27, 0, 5, 6
64, 86, 47, 96, 100, 100, 90, 63, 50, 35, 0, 14, 32, 15, 86, 0, 2
85, 98, 39, 100, 7, 60, 0, 16, 54, 0, 100, 28, 40, 38, 5, 9, 6
0, 24, 43, 59, 64, 100, 18, 94, 67, 61, 100, 23, 43, 0, 7, 29, 8
12, 97, 0, 100, 58, 98, 100, 84, 93, 62, 71, 41, 46, 21, 32, 0, 7
95, 90, 70, 95, 0, 100, 0, 66, 69, 59, 100, 27, 53, 0, 16, 13, 5
75, 61, 85, 100, 22, 82, 37, 42, 55, 2, 0, 0, 31, 36, 100, 60, 8
25, 90, 24, 100, 61, 90, 31, 64, 77, 53, 100, 27, 68, 4, 0, 0, 3
32, 87, 24, 54, 81, 100, 0, 72, 18, 44, 36, 0, 100, 44, 19, 49, 8
100, 100, 59, 83, 31, 52, 20, 19, 52, 0, 91, 25, 48, 27, 0, 7, 6
75, 100, 44, 70, 23, 34, 47, 4, 100, 6, 89, 29, 36, 26, 0, 0, 6
28, 49, 35, 93, 100, 100, 81, 54, 41, 13, 52, 0, 66, 45, 0, 63, 8
0, 34, 55, 65, 89, 100, 82, 58, 82, 17, 39, 1, 9, 0, 100, 1, 1
81, 72, 58, 100, 0, 81, 43, 57, 82, 76, 100, 37, 87, 0, 17, 1, 9
78, 99, 77, 83, 99, 100, 75, 86, 100, 58, 100, 28, 57, 9, 0, 0, 9
48, 74, 88, 95, 100, 100, 78, 75, 66, 49, 64, 23, 32, 0, 0, 1, 1
57, 95, 59, 56, 76, 12, 0, 0, 28, 33, 100, 60, 96, 100, 21, 88, 8
14, 92, 0, 64, 66, 61, 77, 7, 41, 0, 23, 55, 30, 95, 100, 100, 5
58, 89, 15, 70, 0, 30, 33, 0, 79, 32, 100, 72, 67, 100, 18, 70, 0
89, 98, 57, 76, 63, 34, 19, 0, 0, 25, 55, 56, 100, 91, 36, 100, 8
56, 71, 31, 100, 16, 66, 24, 23, 0, 0, 17, 34, 57, 57, 100, 76, 8
78, 100, 29, 92, 4, 55, 0, 16, 54, 0, 100, 29, 44, 33, 3, 2, 6
33, 79, 75, 100, 99, 75, 71, 45, 24, 25, 0, 29, 55, 21, 100, 0, 2
100, 99, 65, 100, 33, 77, 11, 51, 0, 22, 21, 0, 52, 19, 11, 20, 6
0, 38, 32, 51, 64, 75, 93, 100, 100, 97, 91, 64, 83, 32, 75, 0, 1
34, 100, 0, 51, 18, 87, 12, 97, 36, 44, 16, 0, 34, 8, 100, 14, 1
0, 91, 34, 100, 62, 78, 58, 38, 46, 0, 31, 34, 57, 55, 100, 59, 7
80, 70, 95, 100, 7, 89, 0, 57, 82, 76, 100, 56, 82, 20, 11, 0, 9
0, 83, 26, 100, 53, 84, 42, 50, 16, 24, 27, 5, 66, 0, 100, 7, 2
53, 98, 88, 100, 100, 80, 78, 60, 58, 40, 57, 17, 35, 0, 0, 3, 3
0, 66, 46, 79, 100, 100, 97, 91, 71, 68, 46, 46, 26, 23, 23, 0, 1
22, 100, 20, 75, 0, 40, 0, 25, 67, 30, 100, 39, 84, 36, 79, 0, 4
73, 97, 35, 54, 100, 84, 44, 100, 75, 71, 92, 60, 62, 0, 0, 9, 9
61, 100, 96, 98, 83, 49, 46, 14, 0, 0, 6, 29, 54, 27, 100, 8, 2
67, 92, 32, 87, 0, 44, 72, 50, 100, 62, 63, 100, 62, 48, 59, 0, 4
0, 97, 68, 100, 66, 69, 55, 35, 54, 0, 31, 1, 32, 25, 100, 33, 7
86, 100, 32, 81, 0, 57, 30, 37, 100, 51, 86, 46, 41, 23, 11, 0, 4
57, 82, 58, 100, 96, 90, 72, 61, 100, 45, 86, 15, 44, 0, 0, 4, 3
50, 100, 10, 73, 0, 29, 36, 0, 83, 17, 100, 60, 68, 94, 26, 76, 0
36, 52, 0, 50, 6, 6, 56, 0, 97, 30, 100, 76, 58, 100, 24, 68, 0
0, 59, 46, 76, 100, 100, 100, 100, 79, 76, 57, 50, 46, 24, 50, 0, 1
0, 45, 32, 65, 67, 82, 100, 100, 75, 76, 51, 51, 28, 26, 9, 0, 1
73, 100, 27, 84, 1, 51, 0, 15, 47, 0, 100, 4, 82, 19, 34, 10, 6
59, 94, 71, 100, 100, 82, 75, 62, 63, 40, 75, 14, 40, 1, 0, 0, 3
100, 92, 60, 100, 57, 80, 94, 97, 81, 72, 64, 43, 34, 20, 0, 0, 9
16, 100, 24, 89, 9, 55, 0, 21, 63, 19, 97, 42, 95, 27, 100, 0, 4
0, 92, 22, 99, 68, 100, 100, 87, 83, 64, 56, 44, 32, 23, 16, 0, 7
100, 83, 47, 100, 0, 79, 25, 51, 78, 68, 82, 71, 77, 34, 64, 0, 9
23, 72, 77, 94, 77, 100, 64, 63, 48, 26, 0, 0, 5, 6, 100, 8, 1
29, 82, 0, 49, 10, 1, 57, 0, 95, 34, 100, 83, 55, 100, 9, 81, 0
7, 89, 52, 100, 93, 70, 80, 27, 68, 0, 100, 39, 66, 53, 0, 52, 7
0, 90, 37, 100, 58, 69, 55, 32, 47, 0, 25, 33, 55, 44, 100, 46, 7
25, 91, 23, 61, 75, 55, 57, 3, 0, 0, 13, 55, 28, 99, 100, 100, 5
0, 99, 39, 100, 65, 72, 49, 30, 23, 0, 8, 36, 53, 43, 100, 47, 7
19, 81, 55, 100, 78, 80, 42, 61, 88, 43, 100, 13, 53, 0, 0, 6, 3
0, 83, 32, 100, 84, 74, 68, 36, 37, 0, 7, 23, 18, 45, 100, 52, 7
56, 100, 29, 73, 0, 41, 30, 35, 100, 34, 95, 65, 78, 31, 80, 0, 4
48, 88, 28, 58, 34, 9, 0, 0, 25, 42, 66, 77, 100, 100, 49, 78, 8
36, 87, 73, 100, 100, 85, 76, 63, 87, 33, 86, 3, 43, 0, 0, 4, 3
52, 94, 100, 100, 98, 77, 72, 55, 99, 36, 92, 13, 44, 0, 0, 10, 3
4, 77, 0, 35, 28, 0, 74, 2, 100, 37, 89, 80, 48, 100, 12, 73, 0
0, 53, 15, 63, 62, 80, 100, 100, 79, 76, 55, 51, 35, 26, 22, 0, 1
100, 99, 72, 100, 54, 71, 44, 41, 42, 10, 69, 0, 47, 25, 0, 29, 6
72, 69, 82, 97, 4, 100, 0, 74, 91, 78, 100, 53, 60, 27, 24, 0, 9
94, 100, 53, 75, 11, 52, 0, 41, 52, 38, 99, 43, 100, 38, 91, 0, 4
31, 86, 95, 100, 66, 95, 10, 77, 56, 63, 100, 44, 62, 15, 0, 0, 5
26, 97, 29, 100, 75, 99, 100, 83, 82, 61, 56, 39, 27, 20, 0, 0, 7
71, 96, 32, 100, 0, 58, 5, 15, 71, 1, 100, 42, 30, 41, 10, 0, 6
62, 100, 22, 78, 0, 44, 2, 6, 48, 0, 88, 24, 100, 60, 63, 80, 0
0, 48, 36, 63, 68, 84, 100, 100, 86, 75, 72, 50, 58, 24, 55, 0, 1
1, 63, 3, 27, 37, 0, 79, 18, 100, 54, 89, 90, 41, 100, 0, 80, 0
50, 100, 20, 75, 2, 46, 0, 17, 43, 0, 100, 10, 73, 32, 16, 24, 6
38, 100, 0, 74, 20, 48, 99, 45, 100, 65, 75, 63, 58, 31, 43, 0, 4
37, 89, 25, 54, 80, 20, 15, 0, 0, 26, 62, 58, 100, 97, 23, 100, 8
58, 95, 60, 64, 100, 32, 83, 0, 17, 20, 62, 51, 69, 85, 0, 100, 8
0, 61, 7, 11, 49, 0, 87, 28, 100, 78, 62, 100, 25, 72, 16, 20, 0
98, 89, 72, 100, 54, 77, 100, 83, 85, 69, 70, 41, 45, 15, 0, 0, 9
100, 100, 72, 79, 38, 51, 0, 26, 44, 32, 90, 39, 88, 37, 82, 0, 4
63, 100, 33, 73, 0, 46, 41, 42, 100, 44, 72, 65, 64, 32, 49, 0, 4
79, 78, 42, 100, 27, 66, 68, 30, 50, 0, 0, 22, 45, 54, 100, 82, 8
69, 100, 27, 87, 1, 57, 0, 25, 35, 1, 91, 0, 100, 21, 45, 27, 6
27, 100, 3, 76, 0, 46, 69, 43, 100, 64, 90, 64, 85, 32, 87, 0, 4
51, 100, 18, 73, 0, 34, 20, 0, 63, 2, 95, 31, 100, 72, 66, 90, 0
0, 33, 34, 52, 64, 76, 93, 100, 100, 90, 88, 60, 75, 30, 64, 0, 1
0, 54, 16, 68, 59, 83, 99, 100, 100, 90, 74, 62, 51, 32, 34, 0, 1
36, 100, 0, 55, 7, 0, 61, 25, 100, 76, 61, 100, 37, 69, 24, 44, 0
0, 57, 31, 69, 66, 85, 100, 100, 88, 75, 73, 50, 61, 23, 53, 0, 1
12, 80, 57, 100, 76, 74, 56, 41, 28, 10, 0, 4, 42, 13, 100, 0, 2
0, 58, 0, 14, 38, 0, 77, 16, 100, 55, 82, 95, 42, 100, 9, 74, 0
1, 87, 38, 100, 49, 63, 34, 22, 16, 0, 0, 29, 49, 24, 100, 22, 7
10, 89, 0, 45, 20, 4, 65, 0, 99, 31, 100, 75, 61, 100, 16, 85, 0
28, 94, 99, 100, 69, 95, 22, 70, 51, 53, 100, 27, 67, 0, 0, 9, 5
86, 100, 36, 80, 1, 49, 0, 14, 56, 0, 100, 23, 51, 37, 2, 16, 6
13, 93, 79, 100, 87, 72, 50, 36, 21, 0, 10, 14, 0, 46, 100, 49, 7
0, 51, 29, 68, 57, 85, 87, 100, 100, 84, 87, 56, 70, 28, 58, 0, 1
31, 100, 0, 82, 47, 46, 97, 12, 44, 0, 31, 33, 95, 61, 100, 91, 8
55, 100, 20, 75, 0, 48, 0, 19, 41, 0, 100, 8, 78, 30, 27, 25, 6
42, 80, 72, 100, 98, 67, 74, 29, 31, 3, 0, 15, 51, 14, 100, 0, 2
84, 78, 27, 54, 6, 82, 65, 100, 89, 65, 100, 28, 69, 0, 0, 10, 9
47, 83, 84, 68, 100, 91, 35, 100, 73, 78, 93, 47, 48, 20, 0, 0, 9
62, 80, 5, 65, 2, 100, 64, 94, 90, 58, 100, 19, 57, 0, 0, 24, 9
0, 79, 24, 100, 62, 84, 66, 53, 56, 22, 43, 0, 49, 24, 100, 22, 7
50, 100, 22, 84, 0, 54, 45, 34, 100, 41, 100, 64, 88, 32, 84, 0, 4
73, 100, 12, 90, 0, 55, 65, 61, 100, 71, 99, 32, 65, 0, 3, 6, 9
0, 81, 9, 100, 40, 85, 33, 54, 11, 26, 18, 9, 60, 4, 100, 0, 2
0, 78, 16, 100, 51, 74, 42, 37, 10, 8, 21, 18, 65, 0, 100, 19, 2
71, 100, 44, 63, 0, 38, 57, 43, 100, 52, 82, 80, 66, 41, 60, 0, 4
0, 93, 51, 97, 100, 100, 77, 61, 56, 22, 38, 0, 23, 30, 76, 31, 7
61, 100, 18, 82, 0, 41, 15, 0, 72, 8, 100, 47, 100, 90, 50, 82, 0
0, 67, 43, 74, 78, 91, 100, 100, 95, 74, 87, 49, 84, 23, 96, 0, 1
0, 84, 34, 100, 89, 94, 93, 69, 54, 49, 100, 35, 92, 11, 39, 0, 3
69, 100, 42, 83, 0, 61, 9, 39, 77, 41, 100, 47, 62, 24, 33, 0, 4
95, 100, 50, 82, 19, 58, 0, 31, 18, 6, 73, 0, 100, 14, 44, 12, 6
0, 57, 15, 62, 59, 80, 100, 100, 100, 83, 78, 55, 57, 28, 37, 0, 1
0, 87, 49, 100, 100, 90, 83, 46, 77, 0, 65, 4, 41, 32, 97, 40, 7
0, 97, 62, 100, 100, 81, 81, 48, 55, 17, 26, 0, 10, 27, 73, 33, 7
77, 97, 13, 85, 62, 41, 100, 0, 24, 11, 48, 63, 72, 100, 0, 76, 8
71, 100, 39, 87, 11, 63, 0, 37, 42, 25, 100, 37, 74, 24, 53, 0, 4
0, 27, 34, 51, 70, 75, 100, 100, 83, 77, 68, 52, 55, 26, 47, 0, 1
14, 100, 2, 73, 0, 48, 50, 44, 92, 48, 100, 58, 76, 29, 53, 0, 4
49, 49, 100, 79, 54, 100, 8, 68, 35, 27, 0, 0, 6, 35, 71, 63, 8
70, 100, 27, 95, 49, 70, 93, 87, 90, 50, 100, 9, 52, 0, 0, 4, 9
100, 100, 57, 97, 21, 68, 0, 37, 10, 6, 78, 0, 82, 23, 9, 19, 6
18, 100, 18, 87, 0, 54, 43, 32, 100, 46, 98, 55, 49, 32, 25, 0, 4
50, 99, 21, 80, 0, 37, 25, 0, 76, 16, 100, 58, 79, 100, 29, 95, 0
10, 87, 55, 100, 71, 71, 40, 38, 2, 9, 0, 0, 50, 8, 100, 0, 2
21, 52, 0, 48, 39, 50, 100, 51, 68, 0, 26, 29, 8, 83, 85, 100, 5
0, 45, 58, 67, 94, 91, 100, 100, 82, 75, 67, 50, 58, 25, 58, 0, 1
100, 100, 68, 81, 40, 57, 20, 28, 24, 0, 59, 10, 36, 25, 0, 14, 6
5, 100, 23, 86, 6, 57, 0, 29, 65, 30, 100, 54, 89, 28, 93, 0, 4
67, 73, 41, 100, 16, 67, 73, 34, 78, 0, 0, 10, 35, 47, 100, 77, 8
9, 96, 72, 100, 96, 77, 41, 59, 57, 46, 100, 23, 68, 0, 0, 5, 3
0, 67, 48, 99, 71, 100, 74, 56, 75, 10, 9, 0, 19, 0, 100, 3, 1
0, 41, 31, 62, 64, 81, 99, 100, 100, 77, 84, 50, 65, 24, 58, 0, 1
0, 90, 48, 100, 100, 95, 82, 64, 56, 32, 42, 0, 17, 24, 70, 26, 7
0, 58, 62, 82, 78, 100, 41, 75, 30, 50, 32, 24, 30, 2, 100, 0, 1
52, 76, 72, 100, 100, 81, 71, 52, 94, 35, 97, 6, 48, 0, 0, 5, 3
0, 66, 21, 100, 50, 78, 42, 33, 24, 0, 9, 40, 54, 55, 100, 69, 7
0, 90, 36, 100, 53, 76, 15, 51, 67, 46, 100, 20, 61, 0, 10, 7, 3
48, 88, 100, 100, 92, 63, 56, 30, 16, 0, 0, 15, 30, 39, 91, 38, 7
10, 79, 21, 59, 36, 16, 0, 0, 2, 46, 11, 94, 55, 100, 100, 86, 5
0, 100, 1, 58, 20, 17, 58, 0, 94, 19, 100, 64, 69, 92, 28, 90, 0
36, 70, 53, 99, 100, 100, 88, 68, 85, 43, 91, 13, 47, 0, 0, 12, 3
49, 100, 79, 95, 61, 63, 67, 47, 100, 27, 73, 4, 31, 0, 0, 13, 3
0, 64, 2, 26, 35, 0, 77, 12, 100, 46, 96, 85, 58, 100, 19, 80, 0
65, 90, 97, 100, 95, 73, 72, 48, 39, 25, 0, 5, 43, 0, 100, 0, 2
46, 96, 60, 100, 100, 90, 70, 63, 64, 42, 86, 16, 46, 0, 0, 2, 3
26, 88, 9, 63, 0, 20, 36, 0, 80, 18, 100, 57, 76, 94, 31, 100, 0
9, 90, 0, 100, 60, 100, 100, 85, 87, 63, 60, 42, 31, 22, 17, 0, 7
48, 100, 32, 65, 0, 26, 50, 24, 100, 41, 85, 86, 81, 46, 76, 0, 4
0, 83, 35, 100, 73, 89, 70, 45, 67, 0, 46, 10, 57, 32, 100, 33, 7
12, 54, 58, 77, 100, 100, 83, 92, 67, 69, 42, 45, 21, 21, 0, 0, 1
18, 93, 94, 100, 100, 100, 20, 94, 3, 64, 77, 50, 77, 11, 0, 0, 5
27, 100, 14, 76, 0, 44, 41, 33, 94, 35, 100, 63, 76, 34, 76, 0, 4
29, 88, 67, 100, 81, 73, 40, 51, 98, 47, 100, 14, 46, 0, 0, 11, 3
1, 72, 34, 100, 60, 84, 43, 46, 13, 13, 0, 0, 54, 2, 100, 4, 2
0, 89, 50, 100, 85, 78, 70, 39, 56, 0, 30, 13, 43, 35, 100, 45, 7
97, 82, 59, 100, 18, 69, 0, 22, 42, 0, 93, 15, 100, 60, 57, 89, 0
0, 82, 42, 100, 100, 90, 86, 62, 46, 39, 1, 17, 26, 1, 93, 0, 2
89, 93, 31, 100, 40, 50, 53, 0, 0, 0, 46, 41, 100, 79, 36, 85, 8
100, 100, 56, 92, 22, 66, 0, 34, 8, 0, 56, 0, 71, 29, 25, 40, 6
31, 100, 2, 66, 0, 27, 34, 0, 78, 20, 100, 58, 83, 95, 33, 98, 0
0, 97, 44, 99, 100, 100, 94, 98, 68, 75, 56, 50, 52, 25, 54, 0, 7
78, 100, 30, 74, 5, 44, 0, 13, 60, 0, 100, 26, 48, 39, 2, 15, 6
26, 88, 55, 100, 86, 69, 78, 31, 67, 0, 100, 33, 66, 45, 0, 45, 7
18, 89, 30, 62, 82, 47, 73, 0, 20, 11, 0, 65, 43, 96, 100, 100, 5
31, 72, 56, 100, 70, 76, 47, 45, 15, 17, 0, 4, 50, 0, 100, 0, 2
0, 77, 45, 83, 90, 100, 100, 88, 82, 65, 60, 42, 37, 21, 10, 0, 1
100, 73, 56, 100, 3, 72, 55, 37, 80, 0, 0, 3, 27, 41, 95, 70, 8
7, 85, 49, 97, 97, 100, 100, 77, 86, 48, 88, 20, 46, 7, 0, 0, 3
50, 51, 100, 74, 70, 100, 0, 93, 4, 69, 78, 60, 90, 32, 76, 0, 9
44, 100, 15, 65, 0, 20, 35, 0, 78, 25, 100, 65, 65, 95, 21, 75, 0
0, 56, 34, 75, 88, 100, 77, 66, 71, 31, 39, 1, 24, 0, 100, 1, 1
0, 98, 67, 100, 100, 72, 88, 36, 72, 0, 54, 0, 19, 31, 87, 32, 7
83, 100, 41, 73, 11, 42, 2, 8, 59, 0, 100, 25, 43, 28, 0, 7, 6
36, 65, 49, 100, 73, 71, 58, 33, 27, 1, 0, 1, 50, 6, 100, 0, 2
32, 100, 12, 93, 0, 46, 22, 4, 72, 0, 100, 38, 85, 82, 34, 92, 0
0, 51, 25, 74, 49, 100, 49, 81, 52, 54, 56, 28, 68, 2, 100, 0, 1
99, 81, 53, 100, 0, 83, 50, 67, 100, 78, 99, 34, 69, 0, 8, 2, 9
63, 100, 21, 81, 0, 51, 7, 19, 56, 0, 100, 17, 54, 33, 0, 19, 6
0, 67, 8, 21, 45, 0, 85, 10, 100, 51, 75, 89, 36, 100, 7, 71, 0
100, 100, 70, 81, 38, 56, 14, 27, 32, 0, 86, 7, 53, 22, 0, 16, 6
100, 89, 63, 94, 14, 100, 13, 65, 61, 60, 78, 20, 35, 0, 0, 12, 5
0, 95, 14, 100, 60, 99, 100, 100, 61, 86, 43, 58, 33, 29, 32, 0, 7
17, 100, 79, 92, 100, 76, 72, 44, 49, 10, 24, 0, 0, 31, 71, 33, 7
100, 87, 96, 100, 49, 73, 11, 44, 0, 10, 60, 0, 73, 27, 16, 27, 6
33, 86, 9, 65, 75, 71, 72, 25, 3, 0, 0, 46, 12, 93, 100, 100, 5
0, 64, 43, 73, 79, 91, 100, 100, 92, 75, 84, 49, 78, 23, 74, 0, 1
36, 100, 0, 61, 28, 34, 98, 35, 100, 71, 71, 90, 66, 45, 60, 0, 4
23, 87, 57, 100, 66, 72, 56, 60, 98, 40, 100, 8, 46, 0, 0, 15, 3
21, 100, 13, 70, 0, 38, 6, 17, 73, 20, 100, 28, 62, 32, 56, 0, 4
42, 63, 100, 85, 54, 100, 42, 62, 62, 22, 0, 0, 0, 27, 73, 51, 8
0, 62, 38, 79, 77, 97, 100, 100, 84, 75, 64, 51, 52, 26, 56, 0, 1
0, 42, 21, 66, 33, 91, 64, 100, 70, 74, 73, 49, 73, 23, 100, 0, 1
47, 100, 21, 78, 0, 42, 26, 8, 94, 4, 100, 32, 34, 28, 28, 0, 6
0, 91, 38, 100, 81, 91, 67, 62, 100, 40, 98, 16, 51, 5, 0, 0, 3
66, 100, 73, 96, 34, 72, 0, 48, 39, 31, 100, 46, 75, 26, 64, 0, 4
0, 66, 63, 77, 100, 100, 80, 93, 60, 69, 43, 45, 37, 21, 50, 0, 1
32, 64, 0, 65, 1, 20, 46, 0, 91, 21, 100, 66, 64, 100, 15, 92, 0
89, 100, 38, 85, 8, 54, 0, 20, 45, 0, 100, 12, 88, 40, 29, 39, 6
22, 100, 1, 52, 63, 67, 62, 21, 0, 0, 4, 59, 28, 96, 100, 97, 5
100, 89, 58, 100, 29, 72, 70, 75, 79, 49, 87, 8, 43, 0, 0, 8, 9
21, 87, 49, 100, 96, 87, 53, 63, 65, 48, 100, 21, 55, 0, 0, 5, 3
40, 98, 17, 76, 0, 28, 35, 0, 84, 25, 100, 70, 55, 100, 4, 95, 0
0, 73, 48, 91, 62, 100, 56, 46, 71, 12, 100, 16, 42, 6, 15, 0, 1
100, 100, 66, 90, 26, 66, 0, 40, 4, 12, 62, 0, 80, 19, 10, 16, 6
0, 86, 34, 100, 60, 86, 42, 60, 70, 43, 100, 26, 70, 8, 29, 0, 3
