@relation penbased
@Attribute At1 integer [0,  100]
@Attribute At2 integer [0,  100]
@Attribute At3 integer [0,  100]
@Attribute At4 integer [0,  100]
@Attribute At5 integer [0,  100]
@Attribute At6 integer [0,  100]
@Attribute At7 integer [0,  100]
@Attribute At8 integer [0,  100]
@Attribute At9 integer [0,  100]
@Attribute At10 integer [0,  100]
@Attribute At11 integer [0,  100]
@Attribute At12 integer [0,  100]
@Attribute At13 integer [0,  100]
@Attribute At14 integer [0,  100]
@Attribute At15 integer [0,  100]
@Attribute At16 integer [0,  100]
@Attribute Class {0,1,2,3,4,5,6,7,8,9}
@data
100, 77, 53, 73, 18, 92, 60, 100, 84, 74, 71, 42, 41, 16, 0, 0, 9
55, 93, 100, 100, 73, 100, 34, 78, 44, 56, 77, 36, 45, 9, 0, 0, 5
62, 100, 36, 92, 12, 57, 12, 19, 61, 0, 100, 22, 51, 41, 0, 27, 6
42, 94, 0, 60, 23, 30, 86, 30, 100, 61, 70, 100, 69, 50, 71, 0, 4
33, 83, 1, 71, 0, 13, 62, 0, 100, 48, 73, 100, 16, 77, 8, 20, 0
54, 98, 14, 71, 0, 23, 40, 0, 86, 22, 100, 69, 64, 100, 18, 86, 0
0, 85, 32, 100, 65, 88, 49, 52, 21, 24, 30, 6, 65, 4, 100, 0, 2
50, 100, 26, 84, 0, 60, 6, 36, 58, 35, 100, 50, 78, 26, 63, 0, 4
2, 98, 80, 100, 100, 75, 56, 39, 26, 0, 5, 1, 0, 28, 80, 29, 7
0, 86, 37, 100, 85, 93, 72, 67, 94, 36, 100, 4, 53, 0, 6, 11, 3
36, 70, 42, 100, 69, 70, 55, 32, 19, 3, 0, 8, 50, 9, 100, 0, 2
23, 100, 46, 57, 100, 79, 49, 89, 0, 48, 20, 0, 79, 22, 24, 53, 8
0, 100, 38, 100, 65, 72, 60, 36, 52, 0, 40, 17, 46, 41, 100, 45, 7
53, 100, 35, 93, 6, 61, 0, 28, 36, 0, 96, 12, 100, 42, 37, 28, 6
45, 92, 37, 100, 76, 99, 63, 47, 30, 5, 0, 0, 50, 8, 100, 2, 2
100, 100, 46, 87, 8, 60, 0, 26, 33, 0, 85, 8, 64, 35, 8, 30, 6
19, 100, 0, 73, 9, 46, 72, 47, 100, 61, 82, 69, 75, 34, 60, 0, 4
12, 80, 40, 100, 81, 90, 64, 60, 64, 30, 100, 9, 53, 0, 0, 1, 3
22, 84, 41, 100, 49, 69, 26, 40, 0, 11, 21, 0, 60, 6, 100, 12, 2
15, 73, 23, 44, 41, 6, 1, 0, 0, 44, 18, 90, 59, 100, 100, 90, 5
24, 82, 62, 100, 76, 71, 52, 40, 13, 16, 0, 13, 52, 13, 100, 0, 2
13, 83, 42, 100, 59, 67, 35, 34, 0, 27, 30, 32, 65, 11, 100, 0, 2
0, 52, 33, 67, 68, 82, 100, 100, 94, 77, 82, 50, 69, 23, 72, 0, 1
0, 88, 40, 100, 65, 81, 51, 55, 30, 29, 11, 4, 51, 0, 100, 6, 2
0, 96, 41, 100, 100, 88, 59, 49, 34, 0, 53, 4, 64, 33, 8, 34, 7
100, 100, 53, 87, 24, 59, 2, 31, 0, 0, 50, 4, 62, 30, 12, 32, 6
38, 100, 4, 85, 0, 53, 58, 46, 100, 52, 88, 64, 78, 32, 73, 0, 4
20, 87, 60, 100, 69, 75, 50, 52, 100, 44, 96, 18, 51, 1, 0, 0, 3
100, 100, 47, 96, 10, 69, 0, 37, 32, 8, 88, 0, 84, 25, 26, 25, 6
0, 94, 47, 97, 97, 100, 92, 56, 84, 13, 67, 0, 48, 19, 100, 23, 7
30, 100, 0, 58, 23, 39, 63, 14, 13, 0, 24, 52, 44, 96, 100, 93, 5
35, 100, 19, 85, 0, 52, 50, 32, 100, 35, 96, 64, 62, 34, 39, 0, 4
64, 93, 0, 72, 81, 70, 75, 100, 8, 75, 100, 83, 83, 41, 44, 0, 9
0, 62, 52, 63, 78, 98, 23, 100, 32, 70, 99, 77, 100, 39, 94, 0, 9
0, 90, 53, 100, 86, 75, 75, 38, 66, 0, 93, 4, 100, 33, 42, 40, 7
0, 93, 35, 100, 84, 100, 100, 81, 85, 61, 70, 40, 55, 20, 52, 0, 7
0, 95, 49, 100, 83, 77, 72, 38, 60, 0, 42, 4, 49, 28, 100, 29, 7
33, 100, 0, 72, 6, 23, 54, 0, 100, 30, 88, 77, 35, 97, 2, 64, 0
10, 94, 0, 98, 65, 100, 100, 100, 66, 76, 47, 49, 36, 22, 52, 0, 7
0, 99, 66, 100, 100, 79, 68, 41, 48, 1, 25, 0, 21, 23, 88, 25, 7
2, 55, 18, 86, 70, 100, 98, 79, 75, 50, 100, 15, 52, 0, 0, 15, 3
6, 89, 52, 100, 100, 91, 93, 65, 62, 43, 25, 23, 0, 2, 55, 0, 2
0, 95, 32, 100, 78, 94, 73, 55, 61, 13, 50, 0, 53, 32, 100, 32, 7
87, 74, 74, 100, 22, 87, 70, 68, 100, 72, 88, 33, 55, 0, 0, 8, 9
30, 81, 0, 35, 60, 39, 83, 0, 41, 4, 27, 57, 39, 100, 100, 99, 5
20, 60, 0, 83, 15, 39, 100, 9, 30, 0, 47, 54, 67, 100, 2, 59, 8
96, 74, 47, 54, 0, 72, 25, 100, 82, 89, 100, 57, 84, 25, 41, 0, 9
33, 85, 69, 100, 78, 78, 53, 56, 100, 44, 93, 16, 48, 1, 0, 0, 3
63, 100, 43, 89, 15, 58, 10, 23, 50, 0, 100, 18, 63, 43, 0, 50, 6
0, 75, 26, 100, 61, 87, 55, 48, 24, 22, 26, 3, 65, 1, 100, 0, 2
35, 91, 4, 68, 0, 25, 42, 0, 89, 25, 100, 67, 63, 100, 13, 83, 0
0, 77, 52, 57, 100, 26, 54, 0, 23, 24, 56, 58, 75, 94, 21, 100, 8
2, 97, 14, 66, 50, 90, 14, 100, 62, 75, 100, 37, 75, 2, 0, 0, 9
41, 94, 5, 74, 62, 66, 51, 100, 56, 68, 100, 34, 60, 2, 0, 0, 9
36, 100, 13, 75, 57, 65, 100, 78, 63, 85, 41, 57, 18, 29, 0, 0, 4
26, 100, 1, 96, 0, 57, 68, 43, 100, 61, 73, 78, 45, 40, 29, 0, 4
52, 82, 3, 50, 100, 72, 64, 100, 0, 62, 84, 76, 86, 50, 77, 0, 9
62, 100, 39, 79, 0, 52, 13, 39, 80, 44, 100, 63, 86, 32, 71, 0, 4
100, 100, 54, 100, 17, 85, 15, 50, 55, 47, 85, 22, 50, 0, 0, 6, 5
69, 94, 0, 81, 73, 55, 100, 21, 32, 0, 20, 33, 58, 67, 51, 100, 8
35, 84, 71, 100, 100, 79, 72, 52, 35, 31, 0, 9, 39, 0, 88, 0, 2
90, 81, 46, 57, 0, 70, 27, 100, 85, 98, 100, 64, 86, 30, 55, 0, 9
18, 84, 0, 49, 14, 13, 58, 0, 92, 25, 100, 63, 73, 93, 27, 100, 0
100, 100, 49, 97, 15, 65, 0, 28, 33, 0, 85, 17, 62, 39, 20, 12, 6
68, 76, 75, 100, 33, 82, 78, 74, 75, 55, 100, 23, 55, 4, 0, 0, 9
63, 100, 36, 83, 9, 49, 0, 13, 57, 0, 100, 27, 51, 42, 14, 14, 6
0, 0, 42, 11, 83, 34, 100, 68, 77, 100, 29, 99, 41, 69, 90, 61, 9
100, 92, 20, 90, 7, 42, 65, 0, 0, 10, 18, 58, 78, 100, 45, 97, 8
0, 26, 15, 47, 60, 73, 100, 100, 87, 87, 64, 58, 43, 29, 25, 0, 1
88, 76, 78, 100, 26, 87, 59, 86, 100, 83, 76, 48, 42, 18, 0, 0, 9
31, 88, 68, 100, 60, 86, 76, 68, 100, 44, 78, 18, 39, 6, 0, 0, 3
26, 73, 35, 100, 100, 97, 78, 68, 46, 35, 26, 0, 0, 31, 52, 30, 7
40, 100, 9, 66, 0, 26, 43, 0, 100, 17, 100, 56, 61, 88, 0, 89, 0
26, 93, 70, 100, 75, 55, 44, 17, 0, 0, 6, 24, 54, 24, 100, 12, 2
0, 83, 38, 100, 93, 97, 100, 71, 70, 48, 34, 26, 27, 2, 84, 0, 2
0, 71, 28, 100, 65, 83, 55, 40, 20, 12, 13, 16, 57, 11, 100, 0, 2
0, 66, 33, 67, 65, 82, 95, 100, 100, 92, 80, 62, 67, 29, 78, 0, 1
0, 78, 26, 94, 95, 100, 100, 82, 57, 61, 62, 37, 57, 14, 0, 0, 3
52, 100, 25, 67, 0, 33, 46, 28, 100, 33, 99, 65, 73, 35, 53, 0, 4
40, 84, 33, 81, 100, 42, 81, 0, 0, 13, 46, 57, 94, 100, 11, 90, 8
62, 73, 23, 69, 0, 90, 68, 100, 100, 78, 77, 50, 43, 24, 2, 0, 9
32, 63, 52, 100, 86, 69, 70, 24, 24, 0, 0, 4, 53, 2, 100, 1, 2
0, 75, 38, 100, 90, 90, 90, 48, 76, 6, 55, 0, 48, 43, 100, 55, 7
42, 100, 41, 78, 18, 51, 0, 23, 60, 24, 94, 41, 89, 27, 100, 0, 4
11, 72, 28, 100, 66, 78, 56, 38, 19, 10, 0, 6, 50, 5, 100, 0, 2
84, 100, 38, 77, 8, 50, 0, 22, 40, 0, 100, 9, 54, 25, 2, 13, 6
0, 83, 36, 100, 66, 78, 53, 39, 41, 0, 24, 34, 56, 50, 100, 55, 7
0, 69, 36, 84, 77, 99, 100, 100, 78, 76, 57, 51, 38, 26, 28, 0, 1
11, 91, 57, 100, 100, 93, 66, 62, 33, 29, 5, 0, 0, 35, 60, 37, 7
100, 92, 46, 100, 11, 78, 37, 56, 86, 43, 81, 0, 28, 5, 0, 41, 5
100, 99, 89, 100, 46, 75, 15, 48, 0, 20, 43, 0, 96, 10, 24, 22, 6
0, 78, 34, 100, 80, 91, 63, 57, 57, 43, 100, 25, 72, 0, 24, 1, 3
39, 78, 25, 97, 74, 100, 100, 81, 85, 57, 72, 32, 46, 10, 0, 0, 3
42, 92, 51, 58, 85, 96, 31, 100, 66, 56, 100, 39, 60, 0, 0, 23, 9
74, 100, 38, 79, 0, 49, 53, 53, 100, 62, 73, 84, 56, 42, 42, 0, 4
0, 37, 15, 60, 52, 81, 92, 100, 100, 82, 80, 55, 60, 27, 43, 0, 1
0, 98, 67, 93, 47, 100, 19, 68, 45, 55, 100, 33, 73, 0, 17, 7, 5
34, 100, 24, 70, 0, 41, 27, 26, 86, 27, 100, 51, 98, 31, 97, 0, 4
19, 100, 16, 55, 10, 96, 16, 48, 24, 2, 0, 0, 50, 11, 100, 16, 1
65, 100, 0, 79, 67, 41, 99, 0, 10, 3, 41, 42, 100, 80, 6, 90, 8
0, 73, 26, 100, 66, 97, 62, 63, 37, 33, 12, 6, 58, 0, 100, 2, 2
88, 82, 45, 100, 8, 79, 63, 77, 100, 68, 93, 25, 51, 0, 0, 12, 9
0, 89, 44, 100, 100, 73, 88, 35, 46, 0, 12, 9, 11, 35, 92, 34, 7
44, 100, 0, 79, 0, 49, 61, 40, 100, 64, 92, 61, 62, 31, 34, 0, 4
78, 100, 62, 97, 36, 63, 29, 24, 65, 0, 100, 23, 52, 37, 0, 26, 6
6, 88, 29, 51, 82, 40, 56, 0, 15, 19, 0, 67, 40, 95, 100, 100, 5
14, 100, 6, 77, 0, 47, 79, 50, 100, 63, 73, 62, 76, 31, 77, 0, 4
100, 95, 71, 100, 36, 84, 34, 48, 83, 48, 91, 17, 49, 0, 0, 4, 5
39, 100, 10, 74, 0, 41, 60, 38, 100, 49, 85, 63, 60, 32, 43, 0, 4
34, 86, 22, 40, 39, 0, 83, 17, 100, 61, 70, 96, 22, 100, 0, 64, 0
26, 84, 72, 100, 92, 78, 51, 53, 70, 49, 100, 23, 58, 0, 0, 7, 3
43, 55, 14, 40, 38, 0, 79, 23, 100, 66, 81, 100, 35, 78, 0, 44, 0
50, 96, 89, 100, 92, 71, 66, 48, 100, 29, 80, 4, 36, 0, 0, 10, 3
0, 40, 30, 61, 67, 82, 100, 100, 88, 75, 72, 49, 56, 25, 40, 0, 1
83, 100, 34, 79, 8, 52, 0, 23, 37, 0, 100, 12, 93, 38, 28, 33, 6
55, 95, 78, 100, 71, 60, 41, 27, 0, 0, 1, 26, 52, 21, 100, 4, 2
48, 63, 42, 100, 94, 99, 94, 62, 90, 54, 100, 19, 51, 0, 0, 11, 3
70, 100, 23, 82, 0, 51, 8, 18, 71, 1, 100, 28, 29, 29, 11, 0, 6
56, 100, 46, 99, 14, 66, 0, 31, 36, 0, 100, 9, 58, 24, 32, 2, 6
38, 84, 70, 100, 96, 81, 76, 54, 100, 27, 75, 1, 29, 0, 0, 24, 3
25, 88, 98, 100, 95, 66, 65, 33, 75, 0, 5, 22, 0, 37, 100, 39, 7
27, 88, 2, 49, 13, 1, 70, 0, 100, 43, 93, 91, 35, 100, 0, 63, 0
57, 94, 18, 85, 4, 37, 39, 0, 94, 17, 100, 65, 60, 100, 0, 99, 0
0, 43, 35, 61, 67, 81, 100, 100, 93, 75, 86, 50, 82, 25, 81, 0, 1
37, 81, 43, 100, 96, 87, 61, 61, 86, 47, 100, 16, 48, 0, 0, 14, 3
25, 93, 5, 74, 7, 29, 48, 0, 94, 27, 100, 72, 55, 100, 0, 82, 0
60, 74, 89, 100, 96, 78, 68, 50, 34, 24, 0, 2, 51, 7, 100, 0, 2
0, 63, 42, 81, 95, 100, 79, 81, 63, 60, 63, 40, 74, 20, 100, 0, 1
0, 73, 45, 86, 90, 100, 100, 90, 86, 68, 73, 45, 66, 23, 62, 0, 1
65, 67, 72, 100, 1, 75, 32, 37, 61, 0, 0, 4, 32, 44, 100, 74, 8
100, 86, 71, 100, 32, 90, 12, 61, 50, 58, 63, 27, 40, 0, 0, 2, 5
42, 59, 53, 100, 87, 81, 61, 41, 22, 12, 0, 1, 50, 1, 100, 0, 2
100, 100, 53, 93, 22, 60, 14, 21, 58, 0, 97, 26, 58, 54, 0, 50, 6
64, 100, 41, 78, 18, 57, 0, 36, 36, 22, 100, 32, 92, 20, 69, 0, 4
100, 66, 61, 100, 0, 51, 8, 0, 82, 32, 92, 89, 64, 61, 8, 8, 0
62, 83, 21, 69, 0, 33, 25, 1, 68, 0, 100, 29, 97, 70, 67, 100, 0
0, 85, 48, 100, 84, 89, 73, 48, 65, 6, 48, 0, 37, 28, 100, 33, 7
52, 80, 30, 66, 96, 70, 65, 100, 28, 62, 100, 69, 80, 20, 0, 0, 9
54, 89, 17, 61, 0, 19, 38, 0, 81, 21, 100, 63, 77, 100, 32, 89, 0
0, 100, 53, 97, 91, 69, 72, 29, 31, 0, 5, 35, 46, 49, 100, 41, 7
16, 100, 0, 68, 20, 26, 53, 0, 92, 11, 100, 54, 72, 86, 33, 96, 0
36, 100, 6, 81, 0, 52, 36, 28, 84, 38, 100, 55, 72, 29, 62, 0, 4
37, 100, 11, 72, 0, 33, 26, 0, 74, 7, 100, 42, 81, 79, 36, 99, 0
63, 91, 66, 100, 100, 87, 65, 60, 28, 35, 0, 7, 47, 0, 88, 0, 2
100, 95, 46, 100, 9, 71, 0, 37, 21, 3, 80, 0, 67, 29, 3, 31, 6
0, 80, 53, 100, 100, 77, 70, 38, 32, 2, 9, 0, 19, 27, 89, 34, 7
1, 100, 47, 96, 52, 60, 46, 24, 40, 0, 0, 26, 41, 37, 100, 41, 7
96, 100, 44, 85, 14, 53, 7, 18, 57, 0, 100, 19, 57, 40, 0, 28, 6
56, 87, 91, 100, 81, 72, 61, 58, 100, 41, 87, 12, 38, 0, 0, 12, 3
52, 100, 18, 76, 0, 46, 9, 17, 61, 19, 100, 38, 54, 22, 18, 0, 6
20, 100, 14, 70, 0, 40, 3, 16, 77, 22, 100, 45, 96, 30, 96, 0, 4
17, 60, 46, 80, 100, 100, 89, 89, 60, 67, 34, 45, 17, 22, 0, 0, 1
0, 89, 65, 100, 85, 70, 51, 35, 19, 0, 12, 21, 29, 48, 100, 46, 7
45, 93, 9, 78, 72, 76, 47, 100, 55, 79, 100, 46, 67, 8, 0, 0, 9
31, 78, 35, 100, 77, 85, 76, 50, 43, 23, 0, 2, 48, 1, 100, 0, 2
0, 0, 44, 16, 80, 41, 100, 70, 86, 100, 38, 95, 33, 68, 83, 59, 9
73, 66, 32, 81, 100, 100, 95, 87, 64, 65, 27, 43, 5, 22, 0, 0, 1
0, 38, 18, 57, 49, 80, 81, 100, 100, 92, 85, 61, 69, 31, 63, 0, 1
62, 99, 100, 100, 62, 96, 29, 85, 33, 57, 55, 32, 38, 8, 0, 0, 5
0, 78, 30, 100, 62, 91, 48, 59, 24, 31, 14, 3, 57, 1, 100, 0, 2
70, 100, 45, 86, 11, 53, 0, 15, 57, 0, 100, 26, 67, 57, 0, 67, 6
5, 42, 0, 7, 44, 0, 87, 15, 100, 64, 68, 100, 25, 93, 20, 48, 0
30, 82, 8, 69, 36, 30, 2, 0, 0, 36, 14, 84, 54, 100, 100, 97, 5
40, 81, 5, 60, 8, 2, 62, 0, 100, 44, 92, 99, 38, 100, 0, 55, 0
81, 60, 96, 100, 0, 98, 49, 54, 96, 11, 13, 0, 33, 45, 100, 86, 8
44, 82, 79, 100, 100, 81, 73, 56, 82, 45, 80, 17, 42, 0, 0, 13, 3
17, 97, 3, 55, 14, 10, 66, 0, 100, 37, 90, 83, 39, 100, 0, 66, 0
0, 89, 40, 100, 64, 70, 55, 27, 38, 0, 15, 30, 57, 36, 100, 39, 7
100, 100, 67, 96, 29, 67, 0, 33, 15, 0, 70, 1, 71, 18, 19, 10, 6
46, 100, 1, 69, 0, 33, 64, 29, 100, 42, 75, 84, 65, 46, 62, 0, 4
35, 84, 60, 100, 100, 87, 72, 60, 97, 31, 80, 3, 32, 0, 0, 23, 3
89, 100, 43, 76, 0, 75, 49, 99, 100, 90, 84, 56, 53, 24, 38, 0, 9
12, 100, 2, 79, 0, 52, 63, 48, 100, 70, 86, 54, 80, 27, 74, 0, 4
100, 75, 49, 100, 24, 61, 100, 27, 91, 0, 0, 18, 66, 55, 93, 85, 8
0, 21, 41, 46, 73, 73, 100, 100, 85, 84, 73, 56, 61, 28, 56, 0, 1
36, 95, 9, 55, 73, 58, 54, 11, 0, 0, 10, 52, 29, 99, 100, 100, 5
48, 87, 13, 59, 0, 10, 43, 0, 84, 29, 100, 77, 64, 100, 26, 68, 0
24, 94, 40, 100, 64, 78, 36, 48, 0, 23, 13, 9, 63, 5, 100, 0, 2
16, 77, 39, 100, 49, 64, 28, 27, 0, 0, 32, 3, 68, 6, 100, 3, 2
69, 91, 10, 95, 34, 46, 50, 0, 0, 23, 62, 50, 100, 87, 36, 100, 8
68, 100, 55, 83, 27, 56, 0, 27, 14, 0, 100, 2, 73, 27, 52, 11, 6
2, 79, 48, 100, 77, 83, 60, 53, 100, 28, 83, 0, 23, 1, 0, 30, 3
0, 37, 34, 55, 68, 77, 100, 100, 72, 77, 50, 52, 30, 26, 22, 0, 1
100, 100, 53, 98, 28, 77, 34, 57, 79, 53, 76, 24, 39, 4, 0, 0, 5
34, 100, 16, 50, 59, 40, 33, 0, 0, 14, 10, 70, 48, 95, 100, 94, 5
100, 100, 67, 92, 37, 69, 13, 43, 0, 14, 30, 0, 51, 21, 11, 20, 6
63, 100, 28, 79, 4, 51, 0, 21, 37, 0, 100, 9, 68, 27, 7, 19, 6
11, 100, 24, 67, 54, 32, 39, 0, 8, 29, 0, 71, 43, 88, 100, 90, 5
28, 58, 25, 97, 68, 100, 69, 59, 44, 22, 0, 0, 47, 10, 100, 1, 2
1, 66, 0, 25, 39, 0, 84, 8, 100, 53, 75, 95, 32, 100, 12, 59, 0
11, 100, 59, 98, 58, 59, 42, 21, 25, 0, 0, 35, 49, 40, 100, 41, 7
28, 94, 42, 57, 42, 18, 2, 0, 0, 37, 16, 78, 56, 95, 100, 100, 5
21, 97, 0, 61, 11, 14, 60, 0, 100, 30, 92, 78, 49, 100, 23, 76, 0
0, 93, 57, 100, 97, 75, 91, 37, 82, 0, 53, 16, 32, 41, 100, 45, 7
22, 94, 0, 92, 27, 100, 100, 99, 68, 51, 48, 0, 24, 24, 94, 36, 7
29, 83, 0, 83, 41, 42, 53, 0, 17, 20, 50, 61, 100, 100, 29, 95, 8
78, 100, 41, 73, 0, 48, 35, 37, 100, 40, 83, 59, 56, 30, 37, 0, 4
34, 89, 64, 100, 63, 56, 37, 20, 0, 1, 18, 23, 58, 8, 100, 0, 2
0, 87, 37, 96, 98, 100, 100, 87, 80, 65, 63, 44, 52, 22, 62, 0, 7
0, 78, 27, 100, 42, 70, 29, 33, 1, 4, 14, 5, 57, 0, 100, 4, 2
59, 85, 4, 100, 49, 50, 94, 0, 0, 24, 49, 56, 100, 88, 4, 90, 8
31, 100, 12, 87, 0, 55, 22, 26, 72, 31, 100, 60, 74, 31, 60, 0, 4
55, 100, 13, 73, 46, 41, 50, 7, 0, 0, 16, 56, 48, 94, 100, 86, 5
0, 89, 52, 100, 94, 89, 77, 63, 49, 40, 19, 17, 40, 0, 100, 3, 2
25, 87, 53, 100, 65, 64, 38, 33, 0, 19, 46, 19, 87, 0, 100, 31, 2
57, 70, 81, 100, 72, 71, 60, 35, 50, 0, 0, 4, 49, 6, 100, 9, 1
100, 100, 61, 84, 24, 57, 0, 26, 25, 0, 80, 13, 62, 40, 13, 33, 6
97, 100, 54, 83, 0, 48, 3, 10, 84, 0, 100, 39, 14, 51, 8, 18, 6
60, 88, 89, 100, 93, 70, 71, 39, 40, 12, 0, 0, 48, 0, 100, 1, 2
60, 100, 45, 92, 21, 63, 0, 33, 38, 26, 86, 40, 100, 30, 91, 0, 4
81, 96, 39, 100, 13, 71, 13, 39, 76, 44, 100, 16, 44, 0, 0, 6, 5
0, 84, 47, 100, 100, 88, 82, 61, 47, 38, 5, 16, 28, 0, 98, 1, 2
100, 100, 48, 96, 15, 64, 0, 31, 25, 0, 95, 8, 94, 38, 25, 31, 6
0, 94, 9, 35, 42, 7, 78, 0, 100, 41, 73, 85, 37, 100, 8, 70, 0
40, 91, 94, 100, 68, 97, 31, 73, 44, 40, 100, 27, 60, 6, 0, 0, 5
5, 86, 77, 100, 80, 99, 0, 86, 20, 63, 100, 48, 81, 13, 1, 0, 5
36, 97, 0, 59, 9, 14, 61, 0, 99, 34, 100, 81, 53, 100, 5, 73, 0
10, 91, 20, 59, 83, 56, 100, 13, 40, 0, 3, 42, 0, 82, 60, 100, 5
100, 100, 55, 79, 22, 55, 0, 27, 14, 0, 61, 13, 53, 39, 2, 37, 6
27, 82, 52, 100, 62, 72, 32, 45, 0, 20, 11, 0, 55, 2, 100, 6, 2
53, 91, 75, 100, 74, 69, 53, 39, 22, 13, 0, 11, 51, 15, 100, 0, 2
2, 91, 86, 100, 98, 67, 61, 33, 19, 0, 0, 19, 8, 43, 100, 40, 7
45, 100, 42, 79, 11, 45, 0, 7, 62, 0, 100, 23, 41, 35, 33, 11, 6
0, 78, 34, 100, 67, 83, 66, 40, 54, 0, 34, 28, 62, 46, 100, 63, 7
26, 100, 3, 75, 0, 35, 25, 3, 70, 0, 100, 29, 86, 66, 48, 88, 0
0, 64, 16, 100, 57, 89, 40, 48, 2, 17, 1, 18, 49, 0, 100, 0, 2
51, 91, 23, 71, 52, 35, 13, 0, 0, 30, 5, 81, 43, 100, 100, 95, 5
46, 100, 0, 75, 14, 57, 85, 57, 100, 82, 74, 63, 53, 31, 46, 0, 4
59, 99, 8, 100, 24, 58, 81, 28, 57, 0, 0, 25, 39, 64, 100, 93, 8
13, 100, 15, 75, 0, 45, 47, 32, 100, 46, 87, 61, 80, 30, 80, 0, 4
3, 100, 0, 81, 3, 55, 33, 34, 84, 36, 100, 50, 86, 25, 97, 0, 4
77, 57, 87, 100, 0, 95, 43, 55, 100, 15, 40, 0, 28, 45, 86, 85, 8
78, 100, 0, 92, 22, 75, 100, 89, 90, 80, 62, 53, 38, 27, 32, 0, 9
15, 92, 0, 94, 56, 98, 100, 100, 66, 79, 46, 53, 37, 27, 43, 0, 7
26, 64, 22, 30, 55, 0, 97, 23, 100, 64, 74, 100, 23, 91, 0, 54, 0
20, 76, 54, 100, 88, 82, 61, 53, 20, 28, 0, 19, 59, 21, 100, 0, 2
67, 100, 67, 85, 100, 71, 67, 57, 33, 42, 0, 28, 0, 14, 0, 0, 1
68, 100, 11, 89, 59, 45, 61, 0, 0, 17, 65, 55, 100, 100, 18, 98, 8
31, 63, 69, 79, 100, 100, 87, 85, 64, 62, 43, 40, 21, 17, 0, 0, 1
41, 91, 15, 59, 25, 6, 70, 0, 100, 39, 78, 85, 32, 100, 0, 68, 0
16, 87, 53, 100, 82, 82, 40, 56, 75, 50, 100, 20, 56, 0, 0, 4, 3
50, 74, 65, 100, 70, 62, 40, 25, 0, 0, 4, 3, 52, 5, 100, 8, 2
26, 91, 19, 39, 49, 0, 92, 18, 100, 70, 62, 100, 17, 88, 0, 42, 0
100, 100, 64, 93, 36, 67, 14, 36, 11, 0, 48, 4, 34, 19, 0, 3, 6
93, 100, 52, 91, 23, 57, 11, 20, 60, 0, 100, 29, 41, 30, 0, 0, 6
35, 83, 18, 81, 0, 40, 21, 4, 69, 0, 100, 28, 91, 71, 57, 100, 0
0, 71, 38, 95, 47, 100, 49, 49, 39, 4, 2, 1, 53, 1, 100, 0, 1
7, 55, 45, 74, 86, 100, 100, 96, 71, 68, 41, 39, 14, 9, 0, 0, 1
70, 100, 25, 75, 0, 34, 25, 0, 73, 22, 100, 62, 75, 98, 23, 93, 0
100, 85, 73, 84, 3, 63, 8, 91, 82, 100, 79, 65, 36, 32, 0, 0, 9
0, 100, 66, 99, 86, 79, 64, 40, 44, 0, 9, 20, 33, 44, 100, 47, 7
69, 97, 37, 54, 57, 0, 0, 4, 30, 46, 100, 66, 84, 100, 12, 94, 8
31, 84, 67, 50, 68, 2, 0, 0, 37, 40, 100, 70, 70, 100, 2, 82, 8
65, 100, 22, 75, 0, 36, 22, 0, 73, 8, 100, 45, 84, 86, 37, 99, 0
61, 100, 21, 76, 0, 44, 10, 10, 60, 0, 98, 23, 100, 58, 79, 90, 0
100, 98, 66, 100, 30, 90, 17, 60, 48, 48, 64, 17, 34, 0, 0, 6, 5
38, 100, 1, 75, 0, 29, 36, 0, 80, 14, 100, 56, 79, 97, 37, 94, 0
0, 97, 41, 100, 59, 52, 45, 0, 17, 9, 5, 45, 52, 44, 100, 39, 7
51, 100, 17, 70, 0, 32, 19, 0, 69, 10, 100, 42, 90, 79, 45, 97, 0
0, 96, 26, 100, 76, 100, 100, 99, 64, 80, 47, 54, 40, 26, 39, 0, 7
44, 100, 24, 68, 0, 34, 37, 33, 84, 38, 100, 57, 86, 39, 80, 0, 4
50, 85, 3, 100, 4, 78, 63, 68, 100, 61, 80, 19, 32, 0, 0, 7, 9
7, 91, 34, 60, 77, 100, 0, 69, 8, 39, 32, 0, 100, 43, 8, 39, 8
0, 91, 44, 100, 74, 78, 71, 51, 48, 26, 12, 5, 42, 0, 100, 1, 2
0, 67, 39, 83, 80, 100, 100, 93, 96, 70, 93, 46, 91, 23, 89, 0, 1
16, 83, 60, 100, 100, 80, 71, 53, 72, 45, 96, 22, 49, 0, 0, 3, 3
100, 98, 58, 100, 23, 90, 32, 60, 72, 57, 69, 19, 33, 0, 0, 14, 5
14, 76, 49, 100, 90, 84, 73, 52, 68, 39, 100, 17, 54, 0, 0, 8, 3
63, 93, 69, 100, 38, 67, 16, 31, 43, 4, 100, 22, 48, 25, 0, 0, 6
0, 59, 20, 79, 100, 100, 100, 90, 60, 67, 33, 44, 7, 22, 33, 0, 1
47, 96, 100, 100, 53, 93, 15, 74, 46, 58, 77, 34, 51, 9, 0, 0, 5
55, 100, 16, 79, 0, 39, 5, 0, 61, 1, 100, 31, 67, 61, 5, 67, 0
0, 83, 30, 100, 61, 78, 64, 39, 52, 0, 31, 24, 61, 48, 100, 57, 7
