@relation penbased
@Attribute At1 integer [0,  100]
@Attribute At2 integer [0,  100]
@Attribute At3 integer [0,  100]
@Attribute At4 integer [0,  100]
@Attribute At5 integer [0,  100]
@Attribute At6 integer [0,  100]
@Attribute At7 integer [0,  100]
@Attribute At8 integer [0,  100]
@Attribute At9 integer [0,  100]
@Attribute At10 integer [0,  100]
@Attribute At11 integer [0,  100]
@Attribute At12 integer [0,  100]
@Attribute At13 integer [0,  100]
@Attribute At14 integer [0,  100]
@Attribute At15 integer [0,  100]
@Attribute At16 integer [0,  100]
@Attribute Class {0,1,2,3,4,5,6,7,8,9}
@data
0, 80, 7, 100, 93, 100, 98, 68, 64, 26, 41, 0, 15, 41, 100, 48, 7
64, 99, 23, 76, 61, 60, 57, 21, 0, 0, 9, 50, 38, 94, 100, 100, 5
0, 85, 42, 100, 79, 80, 70, 40, 75, 0, 44, 14, 42, 39, 100, 48, 7
0, 86, 35, 97, 100, 100, 73, 67, 48, 34, 21, 0, 18, 5, 56, 24, 7
26, 92, 0, 54, 13, 12, 63, 0, 99, 30, 100, 74, 61, 100, 13, 80, 0
13, 93, 21, 49, 51, 24, 15, 0, 0, 45, 18, 92, 59, 100, 100, 95, 5
79, 100, 28, 87, 0, 52, 7, 13, 57, 0, 99, 26, 100, 65, 71, 100, 0
40, 99, 5, 63, 46, 41, 9, 0, 0, 34, 1, 86, 37, 100, 100, 96, 5
24, 77, 18, 34, 46, 0, 89, 20, 100, 62, 78, 100, 31, 90, 0, 55, 0
40, 81, 67, 65, 100, 27, 38, 0, 0, 24, 46, 61, 81, 99, 27, 100, 8
35, 100, 5, 67, 0, 26, 38, 0, 88, 14, 100, 53, 68, 87, 17, 84, 0
56, 71, 40, 98, 93, 100, 85, 65, 72, 50, 100, 21, 54, 0, 0, 12, 3
29, 74, 9, 33, 39, 0, 85, 11, 100, 54, 74, 94, 29, 100, 0, 66, 0
32, 100, 7, 79, 0, 34, 32, 0, 82, 4, 100, 46, 70, 81, 21, 97, 0
52, 84, 19, 94, 0, 50, 20, 7, 66, 0, 100, 33, 96, 79, 54, 100, 0
37, 82, 18, 81, 58, 46, 56, 2, 0, 0, 12, 47, 37, 90, 100, 100, 5
10, 100, 16, 77, 0, 39, 37, 18, 94, 22, 100, 50, 99, 39, 93, 0, 4
100, 85, 59, 100, 17, 76, 0, 39, 20, 2, 68, 0, 49, 29, 1, 21, 6
29, 100, 92, 94, 100, 68, 78, 41, 55, 13, 29, 0, 0, 26, 63, 32, 7
39, 95, 9, 72, 63, 48, 57, 9, 0, 0, 19, 47, 38, 92, 100, 100, 5
0, 55, 35, 84, 60, 100, 50, 65, 47, 29, 15, 0, 31, 4, 100, 6, 1
14, 76, 0, 35, 16, 0, 62, 1, 95, 30, 100, 70, 70, 100, 25, 94, 0
15, 86, 49, 100, 100, 99, 93, 78, 57, 60, 64, 36, 42, 15, 0, 0, 3
77, 83, 47, 72, 78, 27, 22, 0, 0, 30, 68, 60, 100, 100, 20, 90, 8
0, 64, 32, 68, 73, 84, 100, 100, 88, 75, 81, 50, 75, 25, 71, 0, 1
19, 100, 42, 95, 7, 58, 0, 44, 83, 34, 86, 68, 90, 34, 100, 0, 4
76, 100, 37, 88, 0, 54, 44, 33, 96, 58, 100, 66, 60, 33, 23, 0, 4
38, 100, 4, 76, 0, 46, 70, 41, 100, 64, 86, 62, 66, 31, 54, 0, 4
42, 100, 11, 71, 38, 34, 17, 0, 0, 26, 3, 79, 50, 90, 100, 85, 5
71, 71, 90, 89, 36, 100, 0, 79, 71, 72, 100, 50, 79, 25, 59, 0, 9
61, 100, 40, 63, 0, 34, 36, 40, 100, 44, 81, 73, 60, 36, 46, 0, 4
4, 76, 0, 33, 34, 0, 84, 17, 100, 61, 72, 100, 25, 90, 14, 45, 0
21, 93, 64, 100, 100, 83, 71, 57, 94, 34, 95, 12, 48, 5, 0, 0, 3
100, 100, 49, 92, 15, 66, 0, 35, 12, 4, 63, 0, 57, 27, 1, 30, 6
100, 100, 48, 84, 15, 53, 1, 19, 47, 0, 100, 24, 60, 39, 0, 19, 6
39, 100, 10, 72, 0, 39, 68, 25, 100, 48, 96, 65, 72, 33, 68, 0, 4
34, 84, 83, 100, 100, 99, 28, 82, 0, 53, 65, 39, 84, 1, 13, 0, 5
27, 83, 50, 100, 77, 84, 36, 62, 69, 42, 100, 17, 55, 0, 0, 3, 3
100, 86, 49, 100, 3, 79, 37, 43, 59, 5, 9, 0, 0, 40, 43, 70, 8
29, 95, 2, 58, 44, 40, 30, 0, 0, 9, 16, 60, 50, 91, 100, 100, 5
1, 13, 46, 53, 72, 100, 13, 97, 39, 54, 100, 23, 56, 0, 0, 19, 8
100, 100, 47, 99, 10, 70, 0, 32, 32, 0, 88, 1, 75, 32, 16, 32, 6
33, 100, 10, 87, 0, 69, 54, 58, 100, 75, 66, 52, 33, 26, 4, 0, 4
58, 100, 17, 77, 0, 47, 8, 16, 57, 0, 100, 21, 68, 42, 9, 37, 6
0, 88, 55, 100, 100, 87, 65, 48, 39, 4, 19, 0, 22, 35, 87, 42, 7
23, 88, 52, 100, 51, 67, 30, 38, 0, 16, 27, 8, 64, 3, 100, 0, 2
50, 50, 97, 72, 87, 100, 25, 95, 0, 65, 60, 56, 100, 35, 91, 0, 9
1, 85, 46, 100, 70, 88, 55, 58, 97, 39, 100, 10, 51, 0, 0, 2, 3
67, 100, 25, 81, 0, 49, 0, 15, 51, 0, 100, 20, 63, 40, 9, 26, 6
32, 62, 2, 35, 0, 6, 57, 0, 97, 22, 100, 52, 77, 80, 30, 100, 0
37, 100, 3, 86, 0, 51, 19, 22, 72, 21, 100, 47, 76, 33, 65, 0, 4
0, 100, 51, 99, 70, 67, 57, 27, 59, 0, 100, 26, 57, 41, 5, 40, 7
0, 75, 29, 100, 74, 93, 69, 60, 41, 29, 0, 3, 37, 0, 100, 6, 2
12, 96, 60, 100, 96, 81, 60, 55, 16, 33, 0, 8, 55, 2, 100, 0, 2
70, 74, 6, 84, 57, 60, 100, 96, 62, 100, 100, 59, 79, 15, 0, 0, 9
26, 100, 16, 79, 0, 52, 36, 32, 100, 38, 55, 52, 38, 26, 32, 0, 4
25, 76, 66, 100, 64, 78, 48, 34, 29, 0, 0, 7, 50, 10, 100, 15, 1
39, 96, 24, 64, 43, 28, 0, 0, 7, 45, 15, 93, 46, 100, 100, 100, 5
19, 100, 14, 79, 5, 59, 0, 38, 27, 20, 100, 34, 81, 21, 70, 0, 4
52, 93, 95, 100, 100, 98, 54, 92, 28, 61, 58, 36, 42, 2, 0, 0, 5
23, 63, 42, 100, 63, 65, 39, 22, 0, 0, 13, 20, 56, 18, 100, 21, 2
97, 92, 62, 100, 60, 65, 100, 89, 90, 65, 85, 26, 50, 0, 0, 16, 9
2, 90, 0, 63, 39, 52, 60, 6, 23, 0, 15, 64, 43, 99, 100, 100, 5
100, 100, 47, 82, 13, 57, 0, 31, 8, 6, 92, 0, 97, 20, 5, 27, 6
100, 100, 62, 87, 21, 60, 0, 27, 31, 0, 93, 7, 87, 37, 32, 55, 6
0, 21, 49, 57, 79, 100, 15, 81, 45, 44, 100, 15, 29, 0, 5, 25, 8
84, 74, 74, 100, 32, 74, 58, 34, 49, 0, 0, 8, 48, 37, 100, 62, 8
38, 100, 16, 68, 0, 36, 51, 30, 100, 34, 90, 62, 63, 31, 41, 0, 4
93, 77, 47, 100, 8, 68, 70, 33, 74, 0, 0, 20, 52, 57, 100, 92, 8
0, 100, 58, 94, 73, 68, 54, 34, 34, 0, 19, 1, 40, 21, 100, 19, 7
49, 94, 1, 98, 44, 81, 59, 100, 92, 64, 100, 20, 55, 0, 0, 8, 9
32, 95, 1, 65, 0, 25, 35, 0, 79, 13, 100, 49, 81, 85, 37, 100, 0
13, 78, 38, 100, 41, 68, 24, 36, 0, 10, 33, 3, 68, 0, 100, 3, 2
0, 97, 38, 100, 89, 75, 59, 37, 25, 0, 8, 12, 29, 41, 100, 39, 7
36, 100, 5, 66, 0, 22, 40, 0, 85, 19, 100, 59, 65, 89, 15, 94, 0
53, 100, 0, 75, 7, 43, 100, 52, 50, 76, 16, 91, 14, 44, 28, 0, 4
26, 89, 0, 74, 1, 30, 35, 0, 80, 10, 100, 50, 86, 92, 46, 100, 0
4, 100, 59, 90, 66, 56, 56, 22, 39, 0, 0, 30, 16, 49, 100, 47, 7
100, 100, 55, 99, 20, 93, 23, 53, 67, 54, 80, 20, 43, 0, 0, 3, 5
38, 92, 11, 62, 0, 27, 27, 0, 75, 6, 100, 36, 88, 71, 59, 100, 0
27, 94, 0, 70, 59, 55, 52, 8, 0, 0, 8, 53, 37, 94, 100, 100, 5
41, 80, 61, 100, 83, 78, 65, 58, 100, 44, 84, 17, 45, 0, 0, 0, 3
6, 90, 0, 52, 38, 29, 8, 0, 2, 34, 13, 78, 52, 96, 100, 100, 5
14, 79, 0, 46, 18, 7, 58, 0, 92, 25, 100, 69, 71, 100, 32, 96, 0
0, 54, 47, 68, 83, 90, 100, 100, 93, 74, 86, 48, 76, 23, 79, 0, 1
0, 76, 27, 100, 63, 82, 58, 40, 26, 12, 20, 16, 60, 8, 100, 0, 2
0, 88, 36, 100, 70, 87, 68, 61, 70, 34, 100, 15, 64, 1, 17, 0, 3
54, 97, 20, 73, 48, 34, 35, 0, 0, 22, 50, 50, 100, 78, 71, 100, 8
0, 70, 35, 87, 59, 100, 61, 79, 64, 58, 72, 37, 81, 17, 100, 0, 1
39, 79, 8, 71, 0, 24, 40, 0, 87, 24, 100, 69, 62, 100, 16, 80, 0
38, 85, 0, 59, 48, 53, 68, 18, 22, 0, 24, 50, 37, 94, 100, 100, 5
24, 100, 12, 89, 0, 55, 28, 39, 73, 53, 100, 61, 74, 32, 58, 0, 4
62, 91, 17, 92, 0, 42, 30, 0, 82, 6, 100, 56, 70, 100, 22, 95, 0
40, 100, 7, 86, 0, 63, 14, 41, 81, 37, 91, 45, 84, 22, 100, 0, 4
0, 90, 33, 100, 48, 60, 50, 16, 39, 0, 15, 26, 58, 34, 100, 42, 7
0, 81, 34, 100, 77, 92, 73, 61, 46, 34, 17, 8, 52, 0, 100, 3, 2
3, 86, 34, 100, 85, 89, 51, 64, 100, 45, 96, 13, 42, 0, 0, 11, 3
21, 71, 0, 33, 22, 0, 72, 10, 100, 44, 93, 84, 47, 100, 1, 82, 0
0, 88, 20, 100, 80, 92, 88, 52, 73, 9, 54, 0, 38, 28, 100, 28, 7
28, 100, 22, 73, 0, 41, 16, 22, 78, 25, 98, 50, 93, 24, 100, 0, 4
41, 100, 0, 84, 16, 56, 95, 55, 100, 86, 70, 64, 51, 32, 42, 0, 4
0, 100, 56, 97, 82, 65, 74, 31, 39, 0, 3, 5, 23, 34, 100, 43, 7
0, 87, 39, 100, 61, 70, 47, 27, 36, 0, 11, 33, 55, 35, 100, 39, 7
0, 75, 22, 100, 58, 86, 56, 50, 29, 22, 14, 1, 58, 0, 100, 4, 2
4, 89, 43, 100, 63, 79, 28, 55, 63, 41, 100, 25, 53, 9, 0, 0, 3
10, 75, 0, 40, 22, 4, 58, 0, 89, 25, 100, 67, 78, 100, 44, 89, 0
0, 75, 20, 97, 53, 100, 71, 77, 49, 46, 35, 14, 66, 2, 100, 0, 2
22, 89, 69, 100, 82, 76, 61, 49, 100, 36, 93, 10, 42, 0, 0, 8, 3
0, 91, 47, 70, 62, 100, 43, 78, 91, 70, 100, 30, 68, 0, 29, 12, 9
80, 81, 42, 77, 10, 46, 0, 2, 42, 0, 82, 19, 100, 60, 77, 100, 0
31, 100, 33, 69, 91, 89, 0, 93, 84, 84, 93, 57, 100, 16, 4, 0, 9
88, 100, 58, 71, 26, 45, 0, 35, 56, 34, 100, 46, 97, 32, 88, 0, 4
46, 100, 31, 95, 8, 69, 0, 41, 56, 39, 100, 50, 65, 26, 54, 0, 4
26, 84, 66, 100, 100, 83, 79, 55, 85, 35, 90, 9, 44, 0, 0, 10, 3
32, 100, 0, 70, 77, 67, 60, 95, 60, 86, 97, 52, 100, 13, 19, 0, 9
100, 81, 56, 100, 12, 79, 0, 33, 30, 0, 78, 14, 94, 58, 66, 93, 0
0, 91, 40, 100, 100, 100, 91, 61, 77, 21, 62, 0, 29, 35, 81, 44, 7
39, 79, 73, 100, 99, 79, 73, 50, 100, 32, 87, 5, 42, 0, 0, 12, 3
47, 91, 80, 100, 66, 70, 81, 65, 100, 37, 76, 6, 36, 0, 0, 18, 3
0, 88, 40, 100, 79, 86, 67, 44, 64, 0, 100, 15, 70, 32, 23, 37, 7
26, 100, 0, 83, 23, 51, 83, 42, 100, 55, 79, 84, 56, 42, 37, 0, 4
11, 78, 0, 36, 25, 0, 68, 5, 100, 37, 96, 83, 57, 100, 20, 80, 0
0, 91, 55, 100, 71, 69, 62, 33, 64, 0, 22, 27, 36, 40, 100, 40, 7
96, 100, 55, 66, 0, 37, 18, 37, 100, 42, 95, 72, 64, 36, 39, 0, 4
19, 100, 84, 89, 84, 59, 63, 29, 37, 0, 0, 9, 16, 32, 100, 31, 7
0, 98, 53, 100, 88, 82, 63, 40, 33, 0, 36, 6, 39, 43, 100, 47, 7
0, 87, 38, 100, 74, 83, 74, 40, 55, 0, 32, 34, 60, 45, 100, 55, 7
0, 59, 41, 80, 94, 100, 100, 91, 68, 68, 35, 45, 6, 22, 0, 0, 1
0, 39, 4, 57, 51, 79, 100, 100, 96, 81, 68, 54, 40, 27, 15, 0, 1
1, 78, 16, 100, 61, 93, 50, 64, 21, 39, 0, 11, 46, 0, 100, 0, 2
70, 87, 96, 100, 100, 77, 78, 57, 76, 33, 72, 9, 37, 0, 0, 5, 3
0, 91, 45, 100, 87, 92, 61, 45, 30, 0, 22, 4, 40, 39, 100, 38, 7
69, 48, 100, 74, 76, 100, 26, 86, 0, 56, 46, 44, 81, 34, 77, 0, 9
32, 85, 67, 55, 95, 10, 4, 0, 12, 40, 95, 71, 100, 100, 0, 87, 8
2, 85, 28, 100, 53, 81, 31, 54, 0, 35, 35, 35, 67, 17, 100, 0, 2
44, 94, 6, 65, 0, 18, 46, 0, 92, 22, 100, 66, 64, 100, 21, 88, 0
49, 91, 14, 65, 0, 31, 18, 0, 81, 6, 100, 38, 86, 72, 49, 100, 0
0, 91, 35, 100, 100, 97, 81, 63, 44, 32, 8, 0, 9, 14, 49, 29, 7
0, 80, 24, 100, 46, 69, 47, 30, 47, 0, 19, 30, 58, 36, 100, 38, 7
37, 100, 1, 66, 9, 10, 58, 0, 100, 31, 97, 85, 48, 99, 0, 81, 0
0, 25, 26, 48, 66, 73, 100, 100, 96, 93, 72, 62, 48, 31, 31, 0, 1
26, 93, 61, 100, 69, 74, 79, 55, 100, 32, 81, 8, 41, 0, 0, 4, 3
100, 90, 64, 100, 45, 68, 81, 70, 85, 61, 81, 27, 52, 0, 0, 9, 9
0, 45, 26, 68, 68, 88, 100, 100, 76, 75, 55, 51, 42, 26, 40, 0, 1
0, 100, 52, 100, 88, 81, 73, 45, 58, 8, 36, 0, 39, 21, 100, 19, 7
33, 89, 74, 100, 93, 81, 54, 60, 74, 38, 100, 16, 56, 0, 0, 0, 3
36, 100, 0, 70, 32, 46, 93, 53, 100, 88, 74, 67, 52, 33, 31, 0, 4
33, 100, 0, 84, 3, 54, 52, 41, 100, 46, 69, 59, 51, 30, 41, 0, 4
100, 100, 56, 82, 27, 55, 6, 27, 20, 0, 91, 10, 69, 30, 0, 22, 6
5, 73, 25, 99, 75, 100, 63, 70, 80, 40, 100, 9, 51, 0, 0, 4, 3
86, 59, 56, 100, 0, 81, 48, 42, 71, 0, 11, 8, 45, 52, 100, 88, 8
100, 100, 53, 91, 16, 58, 0, 20, 49, 0, 99, 24, 64, 56, 5, 53, 6
0, 96, 50, 100, 97, 86, 86, 51, 59, 18, 46, 0, 47, 32, 100, 42, 7
91, 92, 27, 100, 0, 71, 67, 63, 100, 90, 85, 66, 81, 33, 88, 0, 9
27, 60, 73, 91, 85, 100, 80, 62, 76, 25, 0, 9, 4, 0, 100, 8, 1
100, 100, 69, 89, 46, 60, 27, 30, 32, 0, 68, 18, 40, 35, 0, 18, 6
100, 100, 69, 91, 43, 72, 18, 49, 0, 22, 16, 0, 34, 11, 3, 10, 6
51, 100, 17, 77, 17, 21, 63, 0, 100, 42, 83, 93, 29, 99, 0, 52, 0
18, 68, 50, 54, 100, 19, 30, 0, 24, 35, 84, 68, 90, 100, 0, 84, 8
68, 82, 34, 100, 0, 65, 8, 22, 57, 0, 100, 24, 88, 66, 40, 92, 0
12, 93, 0, 97, 57, 100, 100, 88, 94, 66, 75, 43, 57, 22, 40, 0, 7
73, 98, 14, 78, 19, 0, 100, 41, 56, 100, 0, 58, 76, 85, 14, 13, 0
72, 71, 73, 100, 29, 87, 66, 73, 100, 54, 92, 16, 48, 0, 0, 9, 9
100, 94, 51, 83, 0, 76, 40, 100, 80, 96, 58, 61, 29, 30, 8, 0, 9
0, 93, 8, 100, 64, 98, 100, 83, 88, 62, 64, 42, 42, 21, 35, 0, 7
76, 85, 88, 70, 27, 68, 0, 100, 62, 99, 100, 66, 90, 25, 40, 0, 9
38, 79, 69, 100, 76, 60, 46, 25, 3, 2, 0, 3, 50, 0, 100, 1, 2
6, 74, 37, 100, 66, 91, 54, 53, 27, 21, 0, 0, 53, 0, 100, 3, 2
74, 100, 32, 78, 13, 39, 15, 0, 71, 6, 100, 41, 47, 42, 0, 16, 6
0, 64, 49, 89, 73, 100, 65, 55, 62, 9, 8, 2, 23, 0, 100, 5, 1
33, 70, 68, 100, 68, 78, 61, 36, 42, 5, 0, 2, 50, 2, 100, 0, 1
90, 68, 41, 64, 15, 88, 68, 100, 100, 78, 75, 49, 40, 23, 0, 0, 9
0, 37, 39, 53, 71, 76, 100, 100, 88, 81, 67, 53, 45, 25, 17, 0, 1
0, 71, 64, 52, 100, 16, 34, 0, 21, 36, 69, 68, 80, 100, 8, 93, 8
95, 69, 60, 100, 35, 66, 63, 28, 24, 0, 0, 23, 41, 56, 100, 82, 8
33, 80, 67, 100, 100, 76, 80, 38, 42, 12, 0, 6, 42, 19, 87, 0, 2
56, 76, 18, 100, 0, 69, 57, 37, 71, 0, 12, 20, 62, 55, 100, 83, 8
2, 81, 28, 100, 68, 83, 67, 49, 37, 23, 0, 1, 48, 0, 100, 1, 2
33, 77, 64, 100, 100, 89, 68, 62, 78, 43, 86, 12, 44, 0, 0, 2, 3
0, 91, 40, 100, 85, 91, 73, 46, 62, 0, 38, 3, 49, 32, 100, 35, 7
24, 78, 37, 100, 54, 62, 31, 27, 0, 18, 45, 10, 88, 0, 100, 31, 2
69, 65, 10, 59, 0, 88, 54, 100, 100, 80, 94, 49, 61, 22, 14, 0, 9
44, 96, 36, 64, 84, 91, 26, 100, 72, 58, 100, 49, 67, 0, 0, 18, 9
30, 86, 46, 59, 52, 18, 9, 0, 0, 30, 11, 74, 52, 94, 100, 100, 5
43, 80, 65, 100, 98, 88, 69, 50, 29, 20, 0, 12, 52, 19, 100, 0, 2
13, 74, 0, 44, 31, 0, 86, 4, 100, 55, 67, 100, 18, 84, 23, 30, 0
0, 78, 25, 100, 66, 98, 87, 71, 62, 40, 32, 13, 58, 0, 100, 3, 2
65, 92, 19, 70, 0, 36, 6, 0, 62, 1, 97, 31, 100, 67, 77, 100, 0
57, 82, 81, 100, 84, 78, 57, 57, 100, 51, 86, 20, 47, 2, 0, 0, 3
74, 100, 26, 78, 0, 48, 2, 16, 56, 0, 100, 20, 56, 40, 9, 25, 6
12, 100, 7, 80, 0, 60, 3, 39, 36, 23, 86, 34, 88, 20, 100, 0, 4
24, 96, 84, 99, 100, 100, 25, 93, 28, 57, 93, 36, 73, 0, 0, 1, 5
44, 84, 80, 100, 84, 73, 50, 60, 100, 49, 86, 16, 33, 0, 0, 23, 3
31, 87, 59, 100, 59, 69, 74, 64, 100, 42, 84, 11, 44, 0, 0, 0, 3
11, 100, 0, 78, 0, 56, 39, 40, 100, 50, 91, 43, 75, 22, 80, 0, 4
8, 63, 31, 79, 90, 100, 100, 92, 67, 69, 33, 47, 10, 23, 0, 0, 1
0, 41, 73, 63, 100, 87, 86, 100, 73, 75, 64, 50, 64, 25, 77, 0, 1
35, 92, 12, 47, 21, 0, 71, 8, 100, 48, 82, 94, 32, 100, 0, 66, 0
34, 90, 35, 62, 51, 24, 8, 0, 0, 40, 1, 82, 46, 100, 100, 99, 5
0, 51, 21, 56, 62, 78, 100, 100, 77, 79, 52, 53, 32, 26, 24, 0, 1
80, 100, 29, 84, 0, 47, 7, 8, 79, 7, 100, 41, 30, 35, 20, 0, 6
44, 74, 53, 100, 50, 73, 46, 42, 44, 10, 0, 0, 35, 5, 100, 7, 1
0, 76, 24, 100, 58, 95, 53, 58, 31, 26, 9, 1, 54, 1, 100, 0, 2
100, 100, 52, 87, 19, 61, 0, 30, 12, 0, 63, 4, 49, 24, 0, 14, 6
100, 94, 50, 100, 22, 76, 30, 51, 78, 44, 87, 14, 48, 0, 0, 5, 5
79, 79, 66, 100, 0, 91, 23, 64, 91, 73, 100, 62, 84, 29, 85, 0, 9
66, 100, 38, 69, 0, 40, 43, 34, 100, 37, 94, 63, 60, 35, 41, 0, 4
31, 74, 62, 37, 55, 0, 0, 17, 46, 49, 100, 78, 83, 100, 34, 72, 8
59, 79, 35, 73, 72, 36, 35, 0, 5, 24, 0, 70, 32, 100, 100, 97, 5
100, 100, 55, 81, 24, 50, 9, 15, 54, 0, 87, 24, 43, 41, 0, 31, 6
86, 100, 33, 81, 66, 67, 100, 91, 99, 65, 95, 33, 62, 6, 0, 0, 9
100, 100, 72, 88, 52, 60, 34, 31, 32, 0, 75, 4, 51, 25, 0, 24, 6
56, 89, 55, 63, 100, 29, 53, 0, 52, 33, 93, 68, 82, 100, 0, 84, 8
100, 100, 54, 80, 24, 55, 0, 28, 0, 0, 57, 1, 61, 22, 0, 15, 6
16, 94, 56, 100, 76, 76, 43, 52, 6, 30, 0, 6, 49, 1, 100, 0, 2
65, 81, 100, 48, 88, 10, 7, 0, 40, 35, 97, 68, 78, 100, 0, 87, 8
1, 92, 38, 100, 52, 72, 29, 41, 0, 14, 9, 0, 54, 3, 100, 5, 2
72, 100, 27, 81, 0, 47, 6, 9, 56, 0, 100, 19, 63, 30, 16, 14, 6
96, 84, 49, 76, 12, 91, 74, 100, 100, 75, 78, 47, 45, 21, 0, 0, 9
18, 100, 0, 76, 20, 46, 75, 56, 100, 90, 69, 68, 43, 34, 19, 0, 4
62, 100, 30, 75, 0, 49, 52, 44, 100, 49, 87, 58, 66, 29, 50, 0, 4
17, 100, 0, 56, 34, 28, 100, 31, 100, 66, 68, 97, 68, 48, 75, 0, 4
49, 100, 18, 82, 0, 61, 5, 40, 53, 38, 100, 43, 92, 21, 93, 0, 4
54, 100, 18, 75, 0, 55, 60, 51, 100, 71, 74, 56, 46, 29, 28, 0, 4
31, 81, 70, 98, 100, 100, 58, 87, 42, 58, 78, 32, 42, 9, 0, 0, 5
56, 100, 17, 71, 0, 31, 28, 0, 80, 16, 100, 56, 80, 93, 28, 89, 0
39, 91, 66, 100, 55, 67, 31, 39, 0, 19, 32, 15, 66, 0, 100, 1, 2
60, 89, 69, 100, 100, 88, 69, 68, 48, 47, 76, 29, 40, 13, 0, 0, 3
0, 39, 21, 57, 63, 78, 100, 100, 94, 82, 78, 54, 65, 27, 57, 0, 1
22, 79, 78, 63, 100, 100, 20, 96, 74, 76, 100, 49, 87, 6, 0, 0, 9
36, 100, 100, 99, 82, 65, 60, 32, 36, 0, 0, 21, 25, 33, 92, 34, 7
42, 67, 69, 100, 79, 59, 47, 22, 2, 0, 0, 16, 50, 24, 100, 19, 2
0, 92, 50, 100, 78, 74, 61, 37, 43, 0, 24, 26, 44, 37, 100, 37, 7
35, 93, 2, 69, 0, 26, 36, 0, 79, 2, 100, 39, 81, 77, 42, 100, 0
62, 100, 55, 95, 22, 70, 0, 43, 57, 37, 100, 56, 85, 29, 77, 0, 4
0, 63, 36, 100, 81, 93, 66, 44, 30, 5, 0, 0, 47, 19, 100, 10, 2
15, 80, 0, 48, 45, 31, 51, 0, 30, 36, 13, 76, 46, 100, 100, 99, 5
100, 100, 54, 90, 22, 61, 0, 31, 3, 0, 58, 6, 62, 35, 4, 33, 6
0, 55, 27, 75, 60, 93, 100, 100, 100, 74, 89, 50, 75, 25, 64, 0, 1
42, 70, 54, 100, 85, 91, 63, 60, 32, 33, 0, 7, 47, 0, 100, 2, 2
3, 97, 39, 100, 100, 79, 63, 39, 27, 0, 76, 7, 92, 33, 0, 35, 7
52, 100, 0, 83, 16, 60, 85, 55, 100, 72, 66, 54, 43, 27, 20, 0, 4
46, 100, 16, 86, 0, 42, 100, 52, 68, 79, 54, 98, 56, 49, 61, 0, 4
0, 38, 29, 61, 63, 80, 95, 100, 100, 87, 81, 59, 62, 29, 47, 0, 1
32, 100, 0, 72, 1, 39, 50, 32, 100, 35, 87, 59, 77, 32, 58, 0, 4
60, 92, 100, 100, 64, 98, 32, 72, 66, 60, 76, 29, 40, 7, 0, 0, 5
91, 95, 43, 100, 25, 65, 72, 59, 100, 64, 92, 23, 52, 0, 0, 8, 9
100, 94, 60, 100, 47, 61, 94, 67, 95, 52, 99, 8, 50, 0, 0, 2, 9
0, 66, 46, 84, 100, 100, 83, 80, 71, 60, 62, 40, 54, 20, 62, 0, 1
4, 87, 53, 100, 76, 78, 47, 51, 97, 38, 100, 11, 46, 0, 0, 7, 3
0, 95, 62, 100, 96, 71, 58, 36, 31, 0, 100, 20, 94, 38, 1, 42, 7
0, 94, 50, 100, 68, 71, 59, 35, 45, 0, 18, 27, 47, 40, 100, 39, 7
0, 100, 60, 97, 100, 73, 82, 36, 64, 0, 88, 15, 89, 38, 23, 40, 7
48, 86, 16, 51, 0, 11, 37, 0, 77, 29, 100, 66, 81, 100, 31, 92, 0
34, 100, 22, 67, 0, 36, 34, 23, 86, 30, 100, 61, 94, 33, 91, 0, 4
20, 98, 49, 100, 51, 65, 31, 36, 0, 16, 28, 10, 64, 5, 100, 0, 2
26, 77, 49, 100, 100, 94, 76, 67, 73, 43, 94, 16, 51, 0, 0, 13, 3
90, 100, 53, 75, 16, 45, 0, 35, 52, 35, 100, 44, 96, 41, 87, 0, 4
0, 92, 44, 100, 91, 93, 100, 56, 85, 18, 61, 0, 40, 27, 86, 35, 7
3, 77, 0, 37, 34, 0, 84, 19, 100, 64, 66, 100, 20, 71, 22, 25, 0
66, 100, 26, 74, 0, 49, 80, 60, 100, 75, 59, 78, 37, 38, 3, 0, 4
54, 86, 84, 100, 100, 79, 71, 59, 56, 34, 62, 9, 22, 0, 0, 15, 3
100, 100, 52, 94, 22, 70, 1, 44, 0, 15, 39, 0, 70, 19, 29, 28, 6
20, 69, 35, 100, 68, 82, 59, 44, 30, 12, 0, 0, 50, 6, 100, 6, 2
0, 65, 51, 62, 69, 100, 60, 66, 58, 25, 100, 9, 51, 2, 10, 0, 1
0, 88, 50, 100, 83, 85, 52, 61, 62, 38, 100, 18, 57, 1, 3, 0, 3
0, 61, 42, 78, 81, 98, 100, 100, 84, 74, 72, 49, 65, 23, 65, 0, 1
70, 100, 21, 78, 0, 40, 11, 0, 65, 6, 94, 43, 100, 82, 45, 88, 0
0, 70, 33, 100, 100, 94, 100, 59, 75, 25, 47, 0, 69, 34, 14, 61, 8
33, 92, 72, 100, 100, 88, 80, 69, 61, 49, 67, 27, 35, 12, 0, 0, 3
18, 100, 0, 76, 0, 49, 65, 41, 100, 66, 80, 55, 72, 27, 70, 0, 4
0, 100, 21, 73, 50, 52, 84, 67, 100, 100, 89, 69, 88, 35, 86, 0, 4
5, 91, 0, 52, 14, 13, 61, 0, 97, 30, 100, 70, 66, 100, 14, 98, 0
