@relation page-blocks
@attribute Height integer [1,  804]
@attribute Lenght integer [1,  553]
@attribute Area integer [7,  143993]
@attribute Eccen real [0.0070,  537.0]
@attribute P_black real [0.052,  1.0]
@attribute P_and real [0.062,  1.0]
@attribute Mean_tr real [1.0,  4955.0]
@attribute Blackpix integer [1,  33017]
@attribute Blackand integer [7,  46133]
@attribute Wb_trans integer [1,  3212]
@attribute Class {1, 2, 3, 4, 5}
@data
8, 19, 152, 2.375, 0.421, 0.974, 1.83, 64, 148, 35, 1
10, 262, 2620, 26.2, 0.273, 0.703, 1.83, 716, 1841, 391, 1
8, 34, 272, 4.25, 0.379, 0.971, 1.84, 103, 264, 56, 1
10, 27, 270, 2.7, 0.367, 0.83, 1.87, 99, 224, 53, 1
8, 20, 160, 2.5, 0.413, 0.981, 2.06, 66, 157, 32, 1
8, 22, 176, 2.75, 0.398, 0.818, 2.06, 70, 144, 34, 1
8, 70, 560, 8.75, 0.279, 0.727, 1.68, 156, 407, 93, 1
9, 30, 270, 3.333, 0.304, 0.711, 1.86, 82, 192, 44, 1
8, 35, 280, 4.375, 0.393, 0.918, 1.96, 110, 257, 56, 1
8, 24, 192, 3.0, 0.438, 0.839, 1.95, 84, 161, 43, 1
8, 33, 264, 4.125, 0.356, 0.705, 2.0, 94, 186, 47, 1
10, 242, 2420, 24.2, 0.26, 0.579, 2.08, 630, 1401, 303, 1
8, 14, 112, 1.75, 0.339, 0.884, 1.73, 38, 99, 22, 1
8, 12, 96, 1.5, 0.458, 0.865, 2.1, 44, 83, 21, 1
9, 9, 81, 1.0, 0.296, 0.901, 1.6, 24, 73, 15, 1
7, 20, 140, 2.857, 0.407, 0.929, 1.97, 57, 130, 29, 1
8, 6, 48, 0.75, 0.417, 0.917, 2.22, 20, 44, 9, 1
10, 9, 90, 0.9, 0.344, 0.856, 1.72, 31, 77, 18, 1
8, 4, 32, 0.5, 0.406, 0.781, 2.17, 13, 25, 6, 1
7, 72, 504, 10.286, 0.405, 0.845, 1.85, 204, 426, 110, 1
5, 15, 75, 3.0, 0.56, 0.92, 2.21, 42, 69, 19, 1
10, 93, 930, 9.3, 0.268, 0.784, 1.78, 249, 729, 140, 1
9, 10, 90, 1.111, 0.389, 0.889, 1.94, 35, 80, 18, 1
8, 36, 288, 4.5, 0.323, 0.781, 1.86, 93, 225, 50, 1
10, 35, 350, 3.5, 0.091, 0.157, 2.67, 32, 55, 12, 1
8, 40, 320, 5.0, 0.347, 0.913, 1.63, 111, 292, 68, 1
7, 12, 84, 1.714, 0.452, 0.952, 2.0, 38, 80, 19, 1
6, 8, 48, 1.333, 0.458, 0.729, 2.44, 22, 35, 9, 1
8, 98, 784, 12.25, 0.221, 0.874, 1.42, 173, 685, 122, 1
9, 509, 4581, 56.556, 0.123, 0.501, 1.26, 563, 2297, 448, 1
5, 31, 155, 6.2, 0.361, 0.974, 1.56, 56, 151, 36, 1
2, 536, 1072, 268.0, 0.498, 0.533, 41.08, 534, 571, 13, 2
4, 7, 28, 1.75, 0.286, 0.571, 8.0, 8, 16, 1, 1
8, 344, 2752, 43.0, 0.216, 0.838, 1.22, 595, 2307, 486, 1
6, 13, 78, 2.167, 0.282, 0.808, 1.57, 22, 63, 14, 1
13, 57, 741, 4.385, 0.745, 1.0, 11.5, 552, 741, 48, 1
13, 38, 494, 2.923, 0.33, 0.98, 3.88, 163, 484, 42, 1
24, 176, 4224, 7.333, 0.496, 0.969, 7.85, 2096, 4094, 267, 1
4, 4, 16, 1.0, 0.438, 0.438, 7.0, 7, 7, 1, 1
9, 101, 909, 11.222, 0.211, 0.816, 1.37, 192, 742, 140, 1
2, 535, 1070, 267.5, 0.545, 0.629, 24.29, 583, 673, 24, 2
9, 534, 4806, 59.333, 0.102, 0.417, 1.4, 491, 2005, 351, 1
3, 470, 1410, 156.67, 0.352, 0.387, 23.62, 496, 545, 21, 2
10, 508, 5080, 50.8, 0.131, 0.51, 1.27, 667, 2593, 527, 1
1, 263, 263, 263.0, 0.152, 1.0, 1.03, 40, 263, 39, 1
8, 59, 472, 7.375, 0.381, 0.873, 2.77, 180, 412, 65, 1
7, 96, 672, 13.714, 0.314, 0.988, 1.77, 211, 664, 119, 1
2, 537, 1074, 268.5, 0.51, 0.534, 49.82, 548, 574, 11, 2
8, 62, 496, 7.75, 0.361, 0.877, 3.03, 179, 435, 59, 1
9, 109, 981, 12.111, 0.219, 0.774, 1.69, 215, 759, 127, 1
9, 535, 4815, 59.444, 0.184, 0.676, 1.49, 887, 3257, 596, 1
9, 279, 2511, 31.0, 0.097, 0.339, 1.34, 243, 851, 181, 1
7, 155, 1085, 22.143, 0.178, 0.614, 1.46, 193, 666, 132, 1
9, 219, 1971, 24.333, 0.109, 0.538, 1.43, 215, 1060, 150, 1
5, 13, 65, 2.6, 0.338, 0.723, 2.2, 22, 47, 10, 1
7, 61, 427, 8.714, 0.321, 0.965, 1.78, 137, 412, 77, 1
10, 251, 2510, 25.1, 0.151, 0.567, 1.29, 378, 1423, 293, 1
9, 262, 2358, 29.111, 0.089, 0.43, 1.19, 210, 1015, 176, 1
1, 145, 145, 145.0, 0.972, 1.0, 35.25, 141, 145, 4, 2
13, 104, 1352, 8.0, 0.246, 0.699, 4.05, 332, 945, 82, 1
28, 32, 896, 1.143, 0.501, 0.744, 7.02, 449, 667, 64, 1
7, 14, 98, 2.0, 0.296, 0.786, 2.9, 29, 77, 10, 1
7, 14, 98, 2.0, 0.316, 0.776, 2.21, 31, 76, 14, 1
7, 15, 105, 2.143, 0.4, 0.924, 1.5, 42, 97, 28, 1
6, 83, 498, 13.833, 0.329, 0.823, 1.58, 164, 410, 104, 1
10, 510, 5100, 51.0, 0.163, 0.542, 1.36, 832, 2763, 612, 1
24, 281, 6744, 11.708, 0.468, 0.903, 7.95, 3155, 6088, 397, 1
28, 31, 868, 1.107, 0.508, 0.767, 7.47, 441, 666, 59, 3
9, 534, 4806, 59.333, 0.169, 0.667, 1.34, 811, 3208, 607, 1
7, 143, 1001, 20.429, 0.113, 0.528, 1.47, 113, 529, 77, 1
7, 245, 1715, 35.0, 0.143, 0.608, 1.41, 246, 1042, 175, 1
9, 172, 1548, 19.111, 0.171, 0.731, 1.31, 265, 1131, 202, 1
1, 45, 45, 45.0, 0.2, 1.0, 1.13, 9, 45, 8, 1
9, 535, 4815, 59.444, 0.156, 0.688, 1.35, 752, 3312, 555, 1
29, 32, 928, 1.103, 0.476, 0.72, 7.25, 442, 668, 61, 3
7, 105, 735, 15.0, 0.127, 0.41, 1.39, 93, 301, 67, 1
7, 13, 91, 1.857, 0.363, 0.835, 1.57, 33, 76, 21, 1
5, 14, 70, 2.8, 0.257, 0.814, 3.6, 18, 57, 5, 1
9, 306, 2754, 34.0, 0.213, 0.807, 1.38, 587, 2222, 424, 1
7, 13, 91, 1.857, 0.242, 0.857, 2.0, 22, 78, 11, 1
1, 31, 31, 31.0, 0.226, 1.0, 1.17, 7, 31, 6, 1
29, 61, 1769, 2.103, 0.121, 0.431, 1.78, 214, 762, 120, 5
9, 123, 1107, 13.667, 0.331, 0.65, 2.3, 366, 719, 159, 1
1, 40, 40, 40.0, 0.2, 1.0, 1.14, 8, 40, 7, 1
7, 13, 91, 1.857, 0.209, 0.846, 2.71, 19, 77, 7, 1
7, 136, 952, 19.429, 0.18, 0.775, 1.2, 171, 738, 142, 1
2, 536, 1072, 268.0, 0.568, 0.688, 24.36, 609, 737, 25, 2
7, 40, 280, 5.714, 0.232, 0.707, 1.38, 65, 198, 47, 1
1, 22, 22, 22.0, 0.955, 1.0, 21.0, 21, 22, 1, 2
9, 9, 81, 1.0, 0.728, 0.889, 7.38, 59, 72, 8, 1
10, 37, 370, 3.7, 0.592, 0.722, 8.11, 219, 267, 27, 1
10, 80, 800, 8.0, 0.553, 0.719, 5.08, 442, 575, 87, 1
11, 71, 781, 6.455, 0.461, 0.659, 5.54, 360, 515, 65, 1
14, 27, 378, 1.929, 0.479, 0.709, 7.24, 181, 268, 25, 1
93, 104, 9672, 1.118, 0.451, 0.611, 4.25, 4366, 5908, 1028, 3
14, 340, 4760, 24.286, 0.383, 0.521, 5.07, 1824, 2480, 360, 1
9, 12, 108, 1.333, 0.648, 0.741, 10.0, 70, 80, 7, 1
12, 320, 3840, 26.667, 0.231, 0.514, 2.06, 888, 1975, 431, 1
1, 136, 136, 136.0, 0.963, 1.0, 32.75, 131, 136, 4, 2
4, 137, 548, 34.25, 0.173, 0.622, 3.28, 95, 341, 29, 1
24, 99, 2376, 4.125, 0.912, 0.96, 20.07, 2168, 2282, 108, 1
14, 1, 14, 0.071, 1.0, 1.0, 14.0, 14, 14, 1, 4
10, 18, 180, 1.8, 0.656, 0.9, 6.94, 118, 162, 17, 1
8, 68, 544, 8.5, 0.54, 0.974, 3.03, 294, 530, 97, 1
10, 154, 1540, 15.4, 0.342, 0.664, 2.55, 527, 1022, 207, 1
24, 157, 3768, 6.542, 0.905, 0.958, 18.34, 3411, 3609, 186, 1
14, 435, 6090, 31.071, 0.355, 0.571, 4.58, 2164, 3478, 472, 1
10, 143, 1430, 14.3, 0.355, 0.775, 2.33, 508, 1108, 218, 1
14, 321, 4494, 22.929, 0.361, 0.595, 4.71, 1624, 2675, 345, 1
7, 156, 1092, 22.286, 0.473, 0.991, 2.37, 517, 1082, 218, 1
10, 19, 190, 1.9, 0.584, 0.842, 6.94, 111, 160, 16, 1
8, 74, 592, 9.25, 0.568, 0.983, 3.11, 336, 582, 108, 1
1, 40, 40, 40.0, 0.9, 1.0, 12.0, 36, 40, 3, 1
14, 359, 5026, 25.643, 0.368, 0.615, 4.56, 1848, 3093, 405, 1
10, 18, 180, 1.8, 0.467, 0.778, 8.4, 84, 140, 10, 1
11, 245, 2695, 22.273, 0.353, 0.765, 2.77, 952, 2063, 344, 1
14, 153, 2142, 10.929, 0.38, 0.643, 4.44, 813, 1378, 183, 1
11, 251, 2761, 22.818, 0.355, 0.743, 2.93, 979, 2052, 334, 1
3, 3, 9, 1.0, 0.889, 0.889, 8.0, 8, 8, 1, 1
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
25, 1, 25, 0.04, 1.0, 1.0, 25.0, 25, 25, 1, 4
9, 8, 72, 0.889, 0.681, 0.764, 12.25, 49, 55, 4, 1
13, 130, 1690, 10.0, 0.392, 0.697, 4.77, 663, 1178, 139, 1
10, 280, 2800, 28.0, 0.356, 0.77, 2.63, 998, 2157, 380, 1
13, 349, 4537, 26.846, 0.38, 0.668, 4.36, 1724, 3029, 395, 1
9, 17, 153, 1.889, 0.601, 0.889, 8.36, 92, 136, 11, 1
10, 327, 3270, 32.7, 0.379, 0.767, 2.75, 1239, 2508, 450, 1
10, 19, 190, 1.9, 0.621, 0.858, 8.43, 118, 163, 14, 1
11, 98, 1078, 8.909, 0.378, 0.724, 3.04, 408, 781, 134, 1
14, 340, 4760, 24.286, 0.344, 0.563, 4.6, 1636, 2682, 356, 1
12, 1, 12, 0.083, 1.0, 1.0, 12.0, 12, 12, 1, 4
14, 395, 5530, 28.214, 0.359, 0.658, 4.7, 1988, 3636, 423, 1
9, 19, 171, 2.111, 0.655, 0.871, 8.62, 112, 149, 13, 1
8, 215, 1720, 26.875, 0.366, 0.792, 2.86, 629, 1362, 220, 1
1, 15, 15, 15.0, 0.533, 1.0, 2.0, 8, 15, 4, 2
10, 9, 90, 0.9, 0.667, 0.689, 30.0, 60, 62, 2, 1
7, 57, 399, 8.143, 0.414, 0.797, 2.7, 165, 318, 61, 1
11, 20, 220, 1.818, 0.564, 0.909, 8.27, 124, 200, 15, 1
15, 138, 2070, 9.2, 0.431, 0.75, 5.45, 893, 1552, 164, 1
17, 382, 6494, 22.471, 0.363, 0.567, 5.46, 2355, 3680, 431, 1
13, 135, 1755, 10.385, 0.492, 0.833, 5.5, 864, 1462, 157, 1
11, 22, 242, 2.0, 0.649, 0.847, 8.72, 157, 205, 18, 1
9, 87, 783, 9.667, 0.444, 0.962, 2.37, 348, 753, 147, 1
16, 399, 6384, 24.938, 0.369, 0.577, 5.34, 2357, 3685, 441, 1
11, 81, 891, 7.364, 0.339, 0.695, 2.77, 302, 619, 109, 1
16, 405, 6480, 25.313, 0.382, 0.596, 5.3, 2476, 3863, 467, 1
16, 352, 5632, 22.0, 0.39, 0.738, 5.25, 2196, 4157, 418, 1
3, 4, 12, 1.333, 1.0, 1.0, 12.0, 12, 12, 1, 1
16, 243, 3888, 15.188, 0.394, 0.709, 5.5, 1530, 2756, 278, 1
9, 171, 1539, 19.0, 0.4, 0.778, 2.87, 615, 1198, 214, 1
7, 13, 91, 1.857, 0.78, 0.989, 7.89, 71, 90, 9, 1
10, 88, 880, 8.8, 0.257, 0.668, 1.82, 226, 588, 124, 1
10, 268, 2680, 26.8, 0.395, 0.59, 5.88, 1058, 1581, 180, 1
3, 104, 312, 34.667, 0.606, 0.683, 9.95, 189, 213, 19, 1
6, 130, 780, 21.667, 0.253, 0.528, 2.05, 197, 412, 96, 1
7, 219, 1533, 31.286, 0.195, 0.617, 1.44, 299, 946, 207, 1
9, 125, 1125, 13.889, 0.21, 0.601, 1.69, 236, 676, 140, 1
7, 239, 1673, 34.143, 0.16, 0.476, 1.51, 268, 797, 177, 1
18, 185, 3330, 10.278, 0.163, 0.358, 2.39, 544, 1193, 228, 1
7, 48, 336, 6.857, 0.298, 0.613, 1.67, 100, 206, 60, 1
23, 249, 5727, 10.826, 0.77, 0.958, 16.33, 4409, 5488, 270, 1
9, 169, 1521, 18.778, 0.26, 0.619, 1.82, 396, 942, 217, 1
6, 28, 168, 4.667, 0.327, 0.589, 2.12, 55, 99, 26, 1
77, 245, 18865, 3.182, 0.445, 0.523, 32.67, 8396, 9871, 257, 1
9, 225, 2025, 25.0, 0.198, 0.741, 1.41, 400, 1501, 283, 1
10, 325, 3250, 32.5, 0.215, 0.692, 1.51, 700, 2248, 463, 1
9, 184, 1656, 20.444, 0.214, 0.798, 1.46, 354, 1322, 242, 1
7, 50, 350, 7.143, 0.266, 0.74, 1.45, 93, 259, 64, 1
12, 167, 2004, 13.917, 0.225, 0.752, 1.93, 451, 1507, 234, 1
5, 95, 475, 19.0, 0.255, 0.787, 1.73, 121, 374, 70, 1
6, 96, 576, 16.0, 0.259, 0.74, 1.69, 149, 426, 88, 1
6, 95, 570, 15.833, 0.256, 0.768, 1.78, 146, 438, 82, 1
6, 95, 570, 15.833, 0.226, 0.933, 1.45, 129, 532, 89, 1
37, 1, 37, 0.027, 1.0, 1.0, 37.0, 37, 37, 1, 4
5, 39, 195, 7.8, 0.395, 0.826, 3.67, 77, 161, 21, 1
430, 5, 2150, 0.012, 0.216, 0.221, 46.5, 465, 475, 10, 4
8, 75, 600, 9.375, 0.228, 0.662, 1.37, 137, 397, 100, 1
7, 164, 1148, 23.429, 0.281, 0.838, 1.6, 323, 962, 202, 1
9, 93, 837, 10.333, 0.229, 0.734, 1.57, 192, 614, 122, 1
1, 33, 33, 33.0, 0.364, 1.0, 1.09, 12, 33, 11, 1
4, 44, 176, 11.0, 0.267, 0.778, 1.42, 47, 137, 33, 1
9, 32, 288, 3.556, 0.417, 0.715, 3.08, 120, 206, 39, 1
1, 42, 42, 42.0, 0.381, 1.0, 1.07, 16, 42, 15, 1
5, 280, 1400, 56.0, 0.78, 0.786, 156.0, 1092, 1100, 7, 2
7, 34, 238, 4.857, 0.223, 0.916, 1.33, 53, 218, 40, 1
8, 80, 640, 10.0, 0.197, 0.769, 1.48, 126, 492, 85, 1
10, 285, 2850, 28.5, 0.175, 0.598, 1.58, 499, 1703, 315, 1
7, 61, 427, 8.714, 0.321, 0.667, 1.9, 137, 285, 72, 1
5, 42, 210, 8.4, 0.257, 0.838, 1.46, 54, 176, 37, 1
6, 12, 72, 2.0, 0.319, 1.0, 1.53, 23, 72, 15, 1
5, 110, 550, 22.0, 0.547, 0.556, 100.33, 301, 306, 3, 2
13, 390, 5070, 30.0, 0.182, 0.735, 1.56, 924, 3727, 593, 1
10, 227, 2270, 22.7, 0.225, 0.97, 1.64, 510, 2202, 311, 1
10, 18, 180, 1.8, 0.294, 0.872, 2.3, 53, 157, 23, 1
12, 274, 3288, 22.833, 0.208, 0.817, 1.65, 685, 2687, 416, 1
12, 207, 2484, 17.25, 0.2, 0.699, 1.7, 496, 1736, 292, 1
12, 245, 2940, 20.417, 0.204, 0.797, 1.7, 599, 2342, 353, 1
10, 23, 230, 2.3, 0.317, 0.891, 2.35, 73, 205, 31, 1
1, 34, 34, 34.0, 0.471, 1.0, 1.07, 16, 34, 15, 2
7, 158, 1106, 22.571, 0.239, 0.952, 1.33, 264, 1053, 198, 1
1, 22, 22, 22.0, 0.591, 1.0, 2.6, 13, 22, 5, 1
9, 321, 2889, 35.667, 0.154, 0.553, 1.32, 446, 1597, 339, 1
1, 67, 67, 67.0, 0.985, 1.0, 66.0, 66, 67, 1, 2
8, 21, 168, 2.625, 0.482, 0.827, 13.5, 81, 139, 6, 1
33, 180, 5940, 5.455, 0.236, 0.611, 1.68, 1400, 3627, 835, 1
12, 39, 468, 3.25, 0.282, 0.487, 4.0, 132, 228, 33, 1
14, 102, 1428, 7.286, 0.356, 0.709, 2.96, 509, 1013, 172, 1
10, 21, 210, 2.1, 0.457, 0.933, 2.91, 96, 196, 33, 1
10, 87, 870, 8.7, 0.375, 0.764, 2.23, 326, 665, 146, 1
11, 65, 715, 5.909, 0.178, 0.662, 1.65, 127, 473, 77, 1
7, 4, 28, 0.571, 0.714, 0.929, 10.0, 20, 26, 2, 1
