@relation twonorm
@attribute A1 real [-4.2497,  3.5782]
@attribute A2 real [-3.9606,  4.3451]
@attribute A3 real [-4.4798,  4.4039]
@attribute A4 real [-3.8891,  4.2589]
@attribute A5 real [-3.9099,  5.6395]
@attribute A6 real [-4.0095,  3.9901]
@attribute A7 real [-3.7334,  4.4522]
@attribute A8 real [-4.5744,  3.8648]
@attribute A9 real [-3.8136,  4.254]
@attribute A10 real [-4.1999,  4.0829]
@attribute A11 real [-3.9204,  4.0953]
@attribute A12 real [-3.8262,  4.3025]
@attribute A13 real [-3.9451,  3.7817]
@attribute A14 real [-3.8516,  4.1238]
@attribute A15 real [-3.6978,  3.5485]
@attribute A16 real [-3.6976,  4.2439]
@attribute A17 real [-3.9428,  3.7233]
@attribute A18 real [-4.0653,  4.0557]
@attribute A19 real [-4.1218,  4.3238]
@attribute A20 real [-3.7831,  4.279]
@attribute Class {0, 1}
@data
0.9859, -0.9286, -0.0911, 0.4391, 0.4687, -0.4997, 0.3774, -1.5501, 0.6276, 1.8056, 1.1257, 0.4076, -1.0061, 0.2542, 1.1834, 0.5117, 1.4983, 0.5434, 0.4425, 1.7562, 0
-0.716, 0.7988, 0.0953, 0.2086, -2.0775, 0.938, 0.6461, -1.1415, 0.5478, -0.2049, 0.4243, -0.8461, -0.2558, 1.2301, 0.2376, 0.0888, -0.0246, 1.3036, 1.0069, 0.172, 0
0.0663, -0.2308, -0.6348, -1.4209, 0.3683, 0.9382, 0.4923, -1.3292, -1.1387, -1.4042, -0.8599, 0.4144, 0.2571, -0.6155, -0.1548, 0.8365, -2.4476, -1.8191, 0.5324, -0.4307, 1
-1.6776, -0.6648, -0.1843, -0.4203, -0.8767, 0.8403, -0.3072, -0.5345, 0.2051, 1.5264, 0.2003, -1.2809, -0.5404, -0.9284, -1.8772, -1.3449, 0.1176, -0.7204, -2.3386, -1.2561, 1
-0.1597, -0.5968, -0.1514, -0.0683, 0.9049, 0.2529, 1.144, -1.322, -2.1133, -0.9861, 0.2562, 1.3627, -0.3705, 0.6561, -0.5301, -1.3461, 0.0335, -0.372, -0.2572, -0.0249, 1
0.5001, 0.2275, 1.3236, 0.1713, -0.8063, -1.056, -1.6001, 0.3168, 2.6622, 0.6045, -0.0836, -0.9646, -1.4509, 0.6766, -0.577, -1.0071, -1.1423, -0.6089, -0.5369, 1.4287, 1
-0.7677, -2.0553, -0.9129, -0.9135, -1.0196, -1.5017, 0.1383, -0.898, 0.0548, 0.9657, -1.1705, -0.7682, -0.502, -2.2982, -0.5903, -0.433, 1.1221, -0.2582, -2.6173, -0.5933, 1
2.2955, 1.8417, -0.4586, 1.414, 1.5127, 1.0499, -0.9564, -0.735, -0.6945, 2.5272, -0.6067, 1.8493, -0.14, 1.8005, -0.1985, 0.7507, 2.4515, 0.0665, -1.0449, -0.0217, 0
1.4068, 1.4223, -0.042, -0.315, 0.082, 0.6896, -0.7158, -0.6102, 1.6743, 1.3759, 0.4414, 1.5162, 0.4878, 1.9048, 2.5794, -0.0839, 0.2383, 1.9703, 0.2804, 0.974, 0
-0.2158, -0.0332, -1.5656, -0.457, 0.6893, -0.4208, 1.1298, -0.1908, -1.5874, -1.4205, 0.8199, -0.8289, -0.6186, -0.5087, 0.5809, -0.8611, -3.167, 0.6317, 0.337, 0.2316, 1
0.6203, -1.2697, -1.6786, 1.3554, 1.4855, -0.9523, -1.1225, -1.4439, -0.0957, -0.2901, -0.6895, -2.3002, -0.4134, -0.3934, -0.5826, 0.4953, -1.5053, -1.7764, 0.3912, -0.9432, 1
0.4713, -0.0202, -2.9875, -0.1462, 0.5976, -0.5138, 0.1411, -0.0997, -1.6743, -0.893, 0.6603, 0.2237, -0.0943, -1.7486, -0.3368, -2.2943, -0.5776, -0.0301, -1.5145, 0.3915, 1
1.0593, 1.5283, -0.3146, 0.7618, 1.1173, -0.5333, 1.0176, 0.7134, 1.2774, 1.2352, 2.1008, 0.7187, -0.1999, 0.7187, 0.2297, 0.0524, -0.4039, 0.5068, 0.7444, 1.1595, 0
-0.4076, -1.2207, -0.1002, -0.2241, 0.1458, 0.3267, -0.0397, 0.3323, 0.7495, -0.1221, 0.5006, 1.1334, -0.0221, -0.9505, 1.1056, 0.172, 3.0384, 1.0608, 1.5405, 1.1816, 0
1.2697, 0.4354, -0.3361, -0.1499, 0.1601, -1.8374, 0.4057, -1.1445, -0.5856, -0.3172, 0.112, -1.3248, 0.5016, -2.1311, 0.5181, -1.15, -1.2475, 1.5462, 0.0745, -1.0699, 1
-0.5622, 0.4528, 1.7585, -1.9032, 1.2883, -0.1427, 2.0521, 0.0209, -0.0238, -1.0826, 0.6026, 1.0938, 0.0446, 1.554, 0.8315, 1.2852, 0.2723, -0.1155, 0.3765, 0.3134, 0
-1.5792, 0.8551, -1.4774, 1.5228, -0.7341, 2.0033, 0.8059, -0.8363, 0.0502, 1.2101, -0.3557, 0.3933, 0.4372, 0.2683, 0.5379, -0.0911, 0.0189, -0.7092, -0.7816, 1.0603, 0
-0.4456, -2.2565, 0.0969, -1.0231, -1.107, -0.7488, 0.6462, -1.4193, 0.566, 0.5368, 1.4473, -1.5446, 0.2904, -0.1778, -0.9848, 0.5419, -0.4241, -1.1289, -1.3111, 0.1728, 1
-0.6575, -0.4084, -1.496, -1.3769, -0.8033, -0.2474, 0.4801, -0.8022, 0.0614, 0.9212, 1.6203, 0.2357, 0.8956, 0.6774, -1.8865, -0.9517, 1.1747, -1.1808, 0.964, 2.1548, 0
-0.2294, 1.529, -0.4106, 0.0369, -0.15, -1.5039, 0.2069, -0.3664, 0.857, 1.7042, -0.4678, -0.8538, -0.9219, -0.1542, 0.0706, 0.7945, -0.268, 1.9747, 1.9184, 1.6588, 0
-1.6871, -2.398, -0.9031, 1.179, 0.036, -1.0283, -1.5432, 0.0228, 0.0301, -0.3718, 0.4707, -0.5979, 0.3921, -0.5764, -0.2812, -1.1591, -0.2614, -0.1108, -0.3002, -1.033, 1
-1.3496, -2.0208, -1.904, 1.8756, 0.3126, 0.9712, 0.3711, -0.3846, 0.6217, -2.1961, -2.2196, 0.0347, 0.0947, -0.1352, -1.6703, 0.6373, -1.1593, -0.4696, -0.4841, -0.8894, 1
-0.5484, -1.4695, 0.7562, -2.0827, 0.0316, -1.3246, 0.0020, -1.8431, 0.7132, -1.3483, 1.7091, -0.3112, -1.0777, -1.2374, -1.6975, 0.6351, -0.8076, -0.3214, -0.9388, -0.0895, 1
2.4914, 0.1788, 0.1072, -0.047, -0.415, -0.233, -0.5875, 1.3539, 2.4349, -0.3381, -0.4233, 0.7876, 0.0269, -0.042, 0.4036, -0.0882, 1.0115, 1.7285, 0.3599, 0.7933, 0
-1.3875, 1.4657, 0.5344, 1.0456, 1.1209, 1.8475, 1.2543, 1.4126, 0.095, 1.8182, 1.9, 0.8565, -1.9116, 0.8081, 1.8569, -0.9262, 0.0612, 1.1681, 1.8008, 0.4799, 0
0.3828, -0.5735, 1.2013, 0.2282, -0.3116, 0.0711, 0.4815, -0.1799, -0.5377, -0.5794, -0.7881, -2.2957, -1.1502, -0.6558, -1.763, -1.4776, 0.6165, -1.3017, -0.9089, -0.5543, 1
-1.7971, -0.1081, -1.4737, 0.6438, -0.7621, -0.8951, 0.1506, 0.2638, -0.982, 0.0242, -0.2359, -0.2272, 1.3298, 0.1892, -0.7432, -0.1116, -0.1933, 1.0963, -1.8005, -0.4039, 1
0.4277, 1.9919, 0.904, 0.2187, -1.6841, 0.2585, -1.4828, -0.3719, -0.9128, -0.3837, 0.8081, 1.0092, -0.0647, 0.6378, 1.2171, -0.5024, -0.0238, -0.5162, -2.153, -0.9697, 1
-1.4112, -0.1753, -1.2072, -1.4732, 0.2551, -1.0247, -0.7671, 1.3208, 0.801, -0.1497, -2.3522, -0.3505, -0.7248, -0.6725, -0.2372, 0.5864, -0.0094, -1.0614, -0.6122, 0.2264, 1
-1.1458, 0.6046, -0.3287, 0.7794, -0.5391, -0.5708, 0.8035, 1.5859, 0.2873, 0.3434, 0.5447, -2.2885, 0.2614, 0.9996, 0.02, -0.734, 0.0511, 1.3822, -0.1646, 0.7339, 0
0.2199, 0.9032, -1.0709, 0.8135, 0.6763, 1.6364, -0.3693, 0.2691, 1.4419, -1.5719, 0.13, 1.4618, -0.1285, 0.5401, 1.3848, -0.7489, -0.1846, 0.3557, 1.8627, 0.0956, 0
0.3763, -0.4597, -0.5167, -0.5152, 1.1519, 0.1047, -0.1936, 0.6622, -0.0918, 1.1708, -0.0669, 1.3087, -0.8586, -0.4871, 0.9281, 0.4782, -0.8743, 1.2289, -0.2435, -0.5438, 0
1.3784, 1.7374, 0.1546, 0.1759, -1.8498, -1.4883, -0.4394, 2.2072, 0.4918, -1.1105, 0.5258, 0.1258, -0.901, -0.7694, -1.2458, 1.6718, -1.4332, -0.8942, -1.3551, -1.377, 1
-1.6029, -0.7821, -1.3067, 0.3099, -0.9624, -1.9341, -0.8594, -1.6856, -0.5925, -0.0458, -0.7002, -0.7856, 1.8324, -0.8872, -1.2254, 0.9866, -1.2435, 1.9713, -0.746, -0.6213, 1
-0.3643, 0.2715, -0.1736, 1.5236, 1.7999, 1.3591, 2.3086, 0.6988, 2.3778, 0.1837, 0.5967, 1.5061, 0.1575, 1.7107, 0.8303, 0.0668, -0.1411, -0.4996, 1.1598, 0.0241, 0
0.5908, 0.8313, 0.1706, -0.9955, 0.147, -0.6127, 3.5772, -1.6661, -0.3771, 0.6681, 1.3323, 0.535, -0.5819, -0.1527, -1.9577, -1.07, 0.6934, -1.3435, 1.6135, -0.5883, 0
0.5246, -1.6499, -0.412, -0.2364, 1.4225, -0.0432, 0.3659, -0.793, 1.4756, 2.765, 0.0808, -0.9267, 0.2878, 0.8658, 0.0492, -1.503, 0.0762, 1.37, 0.3682, 1.5566, 0
-0.4014, -0.4092, -2.0849, -0.8697, 1.3745, -0.1003, -1.9309, -0.0891, 0.6068, -0.1246, -1.1051, -0.5265, -1.7763, -1.2726, 0.363, 0.2742, 1.1284, -0.8905, 1.2594, 0.1065, 1
1.2301, 0.3098, 1.4792, 1.2725, 1.6482, -0.2754, -0.0809, 0.215, -1.789, 0.8788, 0.8184, 0.1691, -0.0871, 1.2819, -0.3271, 1.0938, -0.0148, 0.5863, 0.5543, -0.1834, 0
0.8482, -0.1137, -0.4321, -1.486, -1.4948, 1.0306, -0.6073, 0.0178, -0.8596, -1.5481, 0.1076, 0.0312, -0.4685, -0.6775, -0.8831, -2.4762, -1.3677, 0.5837, 0.054, -2.1154, 1
0.7718, 0.6247, 1.161, 3.0127, -0.7472, 0.3832, 2.6278, 2.0341, 0.0094, 0.4783, 0.2918, -0.3162, 1.0241, 1.3121, -0.3963, -0.8267, -1.164, 0.6334, 0.4594, -0.3744, 0
-0.0496, -0.4502, 0.2988, 1.2486, -0.4711, 1.1581, 0.2443, 1.7098, -0.5604, -0.0393, -0.705, 1.9485, 1.5292, -0.876, 1.1025, -1.2033, -0.9567, -0.4369, 0.6677, -1.6559, 0
-0.4188, -0.3769, -0.0688, 2.1394, -0.4122, -0.325, 3.0123, 0.7477, 3.0679, 4.0484, -0.5219, -0.9033, 0.1341, -0.67, -0.71, -0.0483, 0.5603, 1.0838, 1.1147, -0.9005, 0
-2.0235, -1.7354, -0.8544, -1.6957, -0.4072, -0.2258, -1.3393, -1.5719, -0.6597, -0.3431, 0.2446, -0.5006, -2.9575, -0.8709, -0.9073, 0.9457, 1.2921, -0.9928, -2.2841, -0.4063, 1
0.3406, 2.126, 0.8582, 1.1236, -0.2281, 0.066, 0.6819, -0.3002, 0.7901, 0.4734, 1.0203, 1.5761, 1.0907, 0.5673, 0.3651, -0.0533, 0.6392, 0.5766, 1.6489, 1.1715, 0
-0.0567, 1.4276, 1.5167, 0.5902, 1.446, 1.3041, 1.3262, -0.2182, 1.4116, 0.3328, 1.8442, 0.5504, 0.8959, -1.6665, 2.8301, 0.5324, 1.0205, 0.3021, 0.4265, 0.9623, 0
-1.3488, 1.298, -0.584, -1.6218, -0.85, 0.223, -0.5533, 0.8432, -0.5429, -1.6318, 0.1898, 1.1259, 0.3767, 0.6778, -1.8887, -0.8567, -0.0314, -0.6177, -0.5507, -1.5771, 1
0.1278, -2.3772, -0.9002, 2.6014, 0.1395, 0.2792, -0.7374, 0.3573, 0.1666, -2.2422, -0.4295, -1.3626, -0.0235, 0.0461, -0.418, -0.6194, -0.8376, -0.6904, 0.3866, 0.6512, 1
1.263, -1.5866, -0.719, 0.3757, -0.3869, -0.9662, -1.2493, -1.041, -0.6989, -1.1881, 1.5906, 0.03, -1.5759, -0.7657, -0.0427, 0.5318, 1.2404, 0.4451, -0.7687, 0.7434, 1
-1.315, -1.9388, -0.4243, 1.9031, -0.1419, 0.593, 2.0329, 1.6865, 1.7606, -0.6056, -0.3332, 1.0327, 1.8138, 0.0438, -0.0199, 1.0789, -0.5684, -1.7441, 1.803, 0.6315, 0
-1.2889, -2.0864, -1.8611, -0.3232, -0.2219, -2.0875, -0.677, -0.1392, -0.9313, -1.8468, -0.6063, -0.8339, -1.6244, -1.0997, -0.384, -1.655, 0.1283, -0.8018, 0.2617, -0.0801, 1
-0.2402, 0.9432, 0.1524, -0.2092, -0.4209, 0.2273, 1.5708, 0.1346, 1.7556, -0.7255, 1.2437, 0.6493, -0.2524, 1.1944, 0.8891, 2.0623, 0.9217, 0.9206, -0.5322, -0.2383, 0
-0.1237, 0.9108, 0.0551, 0.1408, -1.8053, 0.3424, -2.29, 0.1945, 0.775, -1.1541, 1.3171, -0.9246, -1.4711, -1.5916, 0.3991, -0.6696, -1.4163, -1.2346, -2.0678, 0.3184, 1
-0.6138, -1.4778, 0.6209, -2.5769, -0.7823, -1.4048, 1.0742, -1.3336, -0.974, -1.7036, -0.8041, 0.9384, 0.6322, -0.5804, 1.9029, -0.2162, -1.5092, -0.4202, -0.8483, -1.0366, 1
0.7355, 1.1806, 1.116, 1.3384, 2.0805, 0.8136, -0.2754, 0.536, -0.4002, 0.5842, 1.019, 0.3843, 0.133, 0.6051, -0.4886, 1.6839, -0.9198, -0.6684, 0.0947, 0.921, 0
-0.2509, 0.8532, 0.5356, 0.7443, 0.9047, 0.3083, -1.2271, -1.0932, -1.9632, -1.2593, 0.935, 0.3362, 0.6366, 1.4451, -1.6609, 0.9111, 0.6869, 0.3898, -1.6346, -1.454, 1
0.3428, 0.285, -2.2851, -1.8214, -0.7699, -1.5141, 0.2013, 0.4224, 0.2895, -0.147, 0.3292, -0.4573, -0.6462, -1.5381, -2.3814, -0.0343, 0.5919, 0.7198, -0.9635, 0.0096, 1
-1.3404, 1.0547, -1.7632, -1.5448, -0.772, -1.0165, 2.0125, 1.2352, -0.4508, 0.1752, 0.1589, -0.5436, -1.8853, -0.7102, -1.5422, 1.0776, -0.5646, 0.1987, -0.4694, -0.7313, 1
-2.1812, -0.5157, -0.4897, -0.8751, 1.5873, -0.2595, -0.7744, 0.1026, 0.0212, -0.8803, -0.9376, -1.7719, 0.5672, -1.1067, -1.778, -2.5764, -0.0014, -0.791, 1.3642, -0.2914, 1
0.1296, 0.4218, 0.0396, 1.414, -1.3336, 0.116, -0.2476, -1.318, 0.4652, -0.8802, -2.9576, 0.2877, 0.3157, -0.0769, -0.0068, -0.2311, 0.5843, -1.9173, -1.8259, -0.8348, 1
-1.7021, -1.1164, 0.0316, -0.9405, -0.7769, -1.9431, -1.7493, 0.2236, 0.0617, -2.2007, -1.4726, 0.8837, -1.3964, 0.7045, 0.1147, 0.95, 0.1428, -0.8612, -0.6132, 1.1881, 1
-0.2389, 1.6775, -0.2356, 0.0773, 1.4865, 0.9394, -0.8933, -0.5066, 0.4267, 1.2532, -0.8192, 0.2553, 1.0817, 0.0662, -0.0744, 0.4609, -0.3651, 1.4394, -0.3454, 1.2216, 0
1.2139, 1.8936, 0.7808, 0.0020, -0.4963, 0.1347, 2.2231, -0.112, 0.2302, 2.6778, -0.7356, 0.6687, 0.1913, 2.2725, -0.5925, 0.9045, 0.0834, 1.5396, 1.9865, -1.1212, 0
0.5152, -1.1051, -0.1724, -1.1313, 1.2244, 1.1628, -2.1818, -0.8914, -1.1894, -0.3633, -1.6025, -0.7673, 0.2941, -0.6179, 2.1393, 0.0214, -0.291, -0.5391, -1.0937, 0.2353, 1
-0.4068, -0.1996, -0.3601, 2.8109, -1.1999, 0.2502, 0.7135, 2.3595, 1.3361, 0.6159, -0.4907, 0.5296, 0.5132, -0.1557, 2.1272, 1.3688, 0.9824, 0.5338, -0.495, 2.0731, 0
1.1019, 1.12, 0.7401, 3.514, 1.4512, -0.1768, -0.5352, 0.1472, -0.1883, -1.571, 0.7839, -0.311, 0.655, 0.1386, -1.8271, -0.7545, 0.517, 0.0453, -0.227, 0.6609, 0
-0.1305, -0.8646, 0.9391, 1.4321, 1.7707, 1.2081, -0.5073, 1.0381, 0.0505, -0.0057, 0.3332, 1.3361, -0.9037, 0.8903, 1.1405, 0.4174, 2.1748, -0.5337, 0.7461, 1.0347, 0
-0.4752, -1.0599, 1.2731, 0.9623, -1.3342, -1.6291, -2.0274, 0.4946, 1.0861, -0.0142, -0.6963, -0.4161, -1.0658, 1.8851, -0.5406, -0.1985, -1.7475, -0.828, -1.1408, 1.6414, 1
0.035, 0.9417, 1.7785, 1.2584, 2.471, 0.0657, 1.0695, -1.219, -0.2496, 1.7953, 1.2058, -0.3526, -1.1955, 0.2682, 1.3079, -0.4524, 0.5373, 1.2518, 1.6855, 1.467, 0
-0.1449, 2.2152, 2.238, -0.6094, -0.5304, 0.6197, 0.367, 1.9559, -1.4088, 3.3956, 2.3867, 0.3677, 0.6616, 0.4815, 0.7842, -1.2911, -0.197, -0.1062, 1.1414, 0.8044, 0
1.4273, 0.5135, 1.7313, 2.1472, 0.6097, -1.5614, 0.5609, 0.7785, 0.4574, -0.4482, 0.914, -0.2984, 0.8339, 1.5602, 0.1491, -0.1107, 0.736, -1.3913, -0.1083, 0.4678, 0
0.719, 0.1879, 0.1803, -0.2253, 0.6153, 0.9165, 1.5824, 1.2282, -0.6587, 1.3285, -0.7388, 0.4321, -0.2601, -0.4763, 1.0726, 1.0649, 0.2443, 0.657, -0.2841, 2.1007, 0
-1.2721, -0.6561, -1.0339, 0.8419, -0.0303, -0.7267, -0.7102, -1.6437, -1.666, -2.428, -1.7695, -0.8752, -0.0751, -0.4744, -0.241, -0.5344, -1.4056, -0.6637, 0.2375, -1.2621, 1
1.5883, -0.1707, -1.5038, 0.7861, 0.885, 0.88, 2.0812, -0.9148, 0.3041, -1.4094, -1.1996, 2.5997, 0.8622, -0.505, -0.8624, -0.8975, 2.0585, 0.3825, -0.4994, 0.3626, 0
2.4075, 0.0653, -1.0235, -0.4596, 1.4208, 0.1985, 0.4463, -1.482, 1.0753, -0.4981, 0.6855, 1.3269, 3.1294, -0.4159, -1.1822, -0.1423, 0.818, -0.124, 1.1033, 0.463, 0
0.6843, -0.0941, 0.9743, 0.2766, -0.4937, 1.8095, 1.4456, -0.3976, 1.2773, -0.0391, 1.183, 0.169, 0.0382, -1.6174, 0.3086, -0.4258, 0.5735, 0.153, -0.6427, -0.8608, 0
-1.2673, -1.643, -0.5695, -0.6285, -0.5806, 1.7106, -1.0567, -1.0879, -0.8569, 1.2278, -0.6278, -0.2568, -0.5141, -1.2312, 0.9061, -0.8173, -1.8119, -0.678, 0.6674, 0.0015, 1
0.7623, 0.4123, -0.9866, -0.6275, -1.788, 1.1628, -0.041, -1.6094, -0.7798, 1.9272, -0.9781, -0.681, -1.373, -1.9218, -0.6782, 0.3004, 0.4291, -0.8033, 2.1461, -0.2562, 1
-1.2931, -0.6109, 0.2615, -1.8249, 0.6539, -0.8594, 0.0136, -0.7439, -1.0465, -1.9809, -0.1496, -0.5085, -0.0258, -1.1531, -2.0968, -2.1204, 0.0285, -1.0611, -0.3316, 0.1626, 1
0.8538, 1.768, 1.1724, 1.0767, 1.5092, -0.6305, 0.5593, 2.1005, -0.2185, 1.0802, 1.1975, -0.8526, 0.0967, 0.3764, 1.8861, 0.5216, -0.0815, 0.4829, 0.5708, 1.2141, 0
-0.3798, -0.1203, -2.067, 0.7675, 1.3795, -1.481, -0.7067, 0.4727, -0.0502, 0.5528, 0.0585, -1.7035, -0.4867, -0.9297, -0.0375, -1.9258, -0.9289, 1.2993, -0.0465, -1.2299, 1
0.2745, -0.847, 0.8978, 0.652, -1.3181, -2.4257, -1.6799, -0.2924, 0.461, 2.052, -3.1214, -0.0036, -0.6157, -0.2116, -1.1996, 1.1709, 0.7712, 1.06, -0.492, -0.6898, 1
-0.1961, -0.03, -0.7391, -0.023, 0.8516, -1.4683, -0.6387, -0.447, -1.2258, 1.9758, -0.6673, -0.3144, -0.7804, 0.4841, -0.9459, -1.2207, -0.0243, -0.601, 0.1389, -0.7263, 1
-0.0428, 0.8787, -0.7754, -1.2171, -0.2311, -0.6576, 1.1475, -0.0742, -1.4683, 1.0425, 1.1062, -1.1294, 0.4666, -0.7857, 0.8226, -0.8736, 0.2384, 0.3858, 2.2445, 1.5899, 0
-0.9528, -1.2622, 2.7052, -0.7479, -0.8605, 0.0493, -0.6982, -1.51, 1.8032, -1.2382, -0.5775, 0.0542, -0.8032, -0.1692, -1.003, -1.8528, -1.7504, -1.7023, 0.5937, -1.8587, 1
0.7987, 0.9325, -0.9221, 1.2366, 0.1106, 1.2891, 1.6317, 1.0679, 0.6155, 0.8577, 0.4035, -0.797, -0.3267, 1.7509, 0.6999, 1.4808, 1.9975, -0.6363, 1.7456, -0.0539, 0
1.5285, -0.2486, 0.2661, 1.045, 0.4495, 0.9986, 1.3104, 2.5722, 2.8018, 0.8873, 1.2457, 1.3438, 1.384, -0.43, 1.726, 0.6596, -0.4591, -1.0538, 1.2964, -0.9277, 0
-1.259, -2.6496, 0.6682, 0.0406, 0.0046, 2.2335, 0.8157, 0.3875, 0.6926, -1.0574, 1.214, -1.3513, 1.0644, 2.9966, -0.8879, -0.431, 0.9512, -0.0464, 1.2875, 0.1567, 0
-1.9964, 1.5878, 0.983, 0.1649, -0.7078, -0.3633, 0.0618, -0.0756, 0.2817, -0.1805, 2.0253, -0.7053, -1.4896, -0.5137, 1.127, -0.0987, 1.532, -2.4381, -0.7421, -1.6395, 0
0.246, -1.1108, 1.2988, 0.5093, 0.5484, 0.4034, 1.867, -0.1883, 3.1285, 1.0818, 0.9376, 1.576, 0.6615, -0.3511, 0.4288, 0.2723, 0.459, -1.2249, -0.1223, 2.0085, 0
0.8469, -0.4429, 0.1363, -0.3048, -2.9855, -1.0947, -1.5422, 1.6555, 0.2306, -0.289, 0.501, -0.3436, 0.2494, 0.0868, 0.1973, -0.9794, -0.3822, -0.2137, -1.5933, -0.2603, 1
-1.2424, -1.0644, 0.3171, 0.9172, -1.722, -0.9608, -2.1145, -0.8522, 0.0613, -0.7981, 1.4447, -2.0821, -2.6822, -0.9056, -1.5003, -0.0733, -0.68, 1.8212, -0.4287, -1.5572, 1
1.7588, -0.6862, -1.2722, 1.6763, -0.2534, 2.5931, 1.5018, 0.5101, -0.8969, -1.3183, 0.1735, -1.0109, 1.1033, 0.369, 1.7481, 0.0438, 1.3613, -0.2706, 0.6619, 1.2118, 0
-1.1947, 2.2982, -0.3715, 0.0192, 1.1706, 1.2723, 0.6939, 1.017, -1.6372, -1.1848, 0.299, -0.3485, -1.6593, 0.4269, 0.0397, 0.6502, 1.3831, 0.0906, 0.2771, -0.3903, 0
-0.1885, -1.5176, 2.5631, 0.5538, 0.9527, 1.3236, 1.1782, -0.6093, -1.6267, -1.197, -2.0763, -1.2384, 0.1933, -1.1349, 0.4959, -0.6607, 0.5194, 1.2085, 0.6155, -1.243, 1
-2.4266, -0.68, -0.712, -0.6468, -0.9825, 0.0466, -1.3331, 1.3012, -1.3729, -0.1127, -1.2204, -1.1975, -1.5479, -1.0829, 0.8732, -1.6523, -0.3562, -1.1912, -1.4812, -0.173, 1
-1.281, 2.1364, 0.732, 0.5538, 0.8967, 0.5355, 0.9521, 2.1648, 2.0361, 1.0111, 0.6025, 0.9081, 1.2714, -2.4448, 1.4368, 2.6152, 1.743, 0.4829, 0.176, 0.3031, 0
-0.3, -0.9439, -0.5558, -0.6972, -0.1953, -0.5982, -0.5346, 0.6042, -1.5898, -0.6617, 0.4859, 0.8691, -1.6567, 0.2708, -0.753, -0.4052, 1.6414, -0.0437, -1.7048, -0.1954, 1
-0.8861, 0.018, 1.1806, -0.747, -0.871, -0.8621, -0.3074, 1.5885, -0.3024, -0.5382, -0.2441, -0.8329, 0.3004, 0.3767, -1.7796, 0.9903, 1.08, 1.0016, 0.3082, -1.0505, 1
-1.1846, 0.7595, -0.7061, -0.6085, -0.8736, -0.1279, 0.2091, 0.1336, -0.8591, 0.9865, -0.5225, 0.3465, -1.2926, 0.0618, -0.2124, -0.9207, -0.2764, -1.548, -1.342, -2.3354, 1
-1.2618, -0.3369, -1.391, -1.1421, -0.9698, -2.8799, -0.4886, -1.165, -0.7895, -0.4269, -1.4917, -1.0051, -1.6782, -0.7428, -0.2631, -0.5489, -0.7982, -1.305, -0.2579, -1.4902, 1
0.5331, -0.9938, 0.9731, 0.1083, 0.4783, -1.825, 0.093, -0.0679, 0.2698, -0.4905, 2.0307, 0.0757, -0.2116, 0.5952, -1.4851, 0.9423, 0.044, 1.1766, 0.0065, -0.8998, 0
0.2425, 0.0888, 0.8063, 2.4714, 0.9323, 0.697, 3.1309, 0.0541, 1.2417, -1.0589, 0.4914, 1.6248, -0.9077, 0.4327, 1.6191, -0.6272, 0.9588, 1.2083, 0.7418, 1.9582, 0
0.8229, 1.3263, -0.5801, -1.0416, -0.8427, -0.3899, -1.7505, -0.8119, -0.6979, -2.1337, -0.5009, -1.4789, -1.0095, -2.5446, -0.7812, 0.2991, -0.2156, -1.0013, 0.2169, 0.0098, 1
0.896, 0.0591, 0.0242, 0.2966, -0.8119, -0.3202, 0.3206, -0.0985, 1.1995, 2.2475, -1.2517, 1.6459, -0.1566, -0.7188, -0.239, -0.6557, -0.2005, 0.1166, -0.2236, 0.8008, 0
-1.5004, -0.0863, -1.1429, -0.991, -0.7004, -2.1513, 0.6206, -1.7737, -0.6862, -0.3382, -1.4617, -1.8086, 0.3846, 0.3852, -0.4796, 0.9142, -0.251, -0.963, 0.8285, -0.084, 1
-1.3909, 0.0115, -0.0931, -0.6963, -0.096, 1.1922, -1.1983, -0.0691, 0.1138, -0.2173, -0.552, -2.2953, -0.1082, 1.1434, 0.3646, 0.3322, 0.072, 0.6173, -1.4157, -0.912, 1
0.5687, -0.7905, -1.2635, 0.621, 0.1713, 1.3014, 0.9198, -0.2988, -0.1514, 0.3231, 0.5394, 0.6005, 0.1923, 0.3118, 0.0863, -1.2539, 1.4044, -0.6974, 0.3348, -0.0994, 0
-0.6693, 0.4115, 1.0275, 0.7171, 1.686, -0.3266, 0.6203, 1.4264, -0.0579, 1.6953, 2.1176, -0.6392, 0.6211, 1.538, -0.4209, -0.3406, -0.0247, 0.3163, 0.4906, -0.4368, 0
-0.1648, 1.9793, 0.7802, 0.6303, 1.6617, 1.5949, 0.5359, 1.2126, 2.8256, 0.6417, 0.2206, 1.5015, -1.1448, 2.389, 1.0939, 0.5053, 2.5167, -0.3547, -0.1889, 0.1948, 0
-1.0425, -0.8722, -0.9204, -1.5853, -0.8773, -2.6877, -2.8264, -2.5594, 1.7576, -1.1798, -1.8048, 0.5002, -0.9747, -1.156, -1.2392, 1.182, 0.7307, -0.762, -1.9926, -0.4212, 1
-0.7278, 0.9235, 0.4554, 1.4404, 0.0175, 1.1601, 1.5774, -0.9447, 1.1462, 2.5411, 0.2006, 0.2234, 1.9766, 1.0588, 2.6434, 1.3555, 1.3646, 0.7527, 2.1848, 1.0398, 0
