@relation twonorm
@attribute A1 real [-4.2497,  3.5782]
@attribute A2 real [-3.9606,  4.3451]
@attribute A3 real [-4.4798,  4.4039]
@attribute A4 real [-3.8891,  4.2589]
@attribute A5 real [-3.9099,  5.6395]
@attribute A6 real [-4.0095,  3.9901]
@attribute A7 real [-3.7334,  4.4522]
@attribute A8 real [-4.5744,  3.8648]
@attribute A9 real [-3.8136,  4.254]
@attribute A10 real [-4.1999,  4.0829]
@attribute A11 real [-3.9204,  4.0953]
@attribute A12 real [-3.8262,  4.3025]
@attribute A13 real [-3.9451,  3.7817]
@attribute A14 real [-3.8516,  4.1238]
@attribute A15 real [-3.6978,  3.5485]
@attribute A16 real [-3.6976,  4.2439]
@attribute A17 real [-3.9428,  3.7233]
@attribute A18 real [-4.0653,  4.0557]
@attribute A19 real [-4.1218,  4.3238]
@attribute A20 real [-3.7831,  4.279]
@attribute Class {0, 1}
@data
-0.8462, -0.6579, 0.8291, -1.5676, -0.8064, -1.0949, 0.2642, 0.7724, -0.5823, -1.4577, -1.0211, 0.4067, -1.3151, 0.2786, -1.5901, -0.6462, 0.312, -1.4176, -1.0613, -1.4058, 1
1.1511, -0.1435, 1.2697, 0.0217, 2.0508, 1.5698, 0.7658, 0.9095, 1.4356, -1.4869, 1.7155, 0.4885, 1.0683, -0.8419, 0.9716, -0.1239, 1.5843, -0.6622, 0.7774, 1.5103, 0
-0.823, 0.8546, 0.2033, -0.1127, 0.15, 0.264, -0.7996, -1.9187, 0.03, 0.3037, -0.1641, 0.2249, 0.241, -1.0279, 0.1036, 0.6559, -0.2131, -0.9797, -0.8207, -0.8971, 1
-0.5378, 0.8333, 1.1666, -1.0631, -1.4591, -0.7005, -0.6782, -0.2942, -2.6844, -1.9122, 2.0186, 0.3912, -0.2488, 1.0632, -1.1836, -0.7806, -0.2988, 0.7119, -1.106, -0.3604, 1
-1.7568, -1.1971, -1.005, 0.6396, 0.6718, 0.2208, -1.559, 0.0136, -1.0249, -0.9373, 0.4294, 0.2564, -0.2124, -1.5637, 0.578, -1.3418, -0.204, 0.1915, -1.8599, -0.5335, 1
1.0193, 0.4793, 0.1681, 0.4409, -0.6019, -1.0614, 1.1594, 0.9091, 1.0027, 1.3233, 2.1581, 0.3638, -0.7706, 0.068, -0.7104, -0.5483, 1.7582, 0.51, 1.7047, 0.3643, 0
-0.6102, 0.6537, -0.2957, -0.6793, -0.1217, 0.2382, 0.5751, -1.5011, -1.6526, 0.7061, -1.0881, 0.1594, -1.0856, -0.592, -2.5781, 0.3191, 1.3386, -1.8838, -0.7748, -1.365, 1
0.2894, -0.3772, -1.6323, -0.5829, -1.5125, 0.7698, -0.5046, 0.3056, -0.3437, -0.06, 0.1823, -1.2749, -0.5499, -0.9993, -2.0401, -0.0366, 0.0123, -0.5261, -1.0367, 1.4427, 1
-0.04, 1.8433, -0.2808, 0.9267, 0.0857, -0.3664, 0.5572, -0.2082, -1.0157, 1.2764, 0.664, 0.8545, 1.0909, 0.0335, 0.4214, -2.0764, -0.0821, 1.7389, -0.9578, -0.5354, 0
0.5129, -1.7123, 0.0781, -0.4313, -1.2757, 0.9655, -2.3289, 0.3672, -0.7856, -0.5606, -1.2721, -0.7642, -0.2741, -1.7791, -1.2138, 0.4852, -0.6157, -0.9832, -0.3694, 0.6524, 1
-0.1938, -0.3519, 0.1745, 0.6586, -0.2731, 1.3803, -2.271, -1.0036, -0.1197, 0.2326, -2.3702, -0.1451, -0.4091, -1.9648, 0.0597, -1.3717, -1.7205, 0.9967, -1.319, 0.6477, 1
-0.9875, 0.7399, -1.3178, 0.8909, 0.1212, -0.6118, -0.9626, 1.1227, -1.7621, -1.3043, 1.674, -0.5261, 0.0554, -0.0683, 0.631, -1.8273, -1.8697, -0.3144, -1.4894, 0.0793, 1
0.6689, 0.1727, 0.7125, 0.2808, 0.4274, -0.4006, -0.2007, 0.7068, 0.4723, -0.5649, 1.0765, -0.0102, 0.0204, 0.4153, 0.9945, -1.2071, 0.8304, 0.605, 0.4948, -0.3107, 0
-1.1886, 0.645, -0.3067, -1.3575, -1.288, -2.1882, -2.1438, -1.386, -0.8823, -0.9063, -1.4024, -0.8523, 1.546, -0.3071, 0.1536, 0.7042, -2.0153, 0.6525, -0.8553, -0.267, 1
2.9287, 0.5766, -0.3686, 0.7628, 0.3716, 0.7791, 1.2069, 0.2897, -0.561, 0.5418, -0.4311, 0.5525, -0.3461, -0.0365, 0.9083, -0.3618, -1.6333, 0.043, 0.05, 0.5895, 0
-0.0024, 0.7809, -0.342, 0.1701, -0.3725, -0.6142, -0.3641, 0.5627, 0.0307, 0.55, 0.9921, 1.1544, -0.8252, 1.239, -0.6698, 0.9049, 0.6485, 0.164, 0.1889, 1.8592, 0
-2.9736, -0.4935, 0.7834, -0.12, 0.112, -1.6127, -0.4186, 1.3239, -0.3783, 1.8565, 0.8729, -1.3922, 0.1932, -0.647, -0.4675, -0.6634, -2.3791, -0.977, 0.1321, -0.8409, 1
1.091, 1.0297, 1.1886, 0.1096, 0.4815, 1.652, 0.4342, 2.0187, 0.2981, -2.1523, 1.463, -0.5257, -0.5263, -0.4152, -0.5648, 1.4524, -0.3389, -1.1184, -0.2882, 0.6332, 0
1.017, 1.5917, -1.3461, 2.7489, 0.0482, 0.637, 1.0223, 2.6648, 1.3149, 0.0388, 0.7086, -0.2601, 0.8324, 1.2846, 0.1526, 1.0938, 1.5677, -1.2201, 1.1402, -1.0217, 0
0.6177, 1.1104, 1.9068, -0.4069, -0.6281, 0.5048, -0.7182, 0.0101, -1.7023, -0.9139, -0.6053, 0.3223, 1.2957, 0.0457, 1.3101, -0.4181, -0.6265, 0.6166, 0.2499, 0.1751, 0
1.6599, 0.8045, 1.9365, -0.4242, -0.0574, -0.7772, 0.4678, -0.6205, 0.0668, -1.541, 0.4311, -0.828, 1.34, 1.4834, 0.5983, 1.4878, 0.2193, -0.8047, -1.4728, 0.4769, 0
2.0333, -0.2437, 0.1687, 1.3369, -0.6108, 1.2848, 1.5138, 0.2218, 1.8875, -0.6994, 1.9687, 0.0581, -0.8297, 0.6393, 0.561, -0.0493, 0.3126, 0.5308, 1.4806, 0.5432, 0
-1.285, -0.7296, -0.0407, -0.5406, 0.269, 0.7647, -0.5384, 0.1833, 0.2953, -0.4343, -0.2099, -1.5735, -1.0091, -2.533, -1.4701, -0.9314, -2.3148, -0.5258, -1.3921, -0.7768, 1
-0.1931, -0.5574, -1.277, 0.1474, -0.4808, -1.5354, 0.1435, 0.4499, -0.9632, -0.4931, -0.2547, -0.6003, 0.5877, 0.3287, 1.623, 0.3299, 0.8226, -0.7836, -0.5384, -1.2251, 1
0.0981, -0.0819, 0.8084, 2.0966, 1.3257, -0.5301, -0.2742, 1.7493, 1.1943, -1.6098, -0.6297, 0.2617, 1.3041, 1.6003, -0.5266, 0.6001, 1.0102, 0.8301, 0.2868, 0.959, 0
-1.0651, -2.1043, -1.3847, -0.9683, -0.2711, 0.3608, -0.909, -1.1286, -0.8874, 0.0105, 0.8212, -2.042, -0.8781, -0.6373, -0.8684, -0.5899, -1.4218, 1.0005, -0.4395, 0.1449, 1
-3.328, -1.3854, 0.299, -1.0618, 1.1821, -1.1228, -0.8877, -1.1389, 0.1159, -0.5758, 1.2984, -1.8993, -1.1353, -0.8171, 1.6156, -1.0566, 0.4464, -0.7044, 0.5093, 0.1983, 1
1.1561, 0.9604, -0.3046, -0.1321, 1.3571, 1.0993, -0.5517, 1.8427, 1.2136, 0.8406, 2.3982, 1.2106, 0.6501, 0.7902, -0.3898, 0.2684, 2.5034, -1.1235, -1.6889, 0.8319, 0
0.6807, -0.0785, -1.626, 1.5122, 1.3577, 0.6082, -0.0526, -0.4048, -2.1326, 1.8373, 0.4077, 0.4571, -0.9193, 0.8213, 0.5483, -0.1107, -0.2565, 1.895, -0.5264, -1.2633, 0
-1.1434, -0.8698, 0.3509, -0.5355, -0.9912, -0.5225, 1.6029, -2.9136, 0.0786, 0.6248, -0.3529, 0.2517, -0.789, -0.1051, 0.3986, 0.2624, -1.9386, 0.4865, -0.8755, -1.8524, 1
-1.9057, 0.2698, 0.1993, -1.1658, 0.968, 0.0782, -2.282, -0.4293, -0.5035, -0.3679, 0.7062, -0.6709, -0.4939, 0.8131, -0.6271, 0.7808, 0.3107, 0.5151, 0.0436, 0.4724, 1
-0.0448, -1.6605, -0.5367, 0.1748, 0.195, 0.1213, 0.6571, 1.3985, -1.3763, -1.2828, -0.0283, 1.3229, 1.0649, -0.6842, 0.3283, -0.1707, -1.905, -0.5261, 0.087, 0.4329, 1
-0.3349, -0.2433, -0.1532, -0.8346, -1.5384, 0.6964, -1.4718, -0.4818, -1.5543, -0.3884, -0.7104, 1.0159, -0.0536, -1.3199, 0.0484, -0.5596, -1.1195, -1.5297, 0.5728, 0.9809, 1
1.2441, -0.9261, -1.7884, -0.1325, 1.8715, 1.9446, -0.6061, 1.5897, 0.8085, 0.1403, 0.53, 1.1894, -1.6821, 0.9503, 1.1926, 1.5734, 1.3847, 1.1806, 0.1414, 2.0128, 0
-0.7657, 0.2292, 1.1325, 0.6136, 2.2278, 0.1855, 2.7912, 1.2427, 0.9711, -0.7552, 0.4931, 0.247, -0.5089, 2.9094, -0.069, -1.1182, 0.8219, -0.9255, 1.8284, 0.4453, 0
-0.6538, 0.1393, 0.2507, -0.9183, -1.4511, 0.1635, -2.1471, 0.8364, -0.8402, -1.0003, -0.7915, -0.7921, -1.4164, 2.711, -3.0375, -1.0989, 0.9245, -0.0449, -0.8515, -0.8285, 1
-0.8522, -0.8289, -0.7892, -0.1862, -0.1726, 0.3172, 0.6484, -0.9689, -0.2538, 0.0713, 0.4105, -1.0921, 2.2563, 0.4286, 1.1266, -0.2728, 0.3263, 0.7003, -0.1209, 1.9498, 0
1.7856, -0.3045, 1.2361, -0.5662, 1.4525, -0.4831, 0.5327, -0.8256, 0.6034, 0.5436, -1.247, -0.095, 1.197, 0.4414, 1.1417, 1.5152, -1.2442, 0.9935, 1.0388, -0.6491, 0
-0.2197, -0.2037, 0.6558, -1.7186, -1.5581, 1.0919, -2.0104, -1.3167, -0.4719, -1.0791, -1.6997, -1.4243, 0.4263, -0.7008, -0.8916, -1.9907, 0.1415, -0.5683, -1.0324, 0.8982, 1
0.4634, -0.0806, -0.7834, -2.0924, -0.045, -1.1638, -0.5354, -0.8701, -2.5012, 0.108, -2.1295, -0.5885, -0.931, -1.1054, 0.945, 2.1156, -2.6449, 0.14, -1.0576, 1.1073, 1
-0.7821, 1.4141, -1.9808, -0.2608, -0.1092, 0.1462, -0.8437, -0.7779, 1.3219, -0.2762, 0.2673, -0.03, 1.1571, 1.2582, 0.0732, -0.6039, 0.8547, 1.8786, -0.3537, 0.9434, 0
0.6899, 1.8037, -0.0629, 0.738, 0.2855, -0.1464, 0.0884, 0.7993, 0.0458, 0.6648, -1.0517, 0.8129, 0.5242, 0.8696, 0.2541, -1.5845, 0.153, 1.24, 3.0071, 1.1622, 0
-0.3497, -1.7027, -0.5708, -0.7307, 0.1734, 1.6828, 0.6597, 0.2488, -1.982, -0.6494, 0.9145, -1.2327, 1.3903, -0.8459, 1.9169, 0.2166, 1.0459, -1.3374, -1.472, 0.1958, 1
0.7055, 0.2435, -0.1665, 1.2133, 0.3102, -1.4205, -3.2074, -0.1268, -2.1471, -2.3415, -0.3479, 1.0121, -0.3371, 0.2223, 1.7292, -0.2525, 0.4285, 0.4293, -0.7655, -0.9267, 1
2.0148, 1.7773, 0.96, 0.3646, 0.3442, 0.14, 1.2801, 0.1509, -0.0032, 0.9958, 0.5414, 0.132, 0.8293, -1.4043, 1.8178, -0.6352, -0.6855, 1.9866, 0.17, 1.6039, 0
0.7205, -0.0079, 2.3485, 4.2589, -0.1242, 1.5489, -0.4499, 1.957, 0.3565, -0.1019, 1.3373, -0.6844, 0.6696, 0.986, 1.3135, -1.3809, -0.4209, 0.2085, -0.919, 0.7526, 0
2.4145, 0.8935, -0.4105, -0.667, 0.7635, 1.6212, 0.0029, 0.4557, 2.189, -0.0477, -1.0257, -1.7367, -0.7509, 0.6716, 0.1691, 0.8314, 1.4008, 1.2043, -0.5145, -0.2022, 0
-0.76, -1.2029, 0.425, -0.2476, -1.9199, -0.5316, 0.5064, -0.4977, 1.1015, -2.2051, 0.5814, -0.3095, 1.2295, -0.316, -1.3883, -3.6976, 0.5168, -1.0687, -0.129, -1.2371, 1
3.4486, 0.5383, 0.8624, 2.1526, -0.6232, -0.1358, -1.0162, 0.2681, 0.2541, 0.8159, -0.4989, 0.0304, 0.4777, -0.1941, 1.2677, -0.7418, 1.0282, -0.0727, 0.3392, -0.0842, 0
1.0365, -0.3766, -0.61, -3.0107, -1.781, 0.2007, -1.2765, 0.3354, 0.0746, -0.3353, -0.4407, -1.8843, -0.2997, -0.4009, 0.7347, -1.1439, -0.5614, 0.4692, -1.2737, -2.4484, 1
1.1543, -1.4347, 0.8692, 1.4052, -0.0090, 2.193, -0.61, 0.106, -0.646, 1.0102, 0.2967, 0.0627, 1.3448, -0.2022, 0.592, 0.4726, -0.5464, 0.4059, -0.2876, 0.1734, 0
0.629, -0.3679, -0.3052, -0.2373, -1.459, 1.0554, 1.154, -0.6549, 1.9294, 1.3003, 0.4581, -0.3015, -0.5183, 1.9153, 1.0242, -0.0538, 1.5074, 1.0855, 0.4842, 0.3194, 0
-0.721, 1.087, -1.4945, 0.0050, 0.505, 1.4493, 0.406, 2.5637, -0.2611, 0.8339, -1.0364, -0.4777, 0.5481, -0.6764, -1.9559, 0.9687, 1.1535, 0.7643, 0.6619, -0.3546, 0
-0.9863, -1.305, -1.2412, -1.0907, -0.9571, -0.6241, -0.9565, -1.107, 0.2791, -0.5985, -0.7206, -0.4608, 0.5896, 0.0279, 1.0614, -2.3126, -0.3344, 0.8278, -2.4506, -0.7286, 1
0.4874, -0.7558, -1.0769, 1.3521, 2.0799, 0.258, 0.4307, 0.9228, 0.4837, -0.5194, 1.2905, 1.4632, 0.9923, 0.8427, 0.3524, -0.2435, 0.9665, -0.0636, 1.2909, 0.2539, 0
-0.365, -2.2913, -0.8538, -0.7283, -0.4756, -1.6723, -0.0716, 2.0995, -1.8434, -2.1665, -1.6444, -1.7462, -0.4987, -0.4152, 0.8109, -0.7054, -1.2305, -0.9752, -1.0904, -0.901, 1
0.8341, 0.3682, -0.529, 0.6435, 0.4466, 1.4743, 0.9824, -1.3156, 1.4894, 1.5771, 1.0779, 2.1122, 0.5667, 1.9929, 1.9061, -0.9908, -0.1277, 1.1941, 0.4952, 0.2513, 0
0.9682, 0.113, 2.1025, 0.9133, 1.1393, 0.2044, -0.4417, 0.5453, 0.6355, -1.0456, 1.3488, 1.9424, 0.886, -0.5317, 1.8922, 1.0116, 0.1742, 1.2149, 1.4594, 1.5485, 0
0.9114, 0.1547, -2.0021, -1.773, 0.0162, -0.9901, -0.6371, 0.9118, -1.0173, -2.3497, -0.8135, -2.3425, -0.0203, 0.9582, 0.4635, -0.7504, 0.6939, 0.3706, 0.459, -0.5816, 1
-0.7425, 0.2533, -0.5888, -1.0996, -0.9766, -0.209, -0.1718, 0.0321, -0.0423, 0.0871, -2.3154, 0.4257, 0.3438, 1.3702, -1.7223, 0.9821, 0.3092, -0.5713, 0.1342, -0.0934, 1
-0.4188, -0.5308, 0.0077, 0.1294, -0.2386, 0.7689, -1.3681, -1.0142, -1.1135, 0.2467, 0.586, -0.8834, -0.5834, 1.1104, 0.7179, -0.7245, -1.4843, -0.3527, 0.5997, -0.9336, 1
1.723, 1.4362, -0.4379, 0.4063, 0.654, 1.337, 1.4907, 1.9437, 0.1011, -0.206, -1.1307, -0.2669, -0.78, 1.7003, 0.8317, -0.2532, -0.1426, -0.3841, 1.0136, 0.9646, 0
1.4302, 0.6073, -0.7777, 0.0379, 0.223, 0.8134, 2.182, -1.4739, 1.3356, 1.7513, 2.0851, 0.7553, 0.5532, 0.2498, 1.1539, -0.2363, 0.2699, -1.3795, -0.4672, -0.2375, 0
0.1948, 0.3553, -1.4613, 0.3255, -0.8592, 0.3768, -1.2168, -0.5003, 1.1527, -1.225, -0.8522, -0.9922, 0.7123, 0.7548, -0.9317, 0.1193, 1.6855, 1.2773, 0.316, 1.1584, 0
-0.5789, 0.6656, -1.7814, -1.1933, 1.5443, -1.127, 1.4962, 0.1805, -0.3795, 1.3851, 0.0725, 0.6652, 0.2187, 2.8221, 2.1188, 2.0174, 0.4434, 0.7397, 0.8698, 0.9222, 0
-0.9513, 0.5016, -0.2466, -2.1318, 1.2074, -1.1446, -0.0537, 0.0817, 1.401, 0.3537, -0.031, 0.5186, 0.5729, -1.1876, 0.3449, 0.1487, -1.1678, 0.7455, 0.6277, -1.0603, 1
-0.6672, 1.7541, 0.816, 0.6722, -0.1961, 0.9993, 0.7593, 1.453, -0.5602, 0.5225, 1.9833, -1.1013, -0.5752, -1.1161, 0.9173, 1.1388, 0.8676, 0.8729, 0.5411, 1.9254, 0
3.0272, 1.3713, -0.4216, 2.0816, 0.0969, -0.3935, 1.2515, 0.4543, 0.1492, -0.8727, 0.9034, -1.0032, 0.798, 0.7232, -0.6826, 0.9185, 1.6646, 2.2976, 0.8431, 0.9837, 0
-1.8242, -1.9171, -1.6864, 0.7336, -2.2054, -0.3558, 0.0425, 1.2772, 0.7531, -0.3368, -1.4133, 1.2761, 0.84, -1.4208, -0.33, -0.6062, -1.3813, 0.3025, 1.3963, -0.175, 1
-0.6063, 0.3206, 0.1294, -2.3018, 2.3946, -0.0166, -0.0918, -0.5147, -0.7072, -0.2757, -0.0837, -1.2389, -0.0198, -0.208, -2.0578, -1.1143, -1.7954, -1.5919, -1.7193, 0.3594, 1
-2.2147, -0.3453, 0.5392, 0.0046, -0.2263, -1.6077, -0.9422, 0.1569, -0.3142, -1.3076, -0.0095, 0.8251, 0.1685, -1.6041, -1.6402, -1.4626, -0.2095, -0.6058, 0.217, 1.2982, 1
-0.9161, 2.1894, -1.3593, -0.7002, -1.2453, -0.42, -0.6673, -0.3223, 0.672, -0.0496, -1.3329, -1.2261, -0.0651, -1.1485, 0.832, -0.9879, 1.1102, -0.6844, 0.542, -0.7892, 1
-0.1631, -0.1055, 0.1966, 0.5558, -0.1973, 0.0179, 1.5676, 0.0692, 0.9359, -1.0724, 1.6599, -0.1731, 0.2235, 0.9287, -0.5249, 0.622, -0.1796, 1.4684, -0.5223, 1.9276, 0
0.9041, -1.867, 0.4377, 0.2566, -0.4551, -1.2664, 0.7741, 0.0308, -0.9756, 0.1025, -1.6581, -0.8075, -1.0312, 0.2527, -1.4611, -0.0739, -0.1078, -0.3122, 0.0311, -1.6284, 1
-1.3111, 0.1426, 0.1526, -0.2325, 0.2048, -2.1179, 1.2837, 1.7964, 3.3725, 0.632, 0.3864, -1.1579, -0.1869, -0.1765, 1.0106, 0.9641, 1.601, -0.4454, 0.3699, 0.3559, 0
-0.4544, -0.2278, 0.1444, -0.1598, 0.2385, 0.693, -2.1883, -0.7768, -1.8932, -1.1569, -2.174, 0.365, 1.5892, -1.5416, -0.8209, -0.3907, 0.1344, -0.7942, -2.4611, 0.9409, 1
0.3937, -0.4676, -1.2522, 0.2623, -0.0193, 0.9904, -0.0904, -0.7132, -1.7762, 2.8139, 0.0359, 1.2936, 0.1841, 1.0735, -0.0567, 0.0486, 1.5751, 0.7994, 0.4487, -0.1012, 0
-1.3541, -0.5226, 0.2251, 0.3285, -1.475, 0.9082, 0.8765, -1.4622, 0.2964, -0.6841, -1.4629, -1.4571, 0.9794, -1.8332, 0.992, -1.6109, 1.2785, -0.4866, -0.3005, -0.3336, 1
0.4839, 2.1507, 2.8721, 0.3753, 0.5054, 0.4715, -0.0567, 1.5844, 0.0228, 0.0786, 0.3558, 1.8653, -0.4944, 1.6059, -0.1993, 0.6952, 0.3049, 1.6912, 0.8751, 0.7628, 0
-0.1622, 0.1319, -0.0957, 1.7741, -0.2768, 0.2257, -0.1196, 1.854, 0.143, -0.5428, 0.7862, 0.511, 0.9375, 0.1595, -0.789, 1.0009, 0.9485, 0.0166, -0.3147, 0.2949, 0
0.835, 1.2031, -1.2045, -0.02, 0.7177, 1.4827, -0.6614, 0.1045, 0.833, 0.8367, -0.0518, -0.3781, -0.1432, -1.4544, 1.9111, 0.819, 0.0279, 1.9598, -0.0788, -0.8265, 0
0.6947, 0.6984, 0.223, 1.8642, 1.9823, 1.5338, -1.076, 1.0946, 0.4201, -0.6225, 0.8691, -0.0282, 0.0827, -1.1899, 0.8439, 1.3372, 0.5191, 2.1362, 0.3741, 0.5245, 0
-0.9189, 0.4144, -1.6419, -0.7609, 1.128, 0.289, 0.8164, 0.2725, -0.8857, -1.3858, -1.372, -0.1683, -1.9446, 1.1224, -0.3623, -1.5616, -1.1546, -0.0294, -1.3645, 0.0773, 1
-0.102, -0.0344, 0.6045, 1.2963, 0.8376, 0.0264, 0.1559, 0.1619, 1.8673, 1.5255, 0.6869, 0.758, 0.4323, -0.8748, -1.6531, 1.0282, -0.2882, 1.1855, 1.8404, -0.6756, 0
1.2085, 0.4358, 0.1087, 0.2854, 0.4658, 0.2586, 1.0721, 1.378, -0.6151, -0.0035, -0.1041, 0.2082, 0.4009, 0.9754, -0.7907, -1.0197, 2.1349, 1.2993, 0.5692, 1.0605, 0
-0.9362, -1.6746, -0.7376, 1.0203, -1.4475, -1.0061, 0.5654, 0.4367, 0.1912, -0.3529, -1.0714, -0.4431, 1.0324, -1.2235, 0.1067, 1.2317, -0.7117, -1.181, -1.0624, -1.5944, 1
-0.5746, -1.1276, -0.2123, -0.383, -0.3205, 0.3108, -0.4153, 1.0518, -2.5435, -0.1022, 0.2666, -1.0042, -2.451, 0.5037, -0.9987, 0.1926, -0.9878, -1.038, -1.7083, 0.2691, 1
0.9029, -1.172, 1.2677, -0.3288, -0.8403, -0.5096, 0.4106, 0.5691, 0.6588, 1.0379, -1.3673, 2.0029, 1.0414, 2.2805, -0.7351, 1.0571, 1.2989, 1.7873, 1.1718, -0.5416, 0
2.8226, 0.4161, -0.2838, 3.0227, 0.6497, 2.1028, 2.5353, -0.6126, 0.3428, 0.0879, 0.4128, -0.2823, -1.1252, 0.9939, 0.5288, -0.2405, 1.6517, -0.9465, 0.4766, -0.6768, 0
-1.0428, -0.5332, -0.5486, -1.2835, -0.1944, -0.4408, 0.739, -0.1873, -0.5656, 0.487, -0.7996, 0.9543, -1.2045, -0.335, 0.4631, 0.2701, -1.1529, 0.2288, -0.6668, 0.1445, 1
-1.4207, -1.1097, -1.518, -1.4821, -1.746, 0.9226, -0.7666, -0.0727, -1.2743, -0.5406, -0.2189, -0.4023, -1.2543, -1.105, 0.9477, -0.1002, 0.654, -2.843, -0.6633, -0.2096, 1
-0.2374, 0.4399, -0.0028, -0.9718, 1.3904, -1.0652, 2.4909, 0.0703, 0.3521, -0.7651, -2.3606, 1.4662, 1.54, -2.041, -2.0686, 0.7012, 0.2463, 0.6151, 0.5783, -0.1842, 0
0.632, -0.0507, -0.6591, 0.1657, -0.2477, -1.9939, 0.9738, -1.2857, -0.8898, -0.4807, -0.8553, 1.3452, -0.1242, 0.9734, 0.4757, 0.3425, 0.5368, -0.2615, -0.0925, -1.4238, 1
1.0285, 0.2342, -0.3141, 1.6298, 1.4672, 0.3296, -0.0068, -0.7006, 1.6534, 1.9896, 0.7969, 0.6083, 0.8999, 0.7637, 0.9047, -1.9524, -1.5723, -1.6191, -1.4319, 0.2475, 0
-1.9469, -0.5624, -2.1449, -0.4417, 0.3033, -1.12, 0.6245, -0.9245, 0.5388, -1.2266, 1.4279, -1.3815, -0.6876, -1.1357, -0.6842, -1.6232, -0.3465, 0.225, 0.3522, -0.0031, 1
0.1505, 0.5366, -0.2366, 0.8025, -1.3441, 1.8071, 0.6628, 0.8751, -0.6603, 1.0844, 1.9827, 1.3199, 1.837, 0.5496, 0.2635, 1.9289, 1.0987, 1.522, -0.6137, 1.5248, 0
1.244, 0.5674, 0.0935, -0.0538, 2.0564, -2.3253, -1.4067, 0.4785, 1.0783, -0.6178, -0.3423, 0.671, 1.4078, -0.1386, 0.255, 0.0124, 0.3418, -0.465, 0.9604, -1.2235, 0
0.2817, 0.1084, -1.3493, 2.8754, -1.1392, -0.5512, -0.5493, 0.4247, -0.3967, -1.1909, -1.4046, 0.3657, 0.0831, -0.5007, -0.488, 1.5053, -1.4394, 0.5042, -2.0033, -1.0566, 1
-0.2389, 0.1642, -1.3656, 2.2923, 0.5145, -0.8615, -0.6031, -1.7244, -1.0874, -0.8494, 2.8122, 1.3846, -0.9634, -0.5973, 1.7201, 0.4582, 0.8928, 0.4529, -2.906, -0.1464, 1
1.9209, 1.8694, 0.5758, 0.3822, 1.348, 0.9343, -0.5043, 1.0496, -0.5032, 0.3015, 1.0712, 0.8195, -0.9709, -0.2111, -0.6989, 0.463, -1.6175, -0.1055, -1.2094, -0.6691, 0
-2.0701, -0.7263, 0.1771, 0.2009, 0.0264, 0.1345, -1.2333, 1.5901, -1.5873, -1.5284, 0.2104, -1.2537, -0.5411, -1.3324, 1.2009, -0.8937, -0.8763, -2.3289, 0.4174, -0.4008, 1
1.2614, 1.364, -0.8626, -0.3371, -2.0746, -0.9637, 0.2915, 0.3317, 0.2782, -0.4687, -0.633, -0.6523, -0.0146, -0.2676, -1.1198, 1.8656, 1.9055, -0.235, 1.8693, 2.9464, 0
0.3708, 0.268, 1.0817, 0.2475, 0.0092, -0.4936, -1.4699, -1.0485, -0.3065, 0.1231, -0.4632, -0.0209, 2.8088, 0.5503, -0.6805, 1.0452, -0.5312, 1.3374, 0.5254, -0.9627, 0
0.147, -1.9383, -0.3455, 0.4184, -1.7456, -1.4777, 0.1764, -1.6596, -1.3406, 1.1385, -0.0046, -0.6531, 1.2833, -0.4584, 0.973, 0.9344, -1.0706, 1.9049, -1.1962, -0.8584, 1
0.2924, -1.4802, -2.3546, -0.8576, 0.5852, -0.9586, -1.3386, -2.0451, 0.5105, -1.5126, 0.2185, -0.1535, 1.0719, -0.7537, 0.1062, -0.647, -2.4631, -1.0547, -0.2237, -1.816, 1
0.9998, -0.7426, -0.4229, -0.0415, -1.7376, -1.9527, -0.854, -1.8262, -1.389, -0.4352, 1.1814, 0.1814, -0.1694, -1.0937, 0.2807, -0.307, -1.8765, -0.231, 0.5159, 0.3576, 1
0.8617, -1.2092, -0.4735, -0.4683, -0.3872, -0.0457, -2.2428, -1.4706, 1.3126, 1.3576, -0.4618, -0.5649, -0.5478, -1.3774, -1.1234, -1.9743, 0.3608, 0.3783, -0.1846, -0.1375, 1
-1.6186, -1.5537, -1.1919, -0.6165, 0.52, 1.3032, -0.8248, -1.3131, 0.0194, -0.3432, 0.1744, -0.1231, 0.0919, -0.392, 0.2574, -0.7888, -2.3853, -2.6728, 1.2641, -0.7503, 1
1.283, 0.8599, 0.7764, -0.4618, -0.1209, -0.6536, -0.3613, -0.3867, 1.638, -0.8721, 0.3382, 0.8243, -0.4996, 0.3149, 1.3404, 0.9777, -0.045, -0.1458, 0.5614, 0.0786, 0
-0.051, 0.3666, -2.2742, 0.0908, 0.5819, -0.1727, -1.087, -1.5244, 0.0378, 0.2082, -0.8989, 0.1836, -1.6508, 0.1057, 0.2121, 0.2761, 0.6735, 0.4532, -0.7283, -0.3928, 1
0.0606, 0.8423, 0.8837, 0.7413, 2.6995, -0.4995, -1.2846, 2.562, 0.5769, 1.0399, 0.9124, 1.8712, -0.3912, 0.5641, 0.9329, 1.7025, 0.5646, -0.9855, -0.2414, 1.1124, 0
-2.1174, -1.2142, -1.713, -0.3057, -2.1375, 0.7707, -0.0056, 1.2199, -0.4649, 1.2813, 0.6387, -0.8151, -0.5458, -0.4582, -2.7003, -1.4613, 0.2332, -0.6793, 1.3333, -1.7841, 1
