@relation twonorm
@attribute A1 real [-4.2497,  3.5782]
@attribute A2 real [-3.9606,  4.3451]
@attribute A3 real [-4.4798,  4.4039]
@attribute A4 real [-3.8891,  4.2589]
@attribute A5 real [-3.9099,  5.6395]
@attribute A6 real [-4.0095,  3.9901]
@attribute A7 real [-3.7334,  4.4522]
@attribute A8 real [-4.5744,  3.8648]
@attribute A9 real [-3.8136,  4.254]
@attribute A10 real [-4.1999,  4.0829]
@attribute A11 real [-3.9204,  4.0953]
@attribute A12 real [-3.8262,  4.3025]
@attribute A13 real [-3.9451,  3.7817]
@attribute A14 real [-3.8516,  4.1238]
@attribute A15 real [-3.6978,  3.5485]
@attribute A16 real [-3.6976,  4.2439]
@attribute A17 real [-3.9428,  3.7233]
@attribute A18 real [-4.0653,  4.0557]
@attribute A19 real [-4.1218,  4.3238]
@attribute A20 real [-3.7831,  4.279]
@attribute Class {0, 1}
@data
0.2773, 0.605, -0.2323, 0.1959, 0.0852, 0.7057, -0.3068, 1.7632, 2.29, 1.7925, 1.3543, 1.6012, 0.9281, 0.392, -0.0732, 0.6102, -1.6468, 0.5248, 0.4758, 1.2605, 0
1.8594, -0.0836, 0.3536, 1.9137, 0.1276, 0.4823, 0.9111, 1.8108, 0.5097, 1.4263, 2.0196, 0.1296, 0.3421, 0.9569, -0.4795, -0.2884, 0.8217, 0.3619, 1.9401, 0.4171, 0
-0.6604, -1.8139, -0.6355, -1.4285, -1.6302, -1.3892, 0.3417, 0.2206, 1.3734, 0.1261, -0.5177, -1.0056, -0.9615, -0.4699, -2.2375, -1.1771, -0.9337, 0.352, 1.2378, -1.2169, 1
-0.1182, 1.1427, -1.3739, 0.5318, 0.0475, -1.2538, 0.3568, 0.7199, -0.4823, 1.7638, 0.5714, -1.0771, -0.1726, 1.1656, 0.9187, -0.235, -1.7246, -0.6557, 0.4624, 0.3891, 0
-0.9754, -0.1391, -1.4535, 0.5815, -1.3097, -0.4265, -1.1285, -2.1419, -0.9855, 1.6356, -0.6153, 0.606, -0.8042, -2.5676, -1.4013, -0.1373, -0.94, -2.341, -1.0907, -1.4285, 1
0.7609, 1.2742, 0.1823, -1.6968, -0.3163, -1.9861, -1.5574, -0.4913, 0.3894, -0.4402, -2.1742, -1.4231, 1.2971, -1.9037, -1.2609, 1.3577, -0.7515, -0.7585, 0.1876, -1.1655, 1
2.5294, 1.3582, 2.7803, 1.345, -0.2566, -0.567, -0.1009, 1.4773, -0.2494, -0.3665, 2.6424, -0.1598, 0.6307, 0.073, 0.2229, -0.4907, 1.7907, 1.1546, 0.0209, -0.6641, 0
0.5175, 0.472, -0.7157, 0.8339, 0.0764, 2.2665, 1.0146, 0.6489, 0.2712, 1.4567, 0.1188, 1.499, -0.3075, 0.0679, 2.4219, -0.0168, 0.2797, 1.1231, -0.7609, -0.728, 0
1.0306, -0.0521, 0.8373, 0.0403, 1.2792, 1.2743, 0.9485, 2.4909, 0.6202, 0.7563, 0.9386, 2.2387, 0.6879, 0.9382, 0.7766, -0.6155, -0.4656, -0.243, 2.0688, 1.757, 0
-0.2177, -0.2798, -0.3487, -0.276, -1.4721, 0.7455, -1.6376, -0.0583, 0.5524, -0.5405, 1.7419, 0.3702, 0.6822, -0.4763, -0.984, 0.4957, -2.2258, -1.0572, -0.3456, 0.0892, 1
-0.4039, -0.9748, 0.8468, -0.5523, 0.953, -1.0132, -0.0735, -0.3529, 0.7797, 0.3128, -1.6174, -1.0217, 0.1161, 0.6008, 0.4749, -0.2604, -1.4073, -1.066, -0.1763, -0.3832, 1
-1.0926, 1.7575, 2.2551, 0.0586, 1.2938, -0.648, -0.593, -0.4177, 1.1437, 0.9996, 0.3737, -0.1811, 0.4371, -0.5308, -0.2672, 2.4885, 0.3493, 0.3652, -1.1597, 2.4347, 0
-1.4572, -1.1026, -1.8496, -2.2591, -0.7992, 0.7644, -1.2052, -0.7227, -1.1468, -0.3295, -1.5483, -0.8837, -0.2031, -0.5656, 0.1177, -0.7999, 0.3538, -1.489, 1.2804, -1.6813, 1
-1.9088, 2.0104, -0.2135, -0.3184, -1.3512, -0.5994, -1.1279, -0.0745, 0.6914, -3.0174, -2.6778, -0.3227, -1.0114, 1.8397, 1.1705, -0.8137, 0.7202, -2.2012, 0.2672, -0.5303, 1
0.5468, 1.1997, 2.2847, 0.6181, 1.7506, 0.193, 1.42, 0.2153, 0.7795, 1.3063, -0.3915, 1.509, 0.4928, 2.0121, 1.5007, 0.2712, -0.1775, 1.1611, -0.3325, 1.3587, 0
-0.6519, -0.9976, -0.6044, 0.2406, 0.0894, 3.4678, 0.0055, -0.2309, 0.6354, 0.1289, -0.8118, 0.4218, -0.3136, 1.2254, -0.0999, 0.1169, 1.8237, -0.1481, 1.0875, -0.4969, 0
1.9817, 1.2015, -2.3905, 0.4505, -0.4044, -1.2732, 0.1387, 0.4205, 1.2092, -1.4624, 1.0054, 0.0448, 2.3945, 1.446, 0.6366, 0.2433, 0.0898, -0.9222, 0.6412, 0.3332, 0
0.044, 0.1175, -0.1708, -0.797, 0.7325, 1.6762, 0.0926, -0.0995, 0.5274, 0.4269, 1.4666, 1.2127, 0.3305, 1.1757, 0.1899, 0.7455, 2.0669, 2.0164, -0.032, 1.2795, 0
1.3916, -1.1956, 0.7562, 0.2132, -0.6163, -0.7764, -0.4084, 1.2953, -0.0299, 0.8895, -0.8876, -0.8939, 0.6551, -0.8615, 0.0684, 0.3423, -1.9834, -0.1854, -0.9872, -0.3617, 1
1.1409, -0.1326, -0.1648, 2.2439, 0.2012, -0.0327, 0.4996, 0.102, 0.6683, 0.4121, 0.7535, 1.2261, -0.1763, -0.1306, 1.5138, -0.7712, 0.4498, 2.118, 0.1673, 0.1629, 0
1.1074, 2.2099, 2.0823, -0.3946, -0.0273, 2.4291, 0.0345, -0.8904, 0.907, -0.2719, 1.4712, 0.301, 0.0541, -0.1761, 0.778, 0.4898, 0.9958, -1.2877, 0.2814, 0.8603, 0
1.3471, -3.1901, -0.8524, -0.811, -0.0606, 0.1974, 0.0875, 0.9231, -1.0934, -0.0302, -0.653, -0.7279, -0.0694, -0.5338, 1.125, -0.6205, -0.5352, -0.4795, -0.9751, 1.2343, 1
0.3915, 1.1322, 0.3245, 1.67, 0.766, -1.3347, -0.825, 0.6752, 1.7178, 0.3837, 0.28, -0.6634, 1.6945, 1.0841, 1.0938, 0.4338, 3.1499, 1.7757, 1.4705, 2.0739, 0
2.3113, -0.6429, -1.3991, 0.6671, 1.9836, 1.6605, 1.6396, -0.0678, 1.0137, 1.0913, -0.6623, -0.0895, 0.9287, 0.6196, -0.1098, 0.4228, 1.1309, -0.5464, 2.4799, 0.8097, 0
-1.3279, 1.4372, -0.4724, -0.0285, -0.1838, 0.6593, -1.3352, -0.4305, 1.0763, 1.0429, 0.2351, -0.1885, -0.841, 0.4485, 1.1759, -0.4946, -1.1307, 0.6545, -0.6225, 0.4847, 1
1.7035, -0.0561, 0.1695, -0.6912, 1.1035, 0.399, 0.3878, 0.3045, 1.654, -0.2933, 0.4507, -0.789, -0.3859, -1.2939, 0.972, 1.3133, -0.2357, 0.0099, 0.8931, -0.4108, 0
-1.2982, -0.5509, 0.3708, -0.777, -0.5386, -0.4543, -1.8624, -0.0341, 0.0889, -1.0586, -0.9571, 1.0608, -0.4077, -0.1333, -1.0304, -0.4991, -0.032, -0.3709, -1.3998, -0.844, 1
-1.278, -2.3591, -1.5157, -1.7461, -1.145, 1.0797, -0.3073, 0.1853, 0.6816, -0.6563, -1.9187, -1.9048, -1.8961, -1.7366, -0.6215, -1.0825, -1.57, -1.7035, -1.5476, -2.7216, 1
-0.9206, 0.0855, -1.1628, 0.6789, -0.724, -0.3092, 0.9563, -0.4661, -1.3113, -1.1309, 0.0877, 0.0944, -0.0109, -0.4101, -0.9245, 0.09, 1.3034, 1.0392, -0.7665, -0.3212, 1
0.4388, -0.3655, -0.7815, -0.4838, -2.3961, -1.4553, -1.1914, -0.7065, 1.1323, -1.5481, -0.6073, -1.5018, 0.7543, -1.1264, -0.056, -1.0238, -0.3748, -1.4044, 0.2552, -0.3888, 1
1.2744, 0.8969, -1.9952, -1.669, 0.9415, 1.3411, 0.0695, 0.2171, 1.186, -0.8652, 0.7083, 2.1152, 0.5642, -0.1508, 1.5546, 0.219, -0.6607, 0.7406, 1.1849, 1.973, 0
-0.0256, 0.0959, -0.659, 0.3404, -1.6009, -0.8288, -0.234, -0.8316, -1.1836, -0.7029, -1.3295, 0.651, -2.077, -2.1238, 1.6144, 0.2443, -1.6256, 0.7223, 0.1413, -0.8433, 1
0.5575, 1.1619, -0.0369, 1.9429, 1.0544, 1.1335, 0.3137, 0.9215, -0.7766, 0.9364, -0.7535, -0.7467, 0.4393, -0.1073, 0.3205, 0.6868, 0.0983, 1.0938, -0.1368, -0.3403, 0
0.4431, 0.3022, 1.7487, -1.0466, 0.5646, -0.2074, 0.2192, 1.6912, 0.7506, 0.1017, -0.1409, -0.8481, 0.9604, 1.2956, -0.0804, -1.2436, 0.695, 1.221, 1.1939, 0.7287, 0
-0.7174, -2.0985, 0.8049, -0.5801, -0.9104, 1.585, 1.443, -1.0681, -0.0327, -0.5863, -0.8391, -2.2303, -1.0146, -1.0303, -0.5079, -0.4327, -1.014, -0.184, -0.5668, -1.1693, 1
-1.607, 0.2786, 1.539, -2.3493, -0.5387, -0.4769, 0.4118, -1.2438, -1.9665, -0.7386, -0.9904, -0.6014, -1.5289, -0.7535, -1.3649, -1.4813, -1.438, -0.1798, 0.2363, -1.7534, 1
0.3138, 0.1497, -0.1837, -0.3232, -0.2449, -0.0835, 1.1324, 1.3356, 1.8018, 0.1183, -0.5187, -0.5771, 1.1735, -0.6291, 0.1233, 0.0902, -0.385, 0.22, -0.4049, 0.395, 0
1.3773, -0.6613, -0.7835, 0.3238, 0.519, -0.4783, 1.3653, 1.0818, 1.6353, 0.8099, 0.7023, 1.178, -0.5454, -0.1852, 0.0275, 0.4871, 1.7553, 1.731, -0.4967, -1.1327, 0
-0.4961, -0.8304, 1.1517, 2.2202, -0.3818, -0.6978, -0.2199, 0.8864, -0.0477, -1.4646, -1.8913, -0.6108, -0.6012, -0.8039, -0.1583, -1.0977, -0.4399, -1.573, 1.0578, -0.7459, 1
-0.3339, -1.1432, 0.3464, 1.8163, -0.7218, -0.3397, 0.0555, 0.6484, -1.12, 0.4644, -1.2916, -1.5347, 0.8078, -1.8044, 0.0987, 0.4334, 0.8471, -0.6209, -0.225, -1.4887, 1
0.4982, -0.5688, 0.018, 1.2819, -0.5342, 1.301, -1.5514, -0.9874, 0.9767, 0.6571, 0.3537, -0.1972, -0.0211, 1.4246, -0.9709, 0.6537, 0.1158, 2.3811, 2.6392, 0.7309, 0
-0.7043, 0.0552, -0.8272, 2.1089, 1.063, 1.712, -1.4858, -0.8122, 3.1051, 2.3181, -0.4625, -0.3609, 1.0729, 0.3547, 0.4758, 0.4847, 2.0599, -0.4566, -1.1596, 0.6247, 0
0.5658, -1.5416, 0.1318, -0.7386, 0.1711, 0.5264, 2.2489, -0.6272, -0.1695, -0.4659, 0.1136, -0.3369, 1.2852, -0.7634, 1.6211, 0.475, 3.0346, 2.0246, -0.852, 1.0903, 0
-0.4977, 1.097, 1.6808, 0.6386, 1.1903, 1.1707, -0.6712, 1.224, 2.1244, 1.3908, 0.8007, 0.774, 1.9987, -0.0057, 1.5033, 2.4214, 0.6686, -0.0983, 0.6609, -0.3929, 0
-0.0512, 1.1282, -1.1584, -1.4762, -0.1395, -1.4918, 0.9077, 0.3153, -2.8768, -0.1251, -0.2275, -2.7941, -0.142, -2.5541, -0.5215, -0.5995, -0.7184, 0.4754, 1.162, 0.0319, 1
0.3869, 0.1976, 0.2912, 0.6962, 0.7064, 0.9793, -0.2838, -1.707, 0.5401, 0.4135, 0.2114, 0.3742, 0.4954, 2.2253, -1.0289, -1.1498, 1.036, 0.1872, -2.3196, 0.0032, 1
-1.6898, -0.4587, -0.668, 0.4157, -0.709, 0.2954, -0.0942, 0.2123, -1.8216, 0.8899, 1.2428, -1.2207, -0.6065, 0.2199, -1.0641, 0.9139, -1.0258, -0.4539, -0.6654, -0.1666, 1
-1.4123, 0.1033, -0.5464, -0.3719, -1.0634, 0.1133, -0.3304, -0.7756, -1.52, -1.3608, -1.5373, -1.3847, -0.2973, -0.1782, -0.7204, -0.6126, -0.9586, -0.6122, -1.0579, -0.9098, 1
-0.1647, -0.7252, -0.308, 1.3382, -1.3959, 0.1495, -0.779, -0.2837, -1.3495, -0.6132, -2.3878, -0.2236, 0.1954, 0.1249, -1.4791, -0.7904, -0.4725, -2.5775, 0.9062, -0.4407, 1
-1.9712, -0.3112, 0.3716, 1.3031, 1.7614, 0.0113, 0.6969, 1.2606, 0.6265, 0.2541, 0.3379, 0.8942, 0.1511, 0.4405, -0.1913, 0.1622, 0.1736, 0.9738, -1.1905, -4.0E-4, 0
-1.3614, 0.6951, -1.2184, 0.2997, 0.3165, 1.6517, -0.483, -1.2751, -1.4007, -1.3938, 0.0828, 1.711, -0.739, 2.1429, -0.7572, -0.9321, -1.0914, -1.2273, 0.8717, -1.8677, 1
-1.6603, 0.696, -0.3489, 1.2315, 2.9668, 0.9475, 0.6565, -0.1095, 1.2698, 0.8519, 2.364, -1.1761, -0.7539, 0.0586, -0.6851, 0.404, 1.1268, 1.5903, -0.8606, -0.0715, 0
0.2073, 0.512, -0.518, 0.3864, -1.4344, 0.5321, -0.1578, 1.4949, 1.0587, 0.6924, 1.3433, 1.4118, 0.0412, 0.4127, -1.0522, -1.1467, 0.0587, -0.3326, -0.8503, 0.5588, 0
1.4668, 0.9498, -0.1777, 0.3446, 0.3065, -0.7183, -0.1987, 1.558, -0.4607, 0.4041, 0.491, -0.8733, -0.4578, 0.5354, -0.2986, -0.3982, -1.0204, -0.4128, -0.4403, 1.4505, 0
-0.9252, -0.9116, -0.0845, -0.9717, 0.2371, 0.2553, -0.9673, 0.4412, -0.6986, -3.0611, 0.3175, -0.0264, -0.0329, -0.0312, -0.0568, 1.313, -2.167, -2.7129, 0.3631, -0.6497, 1
-0.533, -0.4442, 0.5492, 2.2507, 0.3246, 1.4846, -1.0449, 0.119, 0.4676, 0.2605, 0.2866, -0.1074, 0.6731, -0.8038, 1.5431, 1.616, 2.9471, 0.056, 1.0837, 0.0513, 0
-0.986, 1.1831, -1.5907, -1.7728, -0.3908, -0.3382, 1.0562, 1.1406, 1.9674, -0.9418, -0.6452, 1.1446, -0.1785, 0.7244, 1.1246, 1.2401, 2.3636, -0.7616, -0.5808, 1.109, 0
0.0469, -0.9591, 1.7467, -1.5201, -0.4802, 0.7107, -1.88, -1.7202, -1.3836, -2.1386, -0.7275, 0.9978, 0.1525, 0.3589, -0.6725, -0.9326, -0.2966, 1.5469, -0.1374, -0.5816, 1
0.7076, 0.8378, 0.5341, -0.0167, -0.2763, 1.0224, 0.2935, 0.8074, 0.4437, 0.6395, 0.2967, 0.9143, 1.1034, 1.0352, 1.4945, -0.2932, 0.0114, 0.5024, -1.9849, 0.4706, 0
1.8467, -1.6688, -0.9141, 0.385, 0.1821, 1.2184, 1.625, -0.1449, 1.3188, 0.1547, 0.3074, 1.4907, -0.4212, -0.1384, -0.6347, 2.319, 0.1717, 1.5574, -1.0125, 0.3773, 0
2.7068, 0.6666, 0.1175, 1.8614, -2.0706, -0.0474, 1.5561, 1.4699, 0.6388, 0.2136, 0.7483, -0.1114, 0.9152, 0.1209, -0.2705, 0.6357, -1.0964, 1.7742, -0.4094, 1.0726, 0
0.994, 0.147, -0.493, 0.6346, 1.9276, 1.5911, -0.0976, -0.1286, -0.1127, 0.4287, 0.3246, -0.6556, -1.5258, 3.5881, -0.8629, -0.4198, 0.916, 0.7548, -1.6307, 0.5086, 0
1.3642, 0.8772, -0.1145, 0.3505, -0.1907, -0.7567, -0.9822, -0.4636, 1.3018, 0.7809, 1.8268, 0.02, 0.9802, 0.449, 2.5848, 0.5125, -1.247, 0.7293, 0.5224, 0.0879, 0
0.862, -1.4395, 1.4734, 1.4874, 0.6931, 0.4808, -0.0462, 0.3191, 0.1402, 1.1186, -0.8659, -0.2579, 0.0854, -0.4863, -3.0E-4, 0.6739, 0.2184, 0.3875, 0.1493, 1.083, 0
-1.9102, 1.2171, -0.9796, -1.978, -0.3738, -1.4712, 0.9194, 0.547, 1.0519, 1.186, 0.2183, -0.3291, 0.8435, -1.7526, -1.3902, -1.3401, 0.6596, -0.4581, -0.9479, -0.3387, 1
0.4889, -0.6725, -0.4925, 1.1596, -0.0471, -0.7707, -0.6498, -0.1328, 0.287, -1.3201, -0.9013, 0.9882, -1.0771, -0.5435, -0.1713, -0.3383, -0.2651, 0.4409, -1.407, -0.6462, 1
0.4864, 0.7223, -1.6135, -0.1838, 1.2804, 0.2567, -1.6567, -0.0534, -0.7721, 1.7865, -1.6886, -0.1598, -1.0011, 0.3399, -0.4865, -0.517, -0.1221, -0.1969, -1.0891, 1.0388, 1
0.6298, -0.14, 0.7489, -0.0030, -0.1749, -0.4176, -0.4026, 0.2028, 0.9711, 1.0233, 2.1964, -0.2166, 0.473, 0.4499, -0.3415, 1.1738, -1.0854, -0.9708, 0.265, 1.2407, 0
-1.2789, 0.4417, 1.4872, -0.2571, 0.7114, -0.0139, -1.642, 1.9683, -1.251, 0.4448, 0.768, -0.0864, 1.0156, -1.1979, -0.932, -0.966, 1.1464, 0.3652, -1.4753, -2.1833, 1
0.3586, 0.2263, 0.7787, 0.4864, -0.4292, 0.3139, 1.4158, 1.567, -0.7132, -0.7736, 0.7532, -0.3838, 0.7621, 1.3306, 1.8234, -0.4139, 0.4076, 0.8234, -0.1911, -0.5351, 0
0.4339, -0.7608, -0.3442, 1.7676, -0.0954, -1.6416, 0.381, 0.2328, -1.6671, -0.832, -2.315, -1.2645, -0.8728, 0.0566, -0.0542, 0.3242, -1.7954, -2.9606, -2.0693, -0.45, 1
0.4176, -0.5455, 0.419, 1.5779, 0.7328, -1.4494, 0.4871, 1.4754, 0.0608, 0.6721, 0.9671, 0.3882, -0.6045, 0.0681, 2.3773, 1.4992, 0.286, -0.0627, -0.5176, 1.6449, 0
-0.1405, 0.2236, 1.3589, -0.4149, 0.1198, -1.8656, 0.9346, -0.1068, 0.882, 1.9925, 0.4846, 1.3124, -1.1164, -1.0204, 0.526, 0.5067, -1.539, -0.9827, -0.1366, -0.1997, 0
0.5123, 0.013, -0.5762, -1.654, 1.5639, 0.76, 2.342, -0.3338, 1.548, -0.0545, 0.3542, -0.6236, 1.1954, -1.1299, 0.6196, 1.1843, 1.1288, 0.4463, 0.2018, 0.5661, 0
-0.2414, -0.4441, 1.75, 0.8187, 1.8032, 2.163, 2.0997, 1.253, 0.1238, 0.6893, -0.5716, 1.0737, 0.0227, 1.5839, -0.83, 0.6722, 1.5288, 1.2722, 1.7776, -0.6192, 0
0.613, 1.1453, -0.2772, 0.4328, 1.7925, 1.1546, -0.4768, -0.2877, -1.6255, -0.7269, -0.6003, 2.1952, -0.1195, 0.6836, 0.0433, 2.831, 0.9422, -0.3344, -0.235, 1.7164, 0
1.9728, 0.0518, -1.2304, 1.5891, 0.2196, -0.9554, 0.1977, -0.0521, -1.2733, 0.7143, 0.6995, -1.1333, 2.5212, -1.0664, -0.6613, 0.781, 2.6455, 0.7802, 0.6446, -0.715, 0
-0.4716, 0.8975, 0.1408, 1.4254, -1.1947, -0.2373, -0.5506, 0.6291, 0.4327, -1.1852, -0.5984, 0.2533, -1.3176, -1.0348, 1.3945, 0.6692, -0.5364, -0.6629, -0.4986, -1.0268, 1
-2.1346, 1.7252, -1.1266, 0.1128, -0.8204, 1.3233, -1.2978, -0.4428, -1.8484, -1.1607, 0.6873, -1.1547, -0.1995, 0.4697, 2.0354, 0.3051, 1.6548, 1.7351, 1.6691, 0.5113, 0
0.0763, -0.5948, -1.0037, 0.9683, -1.3888, -0.47, -0.3167, -1.3959, 0.3624, 0.3734, -0.4455, -0.6107, 0.6358, 0.1673, -0.0945, -0.3988, 1.1276, 0.9476, -0.0569, -0.3454, 1
-0.0348, -1.912, 0.3234, 0.7264, -3.6489, -0.5964, -0.9177, -2.8743, -1.5477, -0.4447, 0.5701, 0.3655, -1.1622, -1.4146, -0.6086, 0.9187, -0.7323, -1.3922, -2.2012, 0.3213, 1
2.2971, 1.5705, 1.3349, -0.4068, 1.9686, -0.1298, 1.5583, 0.4089, -0.4878, 0.1394, 0.2641, -0.4866, 0.7097, 0.3705, 1.4273, 1.5255, -0.6863, 1.2505, 0.0475, 0.612, 0
-2.0022, -3.4224, 0.3104, 1.9255, 1.1545, -0.3606, -0.279, -3.4043, -1.3665, -1.6418, 0.1729, -2.2809, -2.6777, -0.726, -0.9845, 0.2959, -1.441, -0.6801, -0.8109, 1.0119, 1
0.3581, 1.6025, -1.6747, 0.7371, -0.1885, 0.9764, 0.8876, -2.1278, 0.6971, -0.7848, -1.3837, -1.434, 1.6143, 1.0643, -0.8742, 0.5946, -1.3472, -1.4756, -0.3183, -0.4651, 1
1.7438, -0.1925, 0.9419, 0.1223, 2.4167, -1.8219, 0.8046, -0.862, 1.4519, 1.3293, -0.6546, 1.3266, 0.9815, 0.0106, -0.5915, 1.7715, -0.1421, 1.2628, -0.0617, 0.5118, 0
-0.3893, 1.7749, -2.0503, -0.2289, 1.3012, -0.7429, -1.9213, 0.8861, -1.0031, 0.2598, -2.2836, -1.5257, -0.5857, -0.967, -0.6335, -1.1788, -1.6347, -1.6575, 0.8798, -1.8404, 1
-2.3007, 0.5282, -0.4352, -2.1285, -0.36, -0.345, -0.1226, -0.6061, -1.9678, -1.2219, -0.862, -1.2548, 0.297, 0.9431, -1.5867, -0.506, -1.3309, -0.1603, -0.8485, 0.3556, 1
1.1603, 1.4185, 2.599, 1.2706, 1.8898, 0.9149, 0.3898, -0.6777, -0.6416, -2.2956, 0.5178, 0.558, 0.6465, 0.9144, -0.403, 1.5961, 0.6049, -0.1904, 2.0212, 1.184, 0
1.8459, -0.1589, 0.0053, 0.2682, 0.4152, 0.2181, -0.3375, -0.9172, 0.4341, -0.2443, 0.7535, 1.2656, 0.7157, 0.0583, 1.1183, 0.8869, 0.0635, -0.3896, 2.1055, 0.0152, 0
-0.7777, -0.5041, -0.2866, -0.684, 0.7366, -0.299, -0.7353, -1.6388, -1.2062, -0.6809, -2.1158, -1.0827, -1.4295, -2.5718, -0.4477, 0.9962, -0.8206, -1.5538, -0.7263, -0.0632, 1
-0.0282, -1.838, 0.4208, -0.213, -2.0976, -0.1178, 1.7903, -2.2561, -1.1096, -0.8333, -0.8129, -0.2348, 0.5635, -1.367, 0.0532, -0.8078, 0.0203, 0.1058, -0.9982, 0.4516, 1
1.623, 1.2927, 0.4261, 0.176, 2.1682, 0.4145, 0.7844, 0.7357, 0.6892, 0.1812, 0.0608, 1.1001, 0.1152, 0.0050, 0.0476, 1.6297, 2.8151, -0.6814, -0.4166, 0.954, 0
-0.8241, 0.8775, -2.2474, 0.2271, 0.207, 0.2398, -0.1868, 0.2019, -2.194, 0.5754, 0.1119, -1.5664, -1.8535, -0.8903, 0.2164, -0.0484, 0.5617, -0.3812, -0.7991, -0.4692, 1
-0.0573, -0.3211, 2.6576, -0.7465, -1.0149, 1.5743, 0.6653, 1.0236, 1.0045, -0.0621, -1.4462, -0.1323, 0.6667, 1.3595, 1.6762, 2.4867, 1.1089, -0.4939, -0.8606, -0.0442, 0
-0.7887, 0.9358, 0.2692, -0.3347, -1.0529, -0.1291, -1.3498, 0.097, -0.4352, 0.689, 1.3648, -1.168, -1.3639, -0.2815, -0.9666, -1.5074, -1.1112, -0.2565, -1.6988, 0.5537, 1
1.5166, 0.5306, 3.2479, 0.304, 0.6174, -1.1262, 0.9242, -0.356, 0.2052, 1.064, -1.1336, 0.9457, -0.2714, -0.0496, 1.7272, 1.2364, -1.0297, -0.1823, 0.9416, 1.0105, 0
0.381, 0.0188, 1.3279, 2.0884, 2.3604, 0.6593, 2.5147, 0.3718, -0.0922, -2.3908, -0.8556, -0.7975, 0.0995, -0.6223, 0.5962, 1.3722, 0.1562, -0.992, -1.1451, -0.1792, 0
-0.6155, -0.9943, 0.0407, 0.3445, -1.3068, -0.488, -0.5491, 0.0578, -0.0835, -0.52, 0.3193, 0.0275, -1.1309, -0.8663, 1.1889, -0.7465, 0.5674, -1.2969, 0.0256, -0.8187, 1
-0.3922, -0.8475, 0.7194, -2.2141, 0.2584, 1.1269, 0.0269, -0.2231, -1.346, 1.1578, -1.8499, -0.4457, -0.0309, 0.3966, -1.2478, -1.055, -0.6999, -1.7349, -0.7877, 0.3198, 1
-0.231, 1.3114, 1.8276, 1.3491, -0.0807, 0.9177, 3.089, 1.2423, 0.6001, -0.0604, -0.3201, 2.1103, 1.4904, 1.1865, 2.253, 1.0754, 0.3248, 1.1237, 1.4571, 1.8921, 0
0.5303, 0.8169, 1.511, -0.2709, -0.5726, 0.707, 1.2676, -0.7837, 0.3076, -0.5667, 0.9935, 0.5272, -0.5351, 0.1927, 0.6369, 1.2225, 0.6508, 0.0829, 0.6103, -0.6188, 0
1.127, -0.346, 0.2421, 0.1739, -0.3982, 2.6713, 1.8141, -1.8285, -0.3879, -0.7686, 1.3112, 1.8953, 0.4176, -1.6505, 0.2133, 0.4852, -1.3456, -2.029, -0.8129, -1.0085, 1
-0.5001, 0.4765, -0.6362, 0.9511, -0.5573, 0.3115, 0.6673, 1.2033, 0.241, 0.9437, 2.2505, -0.022, 1.7227, 0.5073, 0.636, 1.6263, 1.1716, -0.86, 0.9101, 1.385, 0
0.7538, 0.1575, -0.9739, 1.174, -0.2462, 0.2384, 1.786, 1.3045, -0.8637, 0.753, 1.7111, 2.4034, 1.0421, 0.3694, 0.5671, 0.1817, 0.1113, 1.2171, -1.6223, -0.3062, 0
-2.8848, 0.9107, -2.4289, -1.5763, -0.1107, 0.0484, -0.4698, 1.4863, -1.5647, 1.8601, -0.0569, 0.2539, 0.9521, -2.7426, -1.2621, 0.0284, -1.81, -0.9848, 0.1682, -1.1444, 1
1.554, 0.5311, 1.8956, 1.6501, -0.6143, -0.4365, -0.7313, -0.7332, 0.5886, 1.6509, 0.0407, -0.0078, 0.4604, 0.8261, 0.3236, 0.9442, 1.1189, 1.6764, -0.4107, 0.2405, 0
-1.7785, -1.3095, 2.2477, 0.4689, -0.7126, 2.0425, -0.4464, 0.4186, 0.2544, -2.3247, -0.1271, -1.7308, -1.0269, -0.2947, 1.0507, 0.1775, -1.9313, -0.3963, -1.4185, -0.2824, 1
0.0851, -1.1202, -1.8799, -2.0025, -0.0608, -0.306, 1.0102, 0.3793, 1.0318, -0.0867, -1.3021, -1.3138, -1.6411, 0.2076, 0.5482, -1.7569, -0.3134, -1.2684, -1.9051, 0.5162, 1
1.0991, 0.9975, -0.4446, -1.2, 0.4249, -1.149, 0.3005, -0.2613, 0.4668, 0.925, -0.2202, 0.6186, 0.1936, 1.2009, 0.191, 1.6873, -0.0347, 2.6247, -0.1077, 0.8859, 0
-2.4942, 1.4879, 0.6672, -1.0517, -1.2072, 0.7809, -0.3959, 0.2836, -1.8817, -1.333, 0.3847, -0.8512, 0.8223, 1.0143, -1.0861, -2.82, 0.0176, 1.2921, 0.879, -1.0961, 1
1.9453, -0.0503, 0.8341, 1.1656, 1.7692, -0.5274, -0.2645, 0.1108, -0.6748, 1.0788, 0.9373, 1.6833, 2.5515, -0.057, 0.3933, 0.2417, 0.5849, 1.3617, -0.2638, -0.5029, 0
1.5484, -0.5912, -0.1849, -0.5276, -0.5257, 1.0074, -1.6429, 1.441, 0.0079, -1.9058, 1.7534, -0.6081, -0.4539, 0.4558, 1.06, -0.3072, 0.2892, 1.0007, -1.6165, -0.3169, 1
