@relation penbased
@Attribute At1 integer [0,  100]
@Attribute At2 integer [0,  100]
@Attribute At3 integer [0,  100]
@Attribute At4 integer [0,  100]
@Attribute At5 integer [0,  100]
@Attribute At6 integer [0,  100]
@Attribute At7 integer [0,  100]
@Attribute At8 integer [0,  100]
@Attribute At9 integer [0,  100]
@Attribute At10 integer [0,  100]
@Attribute At11 integer [0,  100]
@Attribute At12 integer [0,  100]
@Attribute At13 integer [0,  100]
@Attribute At14 integer [0,  100]
@Attribute At15 integer [0,  100]
@Attribute At16 integer [0,  100]
@Attribute Class {0,1,2,3,4,5,6,7,8,9}
@data
0, 100, 7, 100, 89, 100, 100, 98, 55, 76, 29, 50, 12, 24, 14, 0, 7
63, 100, 53, 74, 0, 49, 65, 48, 100, 56, 88, 62, 71, 26, 69, 0, 4
100, 100, 67, 99, 26, 68, 0, 34, 15, 0, 88, 10, 60, 31, 26, 4, 6
0, 56, 15, 73, 65, 94, 100, 100, 91, 75, 82, 50, 79, 25, 94, 0, 1
0, 65, 24, 98, 63, 100, 55, 61, 26, 29, 19, 0, 59, 1, 100, 6, 2
14, 91, 0, 96, 56, 100, 100, 90, 87, 66, 62, 44, 35, 22, 10, 0, 7
23, 82, 58, 100, 87, 86, 62, 57, 100, 49, 85, 19, 45, 2, 0, 0, 3
69, 89, 6, 100, 10, 64, 35, 26, 10, 0, 0, 36, 47, 64, 100, 91, 8
0, 93, 41, 100, 61, 77, 34, 52, 0, 30, 4, 10, 51, 3, 100, 0, 2
0, 81, 20, 100, 64, 100, 100, 85, 72, 60, 35, 42, 46, 21, 79, 0, 3
50, 83, 26, 62, 58, 100, 14, 60, 2, 30, 50, 0, 100, 51, 0, 34, 8
38, 100, 5, 61, 66, 52, 66, 19, 0, 0, 6, 51, 24, 97, 100, 98, 5
64, 100, 36, 67, 0, 37, 30, 32, 91, 37, 100, 54, 80, 36, 70, 0, 4
100, 89, 80, 100, 41, 91, 47, 63, 70, 38, 77, 9, 40, 0, 0, 4, 5
41, 58, 99, 39, 100, 1, 27, 0, 33, 40, 80, 75, 66, 100, 0, 83, 8
52, 95, 8, 73, 10, 22, 55, 0, 100, 24, 96, 74, 51, 100, 0, 91, 0
0, 82, 10, 99, 54, 99, 98, 100, 100, 80, 78, 55, 62, 28, 57, 0, 7
92, 70, 34, 59, 0, 75, 39, 100, 89, 97, 98, 65, 93, 32, 100, 0, 9
51, 99, 17, 86, 0, 42, 24, 2, 73, 0, 100, 38, 87, 82, 42, 100, 0
27, 92, 0, 66, 15, 21, 60, 0, 100, 28, 96, 73, 53, 100, 2, 92, 0
36, 100, 39, 66, 100, 97, 34, 100, 29, 47, 0, 0, 73, 10, 32, 66, 8
100, 84, 78, 100, 69, 82, 87, 83, 80, 51, 77, 17, 45, 0, 0, 8, 9
100, 100, 53, 100, 14, 66, 0, 25, 41, 0, 95, 18, 66, 47, 9, 34, 6
0, 58, 38, 78, 73, 98, 100, 100, 92, 74, 84, 49, 77, 23, 80, 0, 1
100, 83, 37, 70, 0, 84, 52, 100, 94, 82, 95, 55, 91, 27, 92, 0, 9
57, 99, 1, 100, 39, 80, 64, 95, 78, 58, 100, 22, 59, 0, 0, 5, 9
65, 95, 0, 77, 46, 36, 35, 0, 5, 26, 73, 61, 100, 100, 6, 84, 8
40, 83, 81, 46, 79, 7, 5, 0, 51, 35, 100, 71, 72, 100, 0, 77, 8
4, 100, 0, 100, 7, 69, 56, 55, 100, 67, 86, 60, 62, 31, 55, 0, 4
57, 51, 100, 74, 87, 100, 27, 94, 0, 69, 57, 58, 75, 32, 65, 0, 9
80, 81, 34, 100, 0, 70, 45, 39, 76, 0, 28, 12, 57, 54, 100, 85, 8
0, 48, 13, 65, 47, 83, 82, 100, 100, 94, 77, 63, 54, 33, 45, 0, 1
70, 81, 25, 100, 0, 74, 42, 40, 77, 5, 40, 0, 53, 40, 100, 70, 8
0, 76, 35, 100, 55, 100, 49, 62, 44, 24, 2, 0, 27, 0, 100, 8, 1
0, 72, 28, 100, 53, 77, 53, 24, 42, 0, 36, 34, 68, 49, 100, 67, 7
100, 100, 74, 97, 50, 66, 34, 30, 49, 0, 75, 18, 37, 24, 0, 15, 6
24, 90, 0, 69, 43, 39, 45, 0, 13, 17, 21, 62, 43, 99, 100, 100, 5
50, 54, 80, 96, 38, 100, 37, 50, 46, 0, 0, 15, 45, 45, 100, 61, 8
34, 100, 2, 61, 0, 15, 45, 0, 88, 25, 100, 70, 57, 92, 19, 67, 0
20, 100, 0, 61, 10, 16, 58, 0, 100, 26, 98, 71, 56, 99, 7, 89, 0
48, 76, 62, 100, 93, 79, 67, 39, 28, 8, 0, 12, 51, 16, 100, 0, 2
25, 92, 67, 100, 100, 87, 62, 69, 70, 47, 88, 23, 46, 8, 0, 0, 3
84, 100, 40, 94, 46, 68, 85, 82, 90, 48, 100, 13, 54, 0, 0, 6, 9
45, 85, 79, 100, 89, 78, 65, 54, 100, 33, 97, 8, 46, 0, 0, 10, 3
17, 60, 36, 95, 44, 100, 42, 59, 37, 18, 0, 0, 51, 1, 100, 5, 1
58, 85, 14, 54, 35, 2, 100, 58, 65, 100, 21, 48, 60, 64, 0, 0, 0
16, 90, 61, 100, 76, 63, 61, 26, 31, 0, 0, 32, 43, 30, 100, 38, 7
49, 100, 13, 69, 0, 27, 30, 0, 74, 19, 100, 56, 83, 94, 36, 98, 0
32, 78, 92, 100, 100, 72, 68, 38, 29, 6, 0, 0, 0, 32, 81, 35, 7
74, 74, 62, 100, 10, 76, 36, 39, 62, 2, 0, 0, 24, 30, 100, 50, 8
65, 78, 77, 100, 100, 76, 66, 53, 99, 32, 83, 7, 35, 0, 0, 11, 3
62, 96, 24, 99, 0, 59, 19, 17, 61, 0, 97, 24, 100, 71, 65, 100, 0
57, 100, 22, 81, 4, 52, 0, 23, 36, 0, 100, 9, 67, 27, 7, 15, 6
60, 100, 36, 67, 0, 39, 46, 48, 99, 58, 100, 62, 77, 29, 52, 0, 4
0, 30, 41, 53, 82, 77, 100, 100, 71, 76, 59, 50, 59, 25, 65, 0, 1
45, 83, 14, 72, 35, 51, 52, 11, 0, 0, 20, 44, 45, 89, 100, 100, 5
10, 93, 0, 54, 21, 74, 52, 100, 65, 46, 53, 0, 26, 4, 100, 5, 1
0, 65, 34, 81, 77, 99, 100, 100, 88, 74, 73, 47, 55, 21, 45, 0, 1
31, 100, 28, 76, 0, 41, 24, 29, 100, 30, 88, 67, 81, 33, 82, 0, 4
66, 76, 34, 100, 5, 76, 43, 39, 44, 0, 0, 17, 45, 50, 100, 76, 8
85, 100, 80, 95, 37, 67, 2, 37, 0, 6, 76, 0, 100, 25, 7, 25, 6
72, 85, 40, 100, 61, 68, 100, 90, 85, 87, 88, 54, 63, 16, 0, 0, 9
46, 100, 2, 72, 0, 47, 76, 48, 100, 77, 78, 64, 45, 32, 19, 0, 4
100, 100, 65, 90, 32, 67, 5, 40, 0, 8, 40, 0, 36, 27, 0, 20, 6
25, 76, 0, 47, 20, 0, 83, 22, 100, 69, 49, 100, 3, 65, 13, 17, 0
21, 100, 0, 79, 0, 54, 42, 37, 83, 52, 79, 49, 81, 24, 100, 0, 4
25, 94, 6, 58, 87, 30, 85, 0, 0, 17, 49, 53, 100, 89, 35, 100, 8
86, 83, 40, 100, 0, 72, 49, 37, 63, 0, 10, 20, 52, 55, 100, 82, 8
0, 74, 32, 81, 77, 100, 100, 99, 84, 74, 64, 49, 41, 24, 18, 0, 1
34, 100, 100, 87, 82, 58, 55, 29, 42, 0, 3, 7, 0, 27, 85, 35, 7
15, 100, 99, 97, 100, 78, 68, 41, 40, 2, 29, 0, 0, 36, 81, 45, 7
66, 89, 100, 100, 99, 81, 77, 61, 64, 38, 67, 15, 38, 1, 0, 0, 3
0, 76, 33, 100, 82, 92, 45, 70, 69, 45, 100, 16, 58, 0, 13, 10, 3
47, 100, 27, 50, 0, 20, 50, 30, 100, 31, 89, 59, 58, 50, 39, 0, 4
20, 92, 5, 100, 0, 76, 2, 52, 52, 33, 95, 47, 80, 23, 100, 0, 4
20, 92, 58, 100, 100, 87, 72, 60, 71, 38, 95, 15, 49, 4, 0, 0, 3
100, 100, 62, 86, 43, 56, 42, 25, 71, 0, 91, 23, 51, 40, 0, 34, 6
21, 99, 0, 60, 3, 17, 50, 0, 94, 25, 100, 68, 64, 100, 15, 90, 0
6, 98, 50, 100, 76, 67, 64, 24, 67, 0, 100, 25, 52, 46, 0, 58, 7
8, 92, 52, 100, 91, 88, 76, 61, 92, 37, 100, 14, 51, 3, 0, 0, 3
100, 100, 54, 83, 20, 55, 0, 24, 34, 0, 92, 12, 79, 38, 16, 46, 6
85, 92, 52, 100, 56, 76, 83, 85, 100, 44, 88, 6, 42, 0, 0, 10, 9
100, 81, 65, 97, 24, 100, 7, 64, 41, 57, 65, 25, 31, 0, 0, 5, 5
61, 100, 22, 71, 9, 34, 33, 0, 88, 4, 100, 37, 50, 50, 0, 30, 6
11, 69, 42, 100, 73, 71, 56, 29, 19, 0, 0, 11, 50, 13, 100, 7, 2
20, 91, 61, 100, 71, 78, 59, 51, 100, 34, 86, 11, 37, 0, 0, 1, 3
4, 83, 0, 52, 21, 100, 27, 67, 54, 20, 2, 0, 35, 4, 100, 7, 1
0, 46, 37, 60, 69, 80, 100, 100, 94, 78, 88, 51, 85, 24, 87, 0, 1
100, 100, 58, 86, 23, 57, 1, 24, 30, 0, 90, 13, 64, 40, 0, 42, 6
58, 90, 8, 63, 37, 44, 18, 0, 0, 18, 4, 74, 41, 100, 100, 98, 5
14, 100, 0, 75, 7, 47, 72, 48, 100, 62, 83, 58, 82, 29, 84, 0, 4
86, 74, 21, 100, 0, 73, 66, 38, 100, 0, 12, 8, 49, 49, 100, 76, 8
0, 88, 45, 100, 66, 72, 27, 48, 59, 43, 100, 21, 60, 0, 7, 4, 3
78, 100, 33, 82, 12, 49, 14, 12, 60, 0, 100, 26, 50, 32, 0, 13, 6
0, 92, 39, 99, 100, 100, 82, 66, 50, 33, 17, 0, 19, 17, 65, 30, 7
100, 75, 82, 100, 29, 91, 20, 74, 74, 74, 63, 42, 30, 15, 0, 0, 9
0, 79, 25, 100, 51, 80, 53, 46, 37, 15, 30, 0, 65, 3, 100, 1, 2
34, 86, 6, 50, 0, 9, 49, 0, 89, 29, 100, 70, 66, 100, 21, 76, 0
37, 94, 44, 57, 94, 99, 28, 100, 53, 73, 100, 64, 75, 7, 0, 0, 9
26, 99, 0, 61, 6, 16, 53, 0, 95, 28, 100, 73, 58, 100, 6, 90, 0
100, 100, 64, 97, 36, 70, 13, 41, 9, 11, 52, 0, 51, 17, 0, 15, 6
13, 90, 54, 100, 92, 87, 70, 63, 96, 42, 100, 17, 56, 3, 0, 0, 3
35, 97, 68, 100, 100, 69, 75, 34, 44, 0, 91, 15, 75, 34, 0, 33, 7
0, 93, 68, 100, 78, 79, 65, 43, 60, 8, 40, 0, 30, 28, 100, 37, 7
8, 84, 37, 100, 54, 72, 32, 42, 0, 18, 15, 10, 58, 5, 100, 0, 2
25, 67, 79, 49, 100, 13, 51, 0, 54, 37, 78, 73, 61, 100, 0, 79, 8
0, 79, 40, 100, 78, 73, 61, 35, 31, 0, 30, 22, 31, 45, 100, 45, 7
89, 81, 55, 100, 44, 76, 92, 77, 100, 46, 94, 4, 46, 0, 0, 13, 9
15, 95, 7, 70, 14, 20, 64, 0, 100, 36, 83, 85, 30, 100, 0, 59, 0
0, 62, 35, 70, 68, 85, 100, 100, 99, 80, 90, 53, 85, 27, 87, 0, 1
100, 100, 85, 86, 60, 62, 41, 36, 29, 9, 58, 0, 46, 21, 0, 21, 6
73, 95, 7, 76, 78, 40, 100, 2, 0, 0, 37, 41, 82, 82, 51, 100, 8
0, 91, 7, 98, 47, 100, 85, 94, 100, 72, 85, 47, 66, 24, 52, 0, 7
27, 73, 35, 48, 100, 14, 70, 0, 38, 38, 89, 75, 94, 100, 0, 86, 8
23, 95, 0, 97, 52, 100, 100, 93, 98, 68, 74, 45, 47, 23, 31, 0, 7
70, 77, 30, 69, 0, 81, 44, 100, 79, 82, 80, 54, 80, 26, 100, 0, 9
100, 100, 62, 88, 26, 61, 0, 30, 14, 0, 68, 2, 63, 23, 12, 13, 6
66, 92, 100, 100, 85, 91, 46, 72, 50, 43, 83, 24, 46, 3, 0, 0, 5
94, 100, 35, 94, 3, 58, 0, 21, 74, 14, 100, 43, 21, 34, 19, 0, 6
27, 100, 0, 69, 1, 26, 33, 0, 73, 8, 100, 41, 91, 77, 52, 75, 0
66, 88, 100, 70, 83, 100, 42, 70, 96, 71, 95, 38, 64, 0, 0, 1, 9
30, 96, 0, 66, 59, 46, 55, 2, 10, 0, 20, 48, 34, 95, 100, 100, 5
11, 87, 20, 53, 95, 53, 100, 12, 29, 0, 0, 42, 0, 86, 71, 100, 5
53, 100, 33, 77, 0, 55, 19, 35, 87, 41, 100, 46, 65, 24, 47, 0, 4
44, 93, 0, 100, 32, 60, 85, 27, 61, 0, 41, 36, 100, 65, 72, 88, 8
39, 81, 58, 100, 83, 67, 70, 30, 33, 0, 0, 8, 50, 23, 100, 3, 2
98, 100, 64, 86, 38, 54, 31, 20, 72, 0, 100, 26, 51, 39, 0, 24, 6
0, 90, 43, 100, 100, 90, 91, 57, 72, 25, 50, 0, 14, 26, 74, 38, 7
100, 100, 58, 78, 25, 53, 8, 24, 31, 0, 82, 13, 45, 31, 0, 14, 6
36, 59, 56, 100, 73, 62, 49, 22, 0, 9, 34, 17, 73, 0, 100, 29, 2
11, 58, 85, 41, 87, 0, 0, 9, 23, 50, 100, 78, 71, 100, 10, 77, 8
0, 98, 60, 100, 94, 82, 69, 42, 50, 0, 26, 5, 18, 31, 100, 28, 7
5, 67, 30, 100, 60, 78, 41, 39, 5, 10, 0, 20, 49, 6, 100, 0, 2
40, 84, 79, 100, 100, 78, 65, 58, 87, 44, 87, 25, 42, 14, 0, 0, 3
37, 90, 31, 68, 100, 85, 49, 100, 0, 81, 75, 67, 67, 33, 34, 0, 9
22, 100, 69, 97, 73, 61, 56, 25, 32, 0, 0, 30, 46, 39, 100, 40, 7
20, 71, 6, 34, 44, 0, 95, 19, 100, 62, 69, 100, 15, 92, 0, 51, 0
0, 90, 49, 100, 60, 67, 55, 32, 65, 0, 21, 28, 28, 48, 100, 53, 7
2, 82, 42, 100, 100, 97, 76, 73, 42, 53, 85, 33, 56, 8, 0, 0, 3
6, 88, 8, 57, 48, 28, 23, 0, 5, 32, 0, 73, 41, 97, 100, 100, 5
100, 96, 54, 84, 0, 74, 33, 100, 85, 98, 67, 62, 36, 29, 37, 0, 9
0, 0, 33, 12, 66, 35, 90, 61, 100, 89, 57, 100, 25, 79, 58, 60, 9
0, 84, 46, 86, 91, 100, 100, 94, 85, 70, 72, 45, 61, 20, 62, 0, 1
43, 67, 83, 33, 78, 0, 9, 9, 57, 41, 100, 73, 57, 100, 0, 78, 8
39, 100, 12, 74, 0, 44, 38, 30, 85, 32, 100, 51, 95, 30, 86, 0, 4
5, 73, 0, 27, 38, 0, 81, 12, 100, 58, 78, 100, 31, 99, 10, 57, 0
80, 86, 46, 100, 0, 78, 42, 57, 100, 75, 98, 62, 88, 29, 75, 0, 9
17, 98, 0, 47, 31, 3, 84, 0, 100, 50, 71, 98, 23, 100, 3, 52, 0
100, 98, 51, 100, 11, 72, 44, 35, 43, 0, 0, 20, 22, 61, 65, 92, 8
0, 98, 46, 100, 87, 84, 74, 42, 68, 0, 100, 22, 93, 50, 44, 57, 7
100, 100, 60, 86, 26, 58, 0, 28, 16, 0, 73, 9, 56, 31, 3, 16, 6
41, 79, 56, 100, 89, 82, 65, 55, 84, 38, 100, 9, 51, 0, 0, 5, 3
88, 76, 52, 100, 33, 78, 82, 79, 93, 49, 100, 12, 53, 0, 0, 0, 9
0, 100, 33, 100, 67, 99, 100, 94, 89, 68, 67, 44, 51, 17, 50, 0, 7
17, 100, 46, 89, 40, 58, 17, 34, 0, 8, 33, 5, 67, 4, 100, 0, 2
0, 93, 32, 99, 81, 100, 100, 92, 84, 69, 70, 46, 60, 23, 59, 0, 7
12, 57, 50, 84, 83, 100, 66, 58, 49, 16, 0, 5, 39, 5, 100, 0, 1
15, 75, 38, 100, 55, 68, 37, 33, 3, 6, 0, 3, 50, 5, 100, 0, 2
39, 82, 69, 100, 96, 80, 60, 61, 100, 44, 88, 14, 43, 0, 0, 10, 3
0, 55, 40, 63, 77, 79, 100, 100, 91, 76, 88, 50, 88, 24, 94, 0, 1
2, 61, 0, 8, 41, 0, 77, 31, 100, 80, 67, 100, 30, 69, 11, 20, 0
17, 100, 5, 91, 0, 59, 58, 51, 100, 77, 60, 60, 30, 30, 6, 0, 4
0, 77, 50, 100, 100, 72, 40, 39, 13, 0, 74, 1, 23, 38, 12, 77, 8
0, 0, 27, 24, 51, 53, 75, 81, 100, 100, 92, 67, 86, 34, 86, 1, 1
100, 100, 73, 83, 32, 59, 4, 33, 0, 4, 66, 0, 88, 18, 20, 18, 6
35, 85, 89, 100, 100, 96, 36, 88, 33, 54, 95, 40, 60, 6, 0, 0, 5
100, 100, 54, 84, 18, 58, 0, 27, 24, 0, 78, 1, 62, 29, 6, 34, 6
55, 100, 9, 78, 0, 36, 29, 0, 83, 17, 100, 58, 79, 97, 21, 89, 0
100, 99, 43, 100, 8, 68, 38, 32, 25, 0, 0, 30, 41, 63, 95, 86, 8
66, 100, 35, 69, 23, 33, 43, 0, 98, 1, 100, 32, 43, 37, 0, 18, 6
38, 95, 53, 100, 19, 80, 0, 59, 61, 65, 100, 89, 75, 47, 49, 0, 4
41, 80, 54, 100, 92, 83, 76, 49, 43, 19, 0, 0, 43, 17, 100, 2, 2
76, 81, 25, 100, 35, 64, 94, 31, 75, 0, 0, 22, 28, 58, 100, 88, 8
35, 74, 71, 42, 100, 9, 62, 0, 76, 38, 89, 76, 48, 100, 0, 82, 8
42, 100, 18, 67, 0, 34, 2, 0, 67, 8, 97, 39, 100, 73, 43, 88, 0
100, 100, 54, 84, 18, 59, 0, 29, 21, 1, 75, 0, 92, 27, 51, 48, 6
38, 84, 23, 100, 68, 93, 41, 64, 78, 52, 100, 24, 60, 0, 0, 1, 3
55, 100, 27, 94, 5, 56, 8, 18, 59, 0, 100, 23, 45, 31, 0, 8, 6
31, 96, 44, 76, 24, 100, 41, 50, 48, 7, 0, 0, 49, 14, 100, 23, 1
0, 100, 58, 100, 89, 88, 74, 44, 61, 0, 22, 22, 41, 33, 100, 29, 7
61, 100, 100, 84, 84, 62, 37, 53, 71, 39, 87, 15, 47, 0, 0, 4, 3
52, 100, 32, 83, 11, 53, 0, 21, 37, 0, 100, 14, 48, 22, 5, 1, 6
58, 100, 12, 77, 0, 59, 62, 60, 100, 77, 85, 59, 61, 30, 36, 0, 4
46, 76, 66, 100, 100, 84, 74, 58, 88, 44, 95, 18, 52, 0, 0, 5, 3
42, 100, 40, 83, 5, 51, 0, 47, 55, 40, 100, 51, 85, 38, 76, 0, 4
65, 66, 61, 100, 13, 67, 76, 34, 90, 0, 0, 5, 32, 44, 100, 75, 8
100, 100, 55, 81, 22, 56, 0, 25, 25, 0, 74, 12, 58, 39, 8, 40, 6
100, 100, 56, 80, 23, 54, 0, 25, 19, 0, 77, 5, 70, 22, 11, 16, 6
15, 77, 42, 100, 76, 87, 41, 62, 93, 56, 100, 29, 58, 7, 0, 0, 3
0, 87, 44, 100, 90, 89, 73, 64, 83, 37, 100, 9, 56, 0, 6, 1, 3
35, 64, 64, 100, 66, 85, 59, 38, 100, 6, 86, 6, 23, 4, 0, 0, 1
0, 72, 18, 100, 68, 98, 63, 73, 89, 41, 100, 5, 53, 0, 6, 12, 3
23, 59, 26, 100, 64, 98, 58, 57, 33, 20, 0, 0, 50, 10, 100, 5, 2
7, 61, 75, 35, 72, 0, 0, 7, 42, 41, 100, 72, 79, 100, 14, 75, 8
49, 100, 17, 71, 0, 39, 11, 7, 66, 0, 100, 24, 48, 33, 21, 8, 6
0, 92, 38, 100, 87, 93, 70, 71, 72, 47, 100, 22, 64, 3, 15, 0, 3
0, 82, 32, 75, 70, 88, 100, 100, 89, 75, 75, 50, 61, 25, 54, 0, 1
39, 93, 0, 64, 4, 15, 46, 0, 86, 27, 100, 73, 62, 100, 18, 86, 0
64, 83, 16, 87, 11, 43, 0, 0, 5, 33, 54, 68, 100, 100, 25, 90, 8
29, 83, 45, 100, 88, 78, 41, 53, 86, 44, 100, 12, 36, 0, 0, 24, 3
71, 100, 34, 74, 11, 42, 24, 9, 76, 0, 100, 22, 45, 24, 0, 6, 6
15, 94, 57, 100, 59, 66, 33, 35, 0, 8, 7, 0, 53, 2, 100, 1, 2
47, 73, 61, 100, 100, 83, 79, 52, 96, 38, 90, 6, 43, 0, 0, 17, 3
100, 100, 53, 93, 14, 66, 0, 32, 16, 0, 73, 4, 76, 36, 19, 37, 6
0, 34, 16, 54, 51, 77, 89, 100, 86, 75, 73, 50, 70, 24, 100, 0, 1
100, 100, 49, 88, 41, 60, 83, 77, 81, 67, 82, 33, 55, 4, 0, 0, 9
32, 74, 8, 39, 27, 0, 73, 11, 100, 48, 82, 89, 37, 100, 0, 74, 0
16, 71, 20, 100, 52, 81, 36, 49, 5, 22, 0, 2, 50, 3, 100, 0, 2
63, 67, 13, 77, 39, 100, 96, 93, 100, 67, 75, 43, 40, 20, 0, 0, 9
10, 79, 18, 48, 39, 17, 0, 0, 3, 38, 10, 71, 54, 87, 100, 100, 5
0, 88, 33, 100, 64, 87, 47, 56, 22, 31, 28, 6, 64, 1, 100, 0, 2
13, 94, 0, 51, 55, 45, 34, 0, 0, 16, 0, 71, 39, 98, 100, 100, 5
8, 86, 6, 55, 60, 35, 41, 0, 11, 27, 0, 74, 41, 89, 100, 100, 5
0, 93, 39, 100, 90, 89, 87, 45, 86, 0, 41, 13, 45, 36, 100, 44, 7
100, 94, 4, 100, 2, 57, 87, 19, 0, 0, 7, 44, 78, 87, 7, 91, 8
68, 94, 49, 100, 78, 88, 42, 61, 0, 37, 25, 16, 79, 8, 100, 0, 2
23, 75, 54, 100, 62, 58, 39, 18, 0, 0, 14, 19, 57, 5, 100, 10, 2
65, 94, 100, 100, 82, 83, 71, 67, 41, 50, 18, 33, 6, 17, 0, 0, 1
78, 80, 48, 100, 11, 66, 0, 27, 43, 0, 100, 19, 42, 36, 6, 18, 6
8, 72, 0, 36, 26, 0, 74, 3, 100, 40, 85, 83, 43, 100, 14, 66, 0
100, 100, 62, 86, 35, 55, 22, 19, 55, 0, 85, 27, 47, 48, 0, 40, 6
76, 98, 35, 100, 58, 73, 83, 91, 100, 47, 97, 4, 47, 0, 0, 14, 9
57, 63, 100, 91, 48, 100, 0, 73, 55, 65, 96, 60, 60, 28, 13, 0, 9
48, 75, 77, 100, 100, 72, 49, 52, 83, 40, 93, 8, 39, 0, 0, 25, 3
43, 99, 21, 66, 60, 32, 32, 0, 0, 25, 10, 75, 51, 100, 100, 82, 5
0, 66, 78, 89, 100, 100, 88, 75, 78, 51, 72, 26, 56, 3, 69, 0, 1
27, 95, 0, 62, 59, 47, 42, 0, 1, 4, 5, 54, 31, 95, 100, 100, 5
22, 90, 5, 55, 68, 52, 76, 9, 4, 0, 0, 43, 17, 87, 100, 100, 5
21, 66, 50, 100, 82, 73, 66, 32, 24, 7, 0, 21, 50, 12, 100, 0, 2
68, 100, 32, 95, 0, 61, 35, 34, 99, 28, 100, 66, 63, 35, 33, 0, 4
15, 100, 6, 83, 0, 63, 15, 44, 58, 44, 72, 37, 74, 17, 100, 0, 4
0, 90, 47, 100, 86, 83, 66, 43, 55, 0, 41, 3, 40, 39, 100, 36, 7
43, 84, 36, 63, 100, 38, 75, 0, 33, 24, 61, 66, 61, 100, 0, 73, 8
18, 100, 5, 72, 45, 55, 51, 5, 0, 0, 8, 60, 40, 99, 100, 95, 5
70, 100, 49, 72, 100, 71, 64, 97, 69, 69, 86, 32, 54, 2, 0, 0, 9
33, 63, 69, 82, 100, 100, 78, 78, 71, 54, 69, 29, 57, 6, 0, 0, 1
10, 86, 0, 97, 50, 99, 100, 100, 79, 78, 63, 53, 50, 26, 47, 0, 7
20, 82, 11, 97, 93, 100, 100, 76, 61, 52, 11, 30, 0, 7, 85, 0, 2
91, 100, 38, 97, 6, 65, 0, 28, 44, 3, 100, 15, 50, 24, 3, 0, 6
44, 69, 70, 100, 89, 75, 59, 40, 19, 14, 0, 13, 51, 11, 100, 0, 2
73, 90, 24, 77, 0, 39, 20, 0, 73, 2, 100, 40, 97, 81, 52, 100, 0
39, 96, 63, 100, 52, 43, 28, 0, 0, 4, 33, 15, 66, 0, 100, 0, 2
0, 63, 30, 50, 64, 20, 50, 0, 23, 35, 16, 73, 53, 96, 100, 100, 5
77, 100, 48, 60, 0, 32, 50, 40, 100, 49, 91, 86, 70, 43, 52, 0, 4
100, 89, 71, 100, 48, 79, 84, 96, 85, 70, 62, 39, 33, 11, 0, 0, 9
15, 85, 0, 40, 18, 0, 64, 8, 93, 44, 100, 89, 58, 100, 16, 79, 0
62, 100, 88, 96, 60, 74, 82, 56, 100, 31, 84, 5, 41, 0, 0, 11, 3
100, 100, 68, 79, 45, 57, 28, 34, 22, 11, 72, 0, 62, 18, 0, 20, 6
55, 72, 100, 100, 97, 96, 81, 59, 72, 22, 19, 3, 0, 0, 74, 6, 1
100, 85, 17, 97, 8, 71, 88, 41, 67, 0, 0, 23, 47, 63, 100, 100, 8
48, 68, 59, 95, 100, 100, 78, 62, 43, 31, 0, 9, 40, 11, 88, 0, 2
41, 69, 78, 60, 100, 100, 37, 97, 57, 69, 89, 54, 66, 7, 0, 0, 9
27, 99, 2, 62, 0, 21, 39, 0, 86, 17, 100, 55, 80, 93, 33, 100, 0
60, 100, 46, 70, 9, 40, 0, 38, 57, 31, 100, 53, 91, 36, 75, 0, 4
57, 100, 100, 100, 53, 91, 22, 66, 67, 48, 91, 20, 50, 0, 0, 8, 5
54, 94, 100, 100, 60, 99, 25, 75, 41, 58, 73, 39, 44, 10, 0, 0, 5
11, 100, 0, 86, 2, 66, 26, 47, 81, 44, 100, 40, 83, 20, 79, 0, 4
26, 79, 0, 49, 14, 0, 74, 15, 100, 61, 62, 100, 9, 77, 1, 26, 0
100, 100, 49, 88, 20, 56, 7, 19, 46, 0, 95, 17, 51, 22, 0, 7, 6
44, 83, 58, 67, 66, 100, 35, 78, 93, 79, 100, 33, 59, 0, 0, 28, 9
55, 100, 22, 77, 2, 47, 0, 16, 46, 0, 100, 10, 80, 30, 31, 16, 6
0, 93, 46, 100, 94, 90, 83, 52, 69, 14, 49, 0, 49, 28, 100, 28, 7
39, 100, 6, 71, 0, 36, 61, 26, 100, 47, 98, 69, 80, 35, 75, 0, 4
84, 100, 53, 78, 18, 50, 0, 20, 39, 0, 100, 14, 70, 37, 3, 34, 6
13, 81, 24, 100, 89, 97, 100, 75, 63, 52, 97, 22, 55, 0, 0, 12, 3
77, 100, 43, 84, 18, 59, 0, 35, 48, 17, 91, 32, 82, 24, 100, 0, 4
51, 82, 27, 57, 99, 75, 55, 100, 47, 64, 100, 52, 77, 4, 0, 0, 9
7, 72, 0, 100, 42, 100, 100, 100, 90, 80, 61, 55, 39, 28, 23, 0, 7
56, 100, 11, 85, 0, 39, 28, 0, 80, 4, 100, 47, 83, 90, 32, 92, 0
44, 82, 42, 51, 100, 77, 47, 100, 0, 81, 74, 69, 54, 35, 36, 0, 9
30, 96, 0, 64, 10, 23, 50, 0, 89, 25, 100, 65, 76, 100, 25, 96, 0
21, 100, 9, 73, 0, 45, 39, 30, 95, 39, 100, 55, 95, 28, 97, 0, 4
0, 37, 35, 58, 70, 80, 100, 100, 86, 75, 70, 50, 56, 25, 49, 0, 1
