@relation penbased
@Attribute At1 integer [0,  100]
@Attribute At2 integer [0,  100]
@Attribute At3 integer [0,  100]
@Attribute At4 integer [0,  100]
@Attribute At5 integer [0,  100]
@Attribute At6 integer [0,  100]
@Attribute At7 integer [0,  100]
@Attribute At8 integer [0,  100]
@Attribute At9 integer [0,  100]
@Attribute At10 integer [0,  100]
@Attribute At11 integer [0,  100]
@Attribute At12 integer [0,  100]
@Attribute At13 integer [0,  100]
@Attribute At14 integer [0,  100]
@Attribute At15 integer [0,  100]
@Attribute At16 integer [0,  100]
@Attribute Class {0,1,2,3,4,5,6,7,8,9}
@data
95, 76, 100, 94, 47, 100, 0, 81, 34, 69, 80, 53, 65, 23, 25, 0, 9
55, 100, 7, 78, 0, 47, 83, 43, 100, 77, 84, 64, 48, 32, 13, 0, 4
100, 100, 56, 65, 0, 36, 3, 34, 80, 33, 99, 54, 68, 38, 36, 0, 4
74, 100, 46, 72, 8, 49, 0, 38, 52, 34, 100, 41, 96, 32, 96, 0, 4
100, 89, 39, 75, 0, 78, 55, 100, 93, 85, 70, 54, 35, 24, 23, 0, 9
44, 80, 74, 100, 100, 79, 74, 50, 84, 39, 86, 12, 42, 0, 0, 9, 3
48, 51, 100, 74, 72, 100, 0, 85, 6, 62, 88, 60, 99, 31, 82, 0, 9
33, 100, 8, 75, 0, 48, 49, 34, 100, 47, 99, 53, 90, 27, 78, 0, 4
77, 100, 25, 82, 3, 53, 0, 24, 43, 0, 100, 16, 46, 28, 6, 4, 6
0, 93, 43, 100, 78, 83, 66, 55, 36, 31, 11, 6, 53, 0, 100, 1, 2
18, 82, 53, 100, 76, 79, 45, 64, 90, 45, 100, 14, 52, 0, 0, 5, 3
3, 69, 0, 18, 37, 0, 77, 13, 100, 54, 80, 97, 41, 100, 21, 61, 0
36, 73, 12, 51, 25, 0, 76, 15, 100, 62, 63, 100, 15, 75, 0, 25, 0
0, 96, 40, 100, 70, 75, 57, 37, 41, 0, 22, 36, 50, 51, 100, 57, 7
2, 77, 54, 100, 100, 79, 86, 47, 59, 16, 63, 0, 73, 27, 0, 43, 8
0, 82, 42, 100, 73, 100, 63, 58, 52, 16, 19, 8, 50, 3, 100, 0, 1
0, 57, 33, 76, 70, 96, 100, 100, 92, 75, 86, 50, 83, 25, 83, 0, 1
38, 100, 100, 92, 88, 77, 75, 62, 50, 46, 25, 30, 12, 15, 0, 0, 1
0, 51, 19, 63, 59, 82, 100, 100, 84, 76, 67, 51, 51, 26, 40, 0, 1
0, 78, 31, 100, 66, 77, 58, 34, 20, 12, 15, 21, 58, 13, 100, 0, 2
21, 100, 22, 74, 0, 45, 34, 36, 100, 33, 97, 62, 84, 31, 77, 0, 4
94, 86, 55, 78, 100, 78, 79, 100, 90, 86, 85, 40, 58, 0, 0, 6, 9
88, 82, 55, 100, 0, 81, 38, 61, 100, 76, 94, 56, 75, 26, 63, 0, 9
41, 100, 9, 70, 0, 30, 33, 0, 88, 15, 100, 54, 79, 92, 28, 88, 0
48, 99, 17, 66, 0, 26, 35, 0, 82, 24, 100, 64, 78, 100, 25, 86, 0
29, 98, 0, 55, 43, 36, 43, 0, 21, 17, 28, 64, 41, 98, 100, 100, 5
0, 79, 39, 85, 100, 100, 95, 92, 80, 69, 73, 46, 63, 23, 59, 0, 1
0, 83, 28, 100, 85, 88, 74, 43, 43, 0, 8, 0, 38, 20, 100, 25, 7
0, 81, 16, 59, 74, 39, 65, 0, 8, 6, 4, 50, 33, 88, 100, 100, 5
100, 94, 52, 77, 4, 77, 47, 100, 97, 88, 76, 55, 35, 28, 0, 0, 9
59, 100, 41, 79, 14, 56, 0, 31, 51, 21, 100, 33, 85, 25, 79, 0, 4
10, 81, 37, 100, 56, 62, 44, 21, 0, 13, 35, 25, 75, 0, 100, 30, 2
42, 96, 100, 100, 80, 98, 32, 76, 58, 60, 86, 28, 48, 0, 0, 14, 5
92, 100, 45, 88, 19, 53, 20, 14, 69, 0, 100, 31, 48, 37, 0, 13, 6
74, 88, 25, 100, 0, 50, 22, 1, 78, 0, 100, 47, 63, 88, 8, 91, 0
67, 100, 35, 79, 17, 48, 24, 15, 70, 0, 100, 21, 45, 21, 0, 3, 6
94, 96, 47, 100, 6, 75, 16, 48, 80, 41, 100, 7, 44, 0, 0, 26, 5
0, 77, 40, 64, 54, 28, 43, 0, 27, 36, 13, 72, 49, 96, 100, 100, 5
42, 100, 0, 66, 61, 57, 64, 12, 19, 0, 15, 47, 30, 90, 100, 96, 5
100, 100, 60, 84, 29, 57, 11, 26, 35, 0, 83, 12, 53, 37, 0, 31, 6
25, 100, 58, 96, 81, 69, 54, 34, 29, 0, 0, 34, 48, 44, 100, 48, 7
70, 100, 36, 70, 0, 41, 25, 31, 90, 36, 100, 45, 80, 33, 62, 0, 4
22, 85, 49, 100, 71, 77, 45, 51, 11, 30, 0, 11, 51, 7, 100, 0, 2
84, 100, 52, 74, 28, 46, 16, 17, 55, 0, 100, 21, 61, 38, 0, 26, 6
54, 93, 100, 100, 60, 97, 26, 71, 75, 59, 88, 29, 48, 5, 0, 0, 5
23, 100, 9, 68, 0, 36, 49, 25, 100, 36, 99, 65, 93, 32, 83, 0, 4
100, 97, 88, 100, 53, 70, 25, 36, 17, 0, 69, 10, 58, 39, 0, 29, 6
46, 78, 26, 54, 84, 100, 0, 75, 24, 42, 29, 0, 100, 44, 20, 39, 8
0, 93, 63, 100, 100, 90, 89, 47, 77, 5, 51, 0, 27, 26, 94, 36, 7
78, 100, 43, 92, 0, 73, 14, 54, 83, 55, 100, 43, 63, 22, 29, 0, 4
48, 91, 20, 60, 0, 28, 18, 0, 66, 15, 90, 45, 100, 79, 69, 100, 0
72, 100, 31, 77, 4, 50, 0, 21, 40, 0, 100, 5, 88, 28, 28, 36, 6
52, 90, 100, 100, 60, 92, 32, 60, 79, 57, 86, 22, 44, 0, 0, 14, 5
48, 97, 13, 62, 0, 21, 44, 0, 89, 29, 100, 70, 60, 100, 4, 84, 0
40, 93, 100, 100, 62, 94, 7, 79, 42, 64, 90, 39, 61, 10, 0, 0, 5
17, 64, 38, 100, 98, 94, 63, 62, 67, 49, 100, 15, 42, 0, 0, 17, 3
30, 75, 47, 100, 64, 69, 47, 35, 15, 8, 0, 0, 50, 5, 100, 0, 2
0, 64, 43, 81, 100, 100, 74, 83, 43, 62, 13, 42, 4, 20, 9, 0, 1
14, 77, 53, 100, 79, 77, 43, 46, 83, 36, 100, 9, 50, 0, 0, 1, 3
43, 84, 76, 100, 100, 78, 62, 55, 83, 43, 99, 14, 53, 0, 0, 7, 3
48, 86, 64, 100, 94, 80, 58, 54, 100, 52, 87, 19, 43, 0, 0, 7, 3
51, 100, 35, 74, 10, 49, 0, 22, 54, 12, 100, 32, 90, 25, 69, 0, 4
0, 80, 34, 100, 60, 80, 34, 53, 1, 29, 0, 4, 49, 0, 100, 1, 2
13, 100, 0, 82, 0, 60, 27, 42, 82, 42, 80, 41, 80, 19, 100, 0, 4
43, 92, 100, 100, 85, 97, 19, 90, 55, 66, 90, 37, 64, 8, 0, 0, 5
17, 82, 1, 72, 40, 58, 81, 28, 5, 0, 0, 46, 1, 93, 100, 100, 5
33, 77, 30, 100, 63, 73, 43, 36, 0, 16, 29, 16, 78, 0, 100, 32, 2
40, 99, 100, 100, 43, 99, 6, 69, 42, 50, 89, 26, 60, 1, 0, 0, 5
0, 0, 46, 16, 85, 41, 100, 72, 73, 100, 18, 95, 19, 66, 76, 55, 9
0, 64, 26, 81, 74, 100, 100, 98, 80, 74, 67, 49, 62, 24, 70, 0, 1
51, 71, 53, 100, 87, 83, 69, 43, 34, 11, 0, 6, 50, 14, 100, 0, 2
86, 80, 28, 73, 34, 100, 77, 82, 91, 49, 100, 16, 60, 0, 0, 11, 9
40, 85, 1, 60, 43, 46, 26, 2, 0, 0, 9, 53, 42, 89, 100, 100, 5
0, 98, 72, 100, 73, 70, 57, 36, 50, 0, 18, 2, 26, 27, 100, 36, 7
83, 100, 49, 77, 19, 49, 3, 20, 39, 0, 100, 12, 65, 31, 0, 26, 6
54, 100, 20, 72, 0, 40, 56, 35, 100, 45, 72, 65, 44, 34, 31, 0, 4
100, 100, 61, 85, 61, 60, 91, 82, 92, 54, 75, 23, 42, 1, 0, 0, 9
0, 55, 41, 73, 70, 95, 94, 100, 93, 75, 89, 50, 91, 24, 100, 0, 1
79, 90, 61, 100, 26, 73, 44, 60, 97, 50, 100, 17, 51, 0, 0, 8, 5
100, 100, 56, 78, 22, 52, 0, 24, 23, 0, 79, 11, 69, 29, 18, 13, 6
0, 76, 70, 100, 100, 79, 60, 40, 25, 0, 8, 1, 12, 38, 100, 47, 7
13, 88, 60, 100, 100, 86, 64, 59, 72, 42, 98, 17, 50, 3, 0, 0, 3
25, 83, 12, 54, 62, 29, 37, 0, 6, 20, 0, 62, 37, 92, 100, 100, 5
7, 83, 46, 100, 59, 70, 39, 39, 5, 13, 0, 16, 53, 15, 100, 0, 2
0, 90, 38, 100, 87, 93, 90, 56, 77, 16, 64, 0, 50, 29, 100, 28, 7
64, 97, 32, 67, 19, 26, 0, 0, 30, 36, 67, 67, 100, 100, 47, 88, 8
100, 100, 57, 97, 21, 66, 0, 32, 17, 0, 85, 3, 64, 23, 4, 3, 6
56, 100, 14, 75, 0, 42, 57, 28, 98, 53, 100, 65, 73, 34, 71, 0, 4
0, 65, 13, 100, 55, 87, 48, 42, 15, 9, 1, 17, 51, 12, 100, 0, 2
92, 100, 36, 87, 0, 51, 8, 11, 82, 7, 100, 40, 27, 36, 10, 0, 6
43, 97, 0, 74, 74, 79, 57, 100, 47, 85, 100, 54, 88, 16, 16, 0, 9
97, 73, 50, 79, 47, 100, 97, 90, 100, 64, 77, 39, 43, 17, 0, 0, 9
39, 90, 95, 100, 100, 99, 45, 86, 64, 72, 91, 43, 53, 13, 0, 0, 5
55, 100, 17, 76, 0, 50, 3, 22, 41, 0, 100, 10, 62, 24, 10, 8, 6
23, 79, 37, 100, 56, 68, 42, 32, 0, 14, 36, 12, 83, 0, 100, 33, 2
0, 42, 40, 63, 78, 86, 100, 100, 71, 75, 43, 50, 16, 24, 0, 0, 1
28, 77, 10, 76, 61, 41, 66, 0, 0, 6, 3, 53, 27, 95, 100, 100, 5
31, 84, 60, 100, 83, 85, 66, 64, 100, 45, 82, 17, 42, 0, 0, 0, 3
13, 87, 41, 62, 93, 44, 78, 0, 28, 15, 0, 62, 39, 92, 100, 100, 5
49, 100, 16, 79, 0, 49, 5, 18, 49, 0, 100, 4, 59, 24, 24, 19, 6
84, 70, 94, 100, 48, 90, 60, 66, 100, 68, 78, 32, 47, 0, 0, 2, 9
60, 56, 56, 100, 0, 79, 46, 38, 100, 0, 45, 1, 39, 48, 91, 86, 8
14, 74, 36, 100, 77, 93, 53, 58, 18, 29, 0, 15, 50, 9, 100, 0, 2
26, 84, 63, 100, 73, 80, 71, 60, 100, 37, 84, 9, 41, 0, 0, 10, 3
64, 53, 100, 79, 62, 100, 0, 84, 29, 68, 93, 57, 87, 28, 60, 0, 9
45, 100, 68, 64, 100, 24, 39, 0, 5, 33, 68, 65, 85, 97, 0, 97, 8
0, 59, 36, 64, 69, 82, 99, 100, 100, 78, 92, 51, 84, 25, 76, 0, 1
0, 83, 37, 100, 84, 98, 76, 76, 80, 44, 100, 13, 62, 0, 15, 4, 3
100, 83, 29, 100, 27, 65, 86, 32, 59, 0, 0, 21, 45, 58, 99, 89, 8
36, 86, 30, 70, 78, 35, 55, 0, 0, 21, 62, 53, 100, 89, 9, 100, 8
87, 100, 45, 83, 14, 54, 0, 21, 42, 0, 100, 8, 77, 31, 18, 29, 6
0, 79, 25, 100, 49, 80, 27, 48, 0, 19, 24, 1, 62, 0, 100, 2, 2
11, 47, 58, 70, 100, 100, 73, 70, 50, 34, 28, 0, 0, 12, 70, 10, 1
0, 100, 85, 99, 100, 84, 75, 50, 66, 14, 51, 0, 11, 33, 91, 39, 7
10, 89, 56, 100, 76, 61, 65, 16, 37, 0, 0, 31, 50, 30, 100, 30, 7
3, 85, 42, 100, 88, 89, 65, 60, 26, 36, 0, 11, 51, 0, 100, 2, 2
70, 100, 37, 75, 0, 49, 40, 39, 100, 46, 87, 57, 57, 29, 31, 0, 4
48, 100, 12, 64, 0, 20, 43, 0, 91, 25, 100, 69, 62, 98, 13, 76, 0
18, 100, 16, 91, 0, 64, 22, 39, 100, 41, 86, 55, 61, 28, 61, 0, 4
48, 89, 8, 67, 48, 33, 43, 0, 0, 12, 6, 66, 41, 100, 100, 88, 5
43, 78, 68, 100, 100, 85, 82, 58, 76, 37, 78, 14, 36, 0, 0, 10, 3
0, 94, 8, 99, 55, 100, 95, 89, 100, 65, 82, 41, 55, 20, 26, 0, 7
68, 100, 59, 72, 25, 44, 0, 33, 54, 32, 100, 35, 98, 35, 86, 0, 4
43, 100, 15, 71, 0, 35, 13, 0, 71, 20, 100, 54, 100, 91, 39, 97, 0
0, 71, 24, 100, 60, 100, 61, 63, 41, 29, 16, 0, 58, 3, 100, 2, 2
27, 100, 41, 75, 0, 48, 43, 47, 84, 56, 100, 68, 93, 31, 82, 0, 4
86, 62, 21, 57, 0, 80, 51, 100, 98, 82, 100, 54, 88, 27, 84, 0, 9
100, 79, 64, 100, 23, 81, 63, 69, 97, 74, 79, 38, 48, 7, 0, 0, 9
97, 95, 25, 82, 100, 81, 67, 100, 0, 84, 83, 67, 40, 34, 13, 0, 9
0, 100, 67, 98, 87, 83, 57, 43, 35, 0, 9, 25, 32, 45, 100, 45, 7
100, 86, 71, 100, 58, 70, 93, 86, 76, 70, 69, 27, 40, 0, 0, 1, 9
0, 68, 27, 100, 28, 81, 25, 40, 19, 0, 1, 0, 50, 3, 100, 6, 1
89, 100, 34, 81, 9, 54, 0, 25, 26, 0, 98, 6, 100, 26, 32, 25, 6
0, 43, 32, 60, 65, 80, 99, 100, 100, 81, 88, 54, 79, 26, 84, 0, 1
100, 100, 61, 96, 33, 73, 11, 48, 0, 21, 24, 0, 59, 15, 17, 22, 6
58, 100, 24, 89, 0, 50, 100, 55, 97, 70, 55, 94, 52, 47, 53, 0, 4
41, 100, 5, 70, 0, 21, 39, 0, 83, 22, 100, 66, 57, 89, 11, 75, 0
79, 100, 42, 81, 10, 54, 0, 26, 24, 0, 100, 5, 88, 31, 8, 40, 6
20, 100, 79, 93, 60, 94, 20, 73, 55, 55, 100, 29, 53, 0, 0, 14, 5
60, 100, 28, 88, 7, 59, 0, 28, 33, 2, 100, 0, 87, 15, 22, 4, 6
100, 100, 59, 90, 20, 62, 0, 31, 15, 0, 78, 1, 78, 29, 12, 21, 6
28, 78, 57, 100, 61, 67, 33, 33, 0, 7, 17, 0, 59, 1, 100, 0, 2
24, 90, 46, 70, 100, 91, 45, 100, 0, 77, 66, 73, 69, 38, 45, 0, 9
44, 95, 1, 72, 39, 36, 38, 0, 0, 24, 49, 57, 100, 90, 34, 100, 8
76, 56, 75, 100, 0, 90, 35, 53, 95, 21, 47, 0, 57, 44, 100, 85, 8
0, 8, 35, 30, 68, 61, 95, 92, 100, 100, 81, 67, 62, 34, 47, 0, 1
17, 100, 30, 92, 17, 64, 0, 37, 57, 27, 89, 46, 89, 28, 100, 0, 4
7, 71, 42, 100, 70, 71, 45, 31, 5, 3, 0, 10, 50, 8, 100, 0, 2
25, 72, 59, 100, 56, 90, 52, 53, 41, 16, 0, 0, 45, 2, 100, 2, 1
63, 88, 84, 100, 93, 67, 69, 34, 28, 8, 0, 14, 51, 19, 100, 0, 2
15, 97, 35, 100, 55, 78, 26, 55, 0, 32, 33, 14, 78, 5, 100, 0, 2
100, 72, 43, 78, 0, 91, 50, 100, 54, 75, 40, 50, 30, 25, 29, 0, 9
41, 94, 71, 72, 95, 33, 34, 0, 0, 27, 51, 63, 100, 100, 41, 94, 8
86, 88, 51, 100, 44, 74, 87, 95, 100, 89, 70, 51, 38, 14, 0, 0, 9
1, 55, 7, 100, 30, 92, 20, 45, 0, 4, 23, 0, 61, 10, 100, 12, 2
50, 85, 84, 100, 76, 60, 48, 24, 7, 0, 0, 2, 50, 4, 100, 4, 2
4, 61, 18, 100, 58, 88, 43, 43, 5, 13, 0, 17, 48, 0, 100, 1, 2
84, 85, 37, 100, 0, 72, 58, 65, 100, 93, 82, 66, 65, 33, 61, 0, 9
11, 82, 45, 100, 93, 91, 77, 64, 82, 40, 100, 14, 53, 3, 0, 0, 3
19, 100, 95, 100, 100, 72, 73, 43, 49, 13, 33, 0, 0, 25, 75, 32, 7
28, 71, 68, 100, 61, 63, 29, 91, 82, 81, 100, 34, 57, 0, 0, 17, 9
95, 100, 16, 90, 0, 62, 84, 68, 100, 90, 80, 59, 56, 29, 58, 0, 9
0, 90, 15, 100, 24, 67, 11, 34, 2, 11, 35, 5, 67, 2, 100, 0, 2
0, 20, 23, 43, 50, 65, 76, 87, 100, 100, 88, 66, 77, 34, 79, 0, 1
0, 73, 48, 81, 88, 100, 100, 99, 94, 73, 88, 48, 82, 22, 91, 0, 1
0, 91, 44, 100, 80, 78, 75, 38, 58, 0, 48, 9, 52, 40, 100, 40, 7
100, 88, 79, 100, 42, 74, 15, 41, 27, 8, 78, 0, 48, 17, 0, 18, 6
0, 72, 22, 100, 51, 80, 31, 49, 0, 21, 4, 9, 54, 13, 100, 0, 2
0, 74, 26, 98, 64, 100, 76, 71, 56, 41, 30, 14, 60, 1, 100, 0, 2
10, 23, 56, 59, 67, 100, 0, 93, 44, 57, 100, 25, 50, 0, 16, 26, 8
100, 86, 70, 100, 45, 64, 83, 64, 98, 70, 96, 30, 62, 1, 0, 0, 9
96, 100, 55, 79, 68, 64, 100, 89, 99, 57, 84, 25, 46, 1, 0, 0, 9
100, 100, 62, 92, 58, 59, 84, 89, 93, 70, 79, 30, 46, 0, 0, 3, 9
0, 81, 40, 100, 95, 84, 96, 41, 69, 0, 36, 9, 38, 36, 100, 39, 7
43, 75, 0, 60, 11, 13, 60, 0, 100, 28, 85, 76, 41, 100, 1, 73, 0
58, 100, 35, 74, 0, 42, 33, 40, 96, 42, 100, 66, 88, 36, 94, 0, 4
61, 79, 100, 100, 50, 99, 0, 72, 54, 75, 93, 83, 60, 42, 33, 0, 9
21, 78, 0, 49, 26, 15, 58, 0, 90, 5, 100, 52, 76, 89, 44, 100, 0
8, 44, 0, 66, 50, 89, 100, 100, 83, 75, 61, 50, 56, 25, 61, 0, 1
0, 65, 47, 78, 80, 100, 73, 61, 71, 22, 42, 0, 46, 6, 100, 2, 1
19, 100, 0, 71, 2, 43, 77, 39, 100, 58, 98, 60, 80, 30, 71, 0, 4
11, 66, 43, 39, 40, 5, 1, 0, 0, 44, 22, 73, 61, 88, 100, 100, 5
0, 60, 49, 78, 97, 100, 100, 94, 92, 71, 77, 47, 59, 23, 33, 0, 1
100, 84, 56, 96, 2, 100, 3, 58, 37, 52, 78, 31, 46, 0, 0, 10, 5
34, 69, 23, 100, 65, 98, 58, 63, 32, 32, 0, 3, 47, 0, 100, 7, 2
95, 100, 46, 80, 13, 53, 0, 25, 28, 0, 100, 10, 62, 32, 8, 18, 6
0, 61, 42, 81, 100, 100, 67, 80, 50, 60, 25, 40, 17, 20, 50, 0, 1
95, 100, 57, 92, 83, 76, 100, 88, 88, 64, 68, 39, 39, 18, 0, 0, 9
5, 100, 10, 71, 33, 71, 33, 80, 48, 37, 40, 0, 0, 4, 100, 6, 1
59, 84, 83, 100, 91, 70, 74, 41, 38, 19, 0, 0, 49, 0, 100, 4, 2
100, 88, 52, 70, 0, 62, 25, 94, 76, 100, 76, 63, 50, 28, 31, 0, 9
9, 90, 46, 100, 74, 74, 62, 42, 29, 18, 0, 0, 49, 2, 100, 1, 2
17, 100, 0, 75, 1, 49, 67, 46, 100, 61, 88, 54, 89, 27, 94, 0, 4
46, 92, 77, 100, 100, 97, 56, 90, 50, 55, 81, 33, 41, 12, 0, 0, 5
22, 82, 17, 46, 42, 10, 1, 0, 0, 42, 14, 82, 56, 94, 100, 100, 5
51, 100, 25, 74, 0, 47, 57, 42, 100, 46, 80, 72, 70, 35, 56, 0, 4
91, 90, 59, 64, 50, 16, 0, 0, 21, 44, 94, 73, 100, 100, 11, 92, 8
59, 77, 15, 63, 88, 31, 47, 0, 14, 26, 66, 62, 100, 100, 0, 99, 8
76, 100, 37, 76, 8, 50, 0, 21, 41, 0, 100, 8, 95, 29, 34, 21, 6
38, 64, 8, 67, 0, 20, 40, 0, 85, 26, 100, 69, 63, 100, 21, 87, 0
27, 95, 39, 62, 75, 32, 39, 0, 0, 19, 12, 65, 45, 97, 100, 100, 5
100, 79, 84, 100, 45, 87, 95, 95, 99, 72, 67, 40, 33, 10, 0, 0, 9
100, 100, 0, 87, 0, 73, 17, 58, 33, 44, 33, 29, 50, 15, 67, 0, 1
84, 54, 26, 47, 0, 75, 40, 100, 93, 90, 100, 55, 70, 24, 25, 0, 9
25, 72, 0, 36, 21, 0, 65, 6, 99, 35, 100, 80, 62, 100, 25, 81, 0
32, 74, 61, 100, 59, 82, 53, 36, 35, 1, 0, 0, 50, 3, 100, 1, 1
27, 73, 15, 37, 41, 0, 81, 7, 100, 50, 78, 92, 37, 100, 0, 77, 0
0, 95, 53, 100, 81, 67, 61, 24, 49, 0, 7, 29, 42, 42, 100, 43, 7
16, 91, 0, 49, 61, 55, 54, 2, 14, 0, 0, 57, 33, 96, 100, 100, 5
100, 100, 39, 93, 43, 59, 70, 25, 32, 0, 0, 24, 34, 56, 79, 84, 8
0, 92, 46, 100, 82, 76, 70, 38, 50, 0, 31, 10, 48, 34, 100, 36, 7
0, 50, 45, 70, 80, 92, 100, 100, 80, 75, 59, 50, 52, 25, 52, 0, 1
33, 100, 15, 85, 0, 40, 13, 0, 46, 3, 76, 25, 100, 61, 84, 95, 0
0, 39, 62, 67, 86, 100, 6, 87, 38, 54, 100, 26, 72, 0, 1, 17, 8
12, 98, 63, 100, 68, 56, 53, 11, 38, 0, 0, 37, 38, 44, 100, 42, 7
85, 100, 43, 76, 11, 48, 0, 17, 44, 0, 100, 10, 59, 20, 1, 10, 6
0, 68, 26, 100, 48, 75, 28, 33, 0, 2, 29, 0, 64, 2, 100, 1, 2
100, 100, 85, 97, 65, 65, 49, 33, 46, 0, 86, 10, 47, 24, 0, 19, 6
100, 100, 66, 86, 41, 58, 24, 29, 27, 0, 79, 2, 56, 21, 0, 26, 6
0, 100, 49, 99, 83, 73, 79, 36, 67, 0, 51, 16, 47, 38, 100, 38, 7
14, 84, 24, 100, 81, 89, 42, 65, 27, 47, 100, 37, 71, 12, 0, 0, 3
41, 75, 46, 100, 87, 86, 70, 53, 38, 25, 0, 19, 53, 18, 100, 0, 2
60, 91, 0, 85, 19, 37, 82, 27, 31, 0, 3, 30, 40, 74, 100, 100, 5
17, 100, 0, 81, 2, 62, 42, 46, 100, 52, 79, 39, 77, 19, 89, 0, 4
77, 100, 28, 80, 4, 52, 2, 23, 44, 0, 100, 11, 51, 28, 0, 14, 6
35, 100, 35, 87, 14, 62, 0, 35, 35, 16, 97, 34, 100, 26, 89, 0, 4
47, 100, 0, 72, 0, 38, 82, 30, 100, 65, 87, 95, 77, 47, 62, 0, 4
35, 94, 0, 66, 51, 54, 48, 13, 1, 0, 17, 47, 35, 94, 100, 100, 5
21, 100, 4, 74, 0, 30, 32, 0, 81, 20, 100, 59, 76, 96, 25, 90, 0
20, 79, 30, 100, 100, 99, 66, 71, 45, 59, 97, 40, 70, 11, 0, 0, 3
50, 100, 10, 67, 100, 100, 14, 94, 19, 56, 0, 0, 89, 29, 1, 40, 8
56, 100, 66, 64, 100, 92, 42, 95, 65, 61, 74, 52, 62, 3, 0, 0, 9
14, 73, 0, 27, 38, 0, 84, 10, 100, 55, 75, 96, 31, 100, 9, 60, 0
59, 55, 100, 80, 66, 100, 9, 89, 0, 63, 58, 55, 82, 33, 62, 0, 9
49, 72, 99, 97, 100, 100, 81, 60, 66, 20, 0, 0, 9, 3, 99, 8, 1
28, 68, 37, 100, 96, 94, 82, 47, 66, 0, 100, 6, 46, 36, 0, 70, 8
100, 100, 71, 87, 45, 65, 21, 41, 4, 16, 34, 0, 53, 16, 0, 22, 6
40, 100, 21, 89, 0, 55, 10, 18, 55, 0, 100, 15, 56, 27, 26, 1, 6
100, 100, 22, 86, 23, 55, 73, 27, 42, 0, 0, 20, 53, 47, 100, 77, 8
0, 100, 20, 98, 78, 98, 100, 92, 61, 72, 33, 48, 15, 22, 25, 0, 7
38, 100, 11, 71, 0, 30, 33, 0, 82, 5, 100, 43, 76, 79, 28, 88, 0
0, 0, 39, 9, 74, 28, 95, 52, 100, 79, 73, 100, 42, 85, 77, 67, 9
2, 83, 32, 100, 69, 84, 41, 59, 76, 40, 100, 15, 54, 0, 0, 10, 3
26, 71, 52, 100, 76, 76, 50, 40, 12, 11, 0, 0, 50, 2, 100, 5, 2
42, 90, 91, 100, 100, 76, 56, 57, 86, 49, 89, 17, 46, 0, 0, 12, 3
46, 65, 81, 100, 70, 82, 60, 28, 24, 0, 0, 0, 50, 3, 100, 9, 1
31, 90, 67, 100, 87, 84, 58, 61, 79, 35, 100, 10, 52, 0, 0, 4, 3
26, 64, 0, 28, 26, 0, 72, 24, 100, 60, 97, 99, 45, 100, 7, 71, 0
87, 75, 29, 75, 0, 89, 55, 100, 100, 84, 90, 54, 63, 26, 31, 0, 9
0, 71, 40, 91, 85, 100, 92, 75, 68, 48, 100, 22, 70, 3, 22, 0, 3
0, 53, 5, 65, 54, 85, 100, 100, 81, 75, 59, 50, 41, 25, 30, 0, 1
66, 98, 55, 70, 98, 68, 100, 100, 57, 92, 33, 62, 16, 31, 0, 0, 0
0, 0, 39, 10, 76, 29, 99, 55, 100, 84, 64, 100, 34, 81, 77, 68, 9
20, 81, 0, 39, 22, 0, 68, 5, 100, 37, 89, 83, 47, 100, 14, 68, 0
33, 89, 63, 100, 58, 50, 35, 10, 0, 9, 31, 27, 65, 4, 100, 0, 2
0, 99, 40, 100, 66, 66, 58, 24, 38, 0, 11, 37, 42, 51, 100, 53, 7
5, 92, 82, 100, 100, 67, 57, 32, 12, 0, 80, 11, 70, 46, 0, 66, 8
36, 82, 0, 68, 4, 21, 48, 0, 92, 24, 100, 70, 61, 100, 23, 76, 0
3, 100, 0, 58, 40, 98, 20, 85, 28, 35, 2, 3, 2, 0, 100, 4, 1
30, 89, 0, 64, 22, 22, 63, 0, 100, 24, 90, 68, 51, 97, 5, 100, 0
46, 95, 87, 100, 92, 56, 59, 20, 15, 0, 0, 12, 50, 14, 100, 11, 2
60, 62, 92, 72, 100, 100, 30, 82, 0, 54, 73, 68, 73, 40, 51, 0, 9
0, 99, 84, 100, 100, 74, 70, 44, 41, 15, 16, 0, 4, 27, 90, 27, 7
20, 100, 10, 69, 0, 38, 38, 23, 94, 30, 100, 60, 81, 30, 72, 0, 4
21, 85, 92, 100, 100, 99, 71, 79, 46, 59, 21, 39, 0, 19, 4, 0, 1
20, 73, 39, 100, 55, 69, 32, 31, 0, 4, 22, 0, 61, 1, 100, 2, 2
0, 94, 47, 100, 99, 92, 100, 60, 75, 30, 52, 0, 22, 28, 67, 39, 7
97, 94, 58, 100, 30, 76, 67, 58, 100, 35, 84, 4, 37, 0, 0, 15, 5
8, 87, 0, 41, 21, 0, 70, 16, 100, 55, 97, 100, 45, 97, 9, 63, 0
100, 100, 56, 93, 21, 63, 0, 31, 19, 0, 79, 6, 77, 37, 17, 29, 6
35, 80, 50, 100, 63, 72, 59, 54, 100, 41, 89, 13, 46, 0, 0, 0, 3
0, 65, 46, 80, 88, 100, 100, 94, 76, 69, 53, 45, 29, 20, 26, 0, 1
40, 92, 100, 100, 97, 94, 43, 77, 57, 54, 89, 27, 55, 0, 0, 8, 5
