@relation magic
@attribute FLength real [4.2835,  334.177]
@attribute FWidth real [0.0,  256.382]
@attribute FSize real [1.9413,  5.3233]
@attribute FConc real [0.0131,  0.893]
@attribute FConc1 real [3.0E-4,  0.6752]
@attribute FAsym real [-457.9161,  575.2407]
@attribute FM3Long real [-331.78,  238.321]
@attribute FM3Trans real [-205.8947,  179.851]
@attribute FAlpha real [0.0,  90.0]
@attribute FDist real [1.2826,  495.561]
@attribute Class {g, h}
@data
31.3498, 17.9672, 2.8112, 0.3583, 0.1969, 42.6727, 18.7922, -13.6242, 10.9966, 229.719, g
42.4667, 21.8903, 2.7789, 0.2196, 0.1106, -16.5391, 31.0034, -9.7202, 4.9852, 170.72, g
81.4119, 37.6561, 3.9915, 0.1098, 0.0571, 81.8419, 72.8704, -28.5965, 0.256, 219.208, g
55.4763, 27.6942, 3.1252, 0.1837, 0.0933, 55.4072, 45.0828, 24.6334, 3.086, 214.333, g
41.751, 6.7535, 2.3701, 0.4563, 0.2409, 9.1177, 28.6709, 6.3146, 31.305, 272.689, g
34.6176, 15.4927, 2.6031, 0.4214, 0.2756, 34.8654, 31.8528, 13.7698, 22.7129, 87.4655, g
40.5407, 24.3492, 3.0255, 0.1895, 0.1014, 37.764, 18.924, -6.4496, 1.3003, 157.019, g
37.7155, 7.2191, 2.3253, 0.4539, 0.2624, 47.8865, 18.0399, -5.7364, 24.5831, 254.896, g
41.1061, 17.0662, 2.8633, 0.3548, 0.1842, 7.2919, 23.4627, 13.8284, 0.4014, 217.195, g
20.5028, 7.2654, 2.0626, 0.7013, 0.3766, -0.7719, 6.8528, 5.7918, 66.693, 190.705, g
34.7496, 22.6172, 3.2101, 0.2318, 0.1261, 19.608, 26.5456, 9.1426, 7.8384, 80.2686, g
91.1582, 28.2765, 3.505, 0.1622, 0.0842, 22.9766, 81.4065, 18.6039, 0.5, 309.169, g
50.7743, 18.7763, 3.0743, 0.2689, 0.158, 25.0603, 51.1045, 12.3973, 5.1845, 281.517, g
20.3898, 9.174, 2.4298, 0.6245, 0.3587, -23.5685, -11.168, -2.6202, 7.6029, 238.21, g
72.9815, 24.8335, 3.1974, 0.1853, 0.0936, 32.6597, 67.6604, 16.271, 2.203, 239.302, g
33.7823, 26.3385, 2.9717, 0.2124, 0.1062, 7.4761, -25.0744, 19.4652, 2.0557, 171.818, g
20.5294, 10.1788, 2.2672, 0.6, 0.3649, -4.3996, 15.8176, -8.6331, 34.677, 130.88, g
19.4697, 15.868, 2.3075, 0.5665, 0.2833, 25.9782, -4.3982, 17.3153, 17.713, 217.286, g
13.1817, 10.44, 2.1446, 0.7885, 0.4839, 13.2572, 5.6969, 10.7694, 24.9009, 92.3585, g
31.0486, 16.6026, 2.8267, 0.3055, 0.1587, -4.54, -17.047, 9.7213, 19.8899, 213.686, g
28.0939, 7.6208, 2.2529, 0.5754, 0.3101, -9.715, 9.1899, 4.5138, 15.2489, 201.215, g
96.4553, 33.856, 4.0044, 0.1104, 0.0553, 71.2174, 78.5425, 21.8686, 1.7133, 281.189, g
35.6882, 18.0117, 2.6794, 0.3075, 0.1872, -33.1848, -25.6666, 13.7746, 7.742, 149.637, g
31.2892, 15.2223, 2.5244, 0.3856, 0.2138, 29.9882, 12.663, -9.2623, 4.9939, 132.362, g
86.1643, 27.8817, 2.8179, 0.3224, 0.165, -58.7905, -32.0668, 8.4158, 3.0817, 272.056, g
42.9078, 26.0176, 3.0126, 0.2234, 0.1248, 35.4415, -15.4471, 22.7213, 13.9853, 169.827, g
107.219, 43.8984, 3.1741, 0.1333, 0.0693, -173.907, 67.392, -30.0256, 4.3625, 226.225, g
56.2778, 16.7935, 2.8048, 0.2351, 0.1183, 12.3558, 11.6558, -12.8811, 4.439, 169.973, g
52.8865, 28.4185, 3.4486, 0.1951, 0.1141, 22.4652, 55.3539, 13.3428, 12.295, 143.605, g
60.9285, 15.7068, 2.8995, 0.2268, 0.1216, 73.4867, 32.5575, 7.1581, 1.0066, 253.304, g
49.4109, 10.7175, 2.5933, 0.523, 0.2768, 45.357, 45.3496, -9.1185, 16.5835, 183.249, g
88.3013, 45.0557, 3.8422, 0.1703, 0.0858, -77.4339, -39.7509, -21.3901, 4.067, 381.607, g
113.789, 19.7495, 2.7616, 0.2511, 0.1342, 127.125, 82.457, -15.0999, 2.3023, 282.741, g
28.7242, 12.3564, 2.6839, 0.4244, 0.2288, 20.5459, 16.5567, 8.8287, 13.962, 125.408, g
20.5867, 12.5551, 2.3212, 0.463, 0.2458, -2.1316, 11.3816, 10.1354, 31.2984, 175.519, g
25.2187, 21.9403, 2.6304, 0.4754, 0.3173, 18.7425, 23.5684, -20.7926, 32.3326, 172.199, g
24.8026, 12.3618, 2.5888, 0.5103, 0.2719, -15.3475, -19.6834, -4.8639, 7.5907, 123.204, g
18.2941, 10.064, 2.3464, 0.6577, 0.3446, 3.5069, -9.7005, 6.6978, 87.0857, 252.045, g
56.2287, 29.0967, 3.5475, 0.1607, 0.0855, 58.9663, 39.5737, -20.7087, 7.4349, 166.96, g
77.484, 15.8702, 2.6439, 0.2838, 0.1442, 21.6332, 81.274, 12.9363, 72.931, 92.0505, g
64.0183, 26.8934, 3.2139, 0.19, 0.1072, 4.0659, 47.5424, 16.6488, 2.9665, 171.319, g
38.0252, 16.247, 2.5045, 0.3631, 0.1925, 25.0606, 23.2398, -7.8137, 10.748, 188.724, g
22.0114, 18.5969, 2.8048, 0.3824, 0.2045, 12.7294, 14.4986, -10.6666, 35.946, 51.9799, g
62.8329, 18.5583, 2.8092, 0.3243, 0.1652, 75.1173, 46.1448, -14.7127, 6.4855, 234.326, g
53.8685, 15.831, 2.8722, 0.2859, 0.1443, 0.0619, 36.8694, 15.7186, 32.443, 185.396, g
23.4162, 13.1513, 2.3274, 0.4941, 0.3176, -23.6845, -15.6702, 8.3053, 78.726, 91.9944, g
40.1959, 32.5425, 3.4637, 0.1987, 0.1167, 5.7147, 19.8578, 13.7549, 10.0734, 125.409, g
61.9829, 17.8697, 3.0316, 0.2585, 0.1353, 4.4278, -41.8689, -14.6966, 2.076, 238.892, g
36.6546, 20.3887, 2.7899, 0.2968, 0.1614, -24.0785, -33.0324, -8.6825, 59.046, 59.1162, g
57.0829, 23.3635, 3.1016, 0.1899, 0.0962, 48.6042, 45.5444, -4.0477, 6.6582, 150.17, g
22.6082, 13.715, 2.5484, 0.6082, 0.3154, 19.0335, 20.3446, -4.7438, 7.936, 146.847, g
64.3202, 35.1645, 3.2496, 0.2798, 0.1849, -32.0241, -40.8468, 23.9417, 0.217, 308.944, g
36.5413, 17.8073, 2.9297, 0.261, 0.1452, 12.3615, 22.0187, 11.1602, 21.303, 135.6, g
46.395, 20.7354, 2.9941, 0.2291, 0.1151, -5.4724, -22.4582, -11.9183, 9.8102, 204.407, g
48.4978, 23.9276, 2.4893, 0.3371, 0.1767, 34.0964, 43.7729, 5.8049, 23.893, 217.154, g
25.8648, 15.096, 2.3314, 0.4476, 0.2354, -9.3934, -14.3596, -12.0824, 10.4893, 92.4774, g
38.5551, 11.2822, 2.4749, 0.3417, 0.1893, 46.2229, 11.4876, -4.1864, 17.979, 206.465, g
38.015, 17.8824, 2.7435, 0.2744, 0.1399, 5.6726, 27.8261, 16.6841, 9.2636, 174.732, g
24.8861, 11.3642, 2.659, 0.5197, 0.3081, -7.4299, -12.0184, 10.3272, 12.957, 144.052, g
26.9974, 17.3158, 2.6933, 0.3303, 0.1712, -6.7212, 15.7761, -10.553, 38.664, 149.36, g
12.7087, 11.6678, 2.0774, 0.7113, 0.3891, -15.6389, 8.9437, -9.6439, 46.283, 106.835, g
16.2188, 7.2375, 2.2753, 0.8382, 0.6074, -2.244, -7.0165, 5.8658, 24.17, 175.554, g
18.7737, 10.5601, 2.3927, 0.6397, 0.3947, -7.6647, 16.1053, 9.3097, 32.593, 99.1806, g
34.3556, 14.2397, 2.5315, 0.3824, 0.2074, 31.7325, 5.2882, -9.3196, 1.1303, 190.353, g
68.5786, 14.4335, 2.5302, 0.3186, 0.1873, -80.5591, 22.8402, 9.8078, 5.205, 153.633, g
28.1465, 9.0446, 2.3988, 0.5549, 0.3373, -33.5887, -13.5845, 4.2566, 86.3532, 35.5989, g
18.9276, 7.4513, 2.1414, 0.7653, 0.4657, -1.9997, 7.282, -3.5493, 18.1586, 192.226, g
32.6893, 16.7666, 2.4166, 0.4406, 0.228, 31.2234, 30.4854, 7.1258, 0.562, 218.408, g
25.392, 14.7142, 2.5459, 0.3898, 0.2205, -17.0571, 10.225, -4.8681, 7.8399, 166.543, g
25.1694, 14.5658, 2.5871, 0.401, 0.2316, -15.8152, 7.6412, 9.6603, 21.27, 168.693, g
20.9852, 6.3914, 2.1717, 0.7811, 0.5219, 18.3531, 17.2571, -6.1295, 22.568, 107.776, g
13.1, 10.3364, 2.2109, 0.7877, 0.5077, 12.7159, 6.3277, 9.8957, 39.62, 160.734, g
45.3973, 23.2863, 3.2407, 0.1994, 0.1037, -15.2422, -19.6851, 10.7431, 4.1267, 172.418, g
58.3519, 19.2454, 3.1978, 0.2727, 0.1531, -61.5909, 37.0846, 15.1964, 0.78, 278.865, g
13.1625, 10.4977, 2.1658, 0.785, 0.4812, -13.3254, -5.2619, -10.6896, 40.316, 184.88, g
85.167, 32.3973, 3.527, 0.167, 0.108, -66.2402, 63.076, 25.5349, 3.743, 292.56, g
37.8358, 18.0066, 2.9415, 0.3227, 0.1825, 23.7478, 23.4435, -11.4391, 3.108, 154.002, g
21.7388, 6.8516, 2.1446, 0.7025, 0.3763, -24.7358, -9.5968, 6.5652, 26.948, 146.188, g
20.0484, 10.0276, 2.2856, 0.6373, 0.3705, -6.8301, 16.5366, -10.611, 9.098, 151.311, g
39.5872, 23.2324, 2.8395, 0.2634, 0.1339, -40.423, -33.2499, -10.6714, 16.85, 251.816, g
53.7587, 42.1545, 3.1971, 0.1575, 0.0822, -48.893, -32.1195, 34.4839, 84.3933, 123.943, g
23.8241, 18.6198, 2.4265, 0.4195, 0.2341, -15.176, -11.638, -10.6607, 12.249, 95.0414, g
84.0883, 25.5212, 2.9963, 0.1785, 0.0943, -127.792, 76.7409, 21.6472, 5.4781, 234.926, g
28.1288, 19.641, 2.6547, 0.3477, 0.1872, -18.2175, 10.6267, 18.2321, 24.2231, 226.955, g
33.0532, 16.455, 2.9125, 0.3193, 0.1645, 8.6542, 18.3475, 7.3028, 9.549, 190.467, g
41.9175, 14.8591, 2.6821, 0.316, 0.1944, 15.3546, 33.3481, 10.8831, 9.541, 172.529, g
96.8724, 27.5535, 3.1256, 0.1947, 0.1127, 21.1073, 96.471, -23.4008, 6.0195, 260.204, g
24.0748, 16.458, 2.6112, 0.4798, 0.2925, -2.9543, 4.8933, -8.1687, 0.893, 127.049, g
26.6758, 10.1784, 2.3414, 0.4237, 0.2118, 41.8265, -18.2081, -5.724, 13.928, 118.23, g
24.1038, 15.8991, 2.3729, 0.4788, 0.2521, 12.8385, 20.2538, -2.877, 37.5625, 170.952, g
54.1138, 12.2997, 2.6314, 0.3622, 0.1951, 35.4775, 50.2178, -8.8637, 2.9862, 262.324, g
81.2862, 14.7447, 2.8976, 0.3367, 0.212, 94.9817, 61.5228, 12.9656, 4.129, 274.555, g
49.7442, 26.6913, 3.4442, 0.178, 0.1027, 0.6152, -24.7504, 12.2586, 7.3364, 187.46, g
31.9789, 16.2532, 2.6107, 0.3407, 0.1801, -25.5846, -11.0711, 10.0324, 15.3064, 166.687, g
70.2269, 46.2068, 3.6767, 0.1196, 0.0633, 81.9523, 46.7629, 57.314, 9.1982, 248.587, g
172.979, 18.5465, 2.695, 0.337, 0.1705, -149.441, 80.837, 10.9899, 0.329, 292.708, g
61.8847, 30.7737, 3.3599, 0.2327, 0.1164, 43.1582, 52.6065, 23.8603, 0.0235, 277.323, g
41.7932, 20.9993, 2.9621, 0.2368, 0.126, 48.4576, 11.9051, -12.1405, 13.6362, 99.4482, g
21.3305, 12.7697, 2.3334, 0.4919, 0.2575, -27.3154, -10.8733, -7.5809, 15.8492, 64.6895, g
71.3117, 23.1143, 3.0598, 0.237, 0.1277, -41.0354, 48.3128, -18.3897, 6.3073, 295.655, g
17.0422, 11.0571, 2.2227, 0.6108, 0.3503, 2.5232, -7.3054, -6.8686, 11.4165, 186.816, g
39.617, 17.3085, 2.7423, 0.2932, 0.1529, 18.1858, 32.7001, -10.3823, 9.772, 135.875, g
15.9438, 11.2942, 2.4014, 0.6548, 0.4147, -3.2111, 4.3181, -8.4619, 46.6417, 199.281, g
55.5017, 28.7067, 3.411, 0.2573, 0.131, -26.2959, 31.4793, -15.9937, 0.936, 313.477, g
40.8914, 14.4618, 2.6096, 0.3882, 0.215, -8.1308, -23.988, -3.9532, 5.2595, 174.842, g
57.3784, 11.9098, 2.5058, 0.3619, 0.1888, 26.193, 44.5276, 5.0292, 21.804, 252.729, g
22.9555, 12.1637, 2.5065, 0.5327, 0.3037, 10.4631, 3.4829, 9.9496, 27.041, 195.417, g
16.4178, 11.3364, 2.3324, 0.614, 0.3744, -2.3333, 5.9175, 7.4085, 65.558, 197.513, g
12.7445, 11.6208, 2.0881, 0.7184, 0.3878, -15.4693, 8.1816, -10.5727, 4.555, 143.005, g
24.0005, 16.3923, 2.5263, 0.4613, 0.2336, 16.1047, -19.0498, -13.7879, 6.9421, 154.084, g
50.9418, 21.5709, 3.2002, 0.2315, 0.1328, -16.3625, -44.7336, 2.456, 2.8444, 229.148, g
37.2735, 20.2912, 2.3909, 0.3943, 0.2215, -40.9821, -25.8559, 13.4106, 17.7959, 215.424, g
24.8562, 10.9226, 2.4306, 0.5046, 0.269, -8.4249, -19.4875, -5.3051, 22.9883, 146.813, g
26.3386, 10.9589, 2.3918, 0.5274, 0.2982, -6.3139, -14.9162, 10.8198, 11.8733, 114.856, g
100.286, 20.9058, 3.0392, 0.2211, 0.1211, 117.449, -46.446, 11.1028, 4.664, 247.552, g
75.469, 21.3266, 3.1438, 0.2205, 0.1189, -67.8031, 64.5172, -20.2588, 3.0461, 262.858, g
57.6796, 22.1521, 3.1581, 0.2717, 0.1637, 36.6737, 54.0013, 17.0658, 10.262, 243.656, g
75.0502, 21.8345, 3.1326, 0.2955, 0.1566, -46.6915, 53.0248, -16.8357, 1.2422, 283.646, g
24.3377, 11.0705, 2.5977, 0.5051, 0.2866, -13.5348, -10.3792, 5.492, 2.8878, 145.375, g
93.6758, 32.3094, 3.5178, 0.2085, 0.1085, 0.8677, 55.2096, 16.7187, 0.026, 362.528, g
23.686, 16.7064, 2.5051, 0.4594, 0.2422, 12.9614, 19.839, -16.5257, 23.211, 108.462, g
35.1728, 28.8254, 2.8724, 0.2871, 0.1791, 22.1049, 21.8924, -21.9609, 28.8991, 122.023, g
21.5813, 9.9303, 2.179, 0.5828, 0.3344, 2.944, -15.3123, 9.1891, 20.293, 138.349, g
36.7759, 18.671, 2.7864, 0.314, 0.1905, 6.761, 29.8761, -13.3109, 18.229, 130.371, g
30.3824, 13.4151, 2.5676, 0.3897, 0.2233, -7.5413, 23.8201, 11.3714, 11.9419, 179.686, g
23.3911, 16.4648, 2.5729, 0.4706, 0.2714, -20.3501, -14.1416, -8.0312, 19.703, 110.646, g
26.5358, 17.3757, 2.6946, 0.402, 0.2293, 27.6417, 19.5369, 5.7024, 11.496, 208.413, g
12.659, 11.7579, 2.0512, 0.7111, 0.3689, -15.4934, 7.2461, 11.1791, 67.1488, 234.242, g
31.0818, 14.1038, 2.4526, 0.3774, 0.2028, -33.0562, -14.6913, 7.294, 14.461, 275.572, g
26.0313, 19.0356, 2.5843, 0.3542, 0.194, 3.3956, -21.0507, 7.1944, 4.437, 162.587, g
21.945, 12.6578, 2.3608, 0.5011, 0.281, 1.9222, -11.4212, 6.83, 59.558, 105.966, g
118.862, 27.3853, 3.5161, 0.17, 0.0873, -76.5321, 46.7919, -9.6862, 1.5122, 308.963, g
69.2105, 35.8748, 3.7178, 0.1572, 0.0801, 24.0256, 67.623, -17.1281, 3.301, 283.857, g
54.1441, 17.3626, 2.6439, 0.3087, 0.1691, -86.4978, 26.3055, -11.6284, 16.2512, 278.832, g
35.2264, 19.8659, 3.099, 0.2978, 0.1596, 38.1918, 21.48, -11.4725, 15.103, 228.711, g
28.8197, 11.2873, 2.3493, 0.4832, 0.2886, -25.6308, -24.3017, -8.2233, 25.421, 117.646, g
21.6376, 15.3225, 2.4346, 0.4338, 0.2592, 24.6669, 13.3466, -6.7626, 1.591, 206.873, g
48.158, 14.8748, 2.4346, 0.4265, 0.2298, 32.3106, 34.6064, -13.9092, 20.997, 227.967, g
114.445, 20.5004, 3.0939, 0.2038, 0.1116, 55.2632, 124.856, -11.8243, 2.2623, 211.285, g
22.3987, 12.4692, 2.6238, 0.4661, 0.2366, -31.0504, 10.9969, -10.2233, 11.655, 227.139, g
20.585, 10.9031, 2.3747, 0.6582, 0.4283, 14.8568, 19.4121, -9.6527, 42.803, 185.876, g
93.3768, 37.1418, 3.3327, 0.1394, 0.0732, 78.4047, 96.8571, -27.8046, 1.734, 304.782, g
92.3147, 29.3381, 3.6418, 0.1777, 0.0989, 0.6611, 65.2471, 10.4268, 1.3333, 330.901, g
20.8003, 12.4121, 2.3107, 0.489, 0.2567, -27.1434, -10.3498, -9.8585, 60.8343, 159.605, g
66.7934, 29.376, 3.022, 0.1854, 0.0993, -124.258, 60.4852, -19.8006, 15.777, 258.263, g
39.345, 23.972, 3.2628, 0.231, 0.1242, 6.5697, -12.2424, -19.3765, 3.0825, 173.827, g
28.7177, 17.7968, 2.5838, 0.4329, 0.2595, 42.5954, -21.6171, -5.5786, 8.54, 179.446, g
58.7044, 32.7913, 3.8254, 0.1366, 0.0745, 29.0163, 49.9657, -21.3354, 4.8245, 159.71, g
17.3807, 10.7395, 2.3032, 0.607, 0.3756, -0.4625, 4.1739, -7.2982, 66.181, 62.4956, g
25.7487, 13.2539, 2.4742, 0.4899, 0.3138, -22.7705, -24.1897, -8.052, 24.031, 118.694, g
20.6747, 7.2118, 2.1055, 0.7059, 0.3647, -1.3925, 8.5221, -5.9231, 46.066, 150.835, g
30.5961, 17.0359, 2.7604, 0.4323, 0.27, -3.513, 22.5779, -8.4838, 11.8172, 133.467, g
33.5888, 7.5491, 2.5179, 0.4917, 0.2504, -2.6279, 18.9164, -4.3283, 22.805, 101.167, g
12.863, 11.419, 2.0434, 0.733, 0.4027, 15.1002, -7.4255, 10.8121, 17.031, 223.366, g
18.2664, 12.4183, 2.5126, 0.5622, 0.3579, -2.3735, 9.3134, 10.5536, 14.708, 137.186, g
42.1221, 16.7796, 2.766, 0.2399, 0.1208, 13.2481, -17.9692, -12.3212, 10.45, 196.81, g
19.7594, 7.3625, 2.0663, 0.7468, 0.4163, -2.3324, 9.0043, 4.9781, 77.3146, 195.254, g
67.1596, 23.3741, 3.0092, 0.2291, 0.1258, -79.0196, 54.0279, -17.694, 3.1282, 282.954, g
30.5382, 17.6138, 2.8742, 0.3086, 0.1917, 15.3186, 22.8295, -5.3469, 13.5528, 169.448, g
25.8002, 13.2023, 2.3936, 0.501, 0.2848, 17.6722, 14.3858, 11.9903, 12.5937, 171.925, g
36.5502, 25.3158, 3.0071, 0.2617, 0.1372, 21.1488, 17.445, 17.5655, 27.555, 213.777, g
28.3287, 10.0515, 2.404, 0.5838, 0.357, 12.0269, 17.9473, -5.6699, 18.23, 224.705, g
89.8999, 28.158, 3.6759, 0.2183, 0.1134, 1.7251, -7.2309, 20.1197, 0.128, 362.793, g
41.7791, 10.5247, 2.7105, 0.4615, 0.3087, 46.0553, 28.1884, 6.9861, 1.8949, 204.743, g
40.0484, 18.1552, 2.7042, 0.3162, 0.1966, -28.2479, -33.2105, 8.5129, 1.596, 206.09, g
38.6668, 20.1272, 2.9727, 0.2737, 0.155, 17.8267, 29.1279, -12.2051, 6.4438, 242.514, g
21.0379, 12.3581, 2.4646, 0.4974, 0.2762, 25.6633, 13.6431, -10.4934, 16.1552, 185.547, g
28.9235, 13.424, 2.5472, 0.4113, 0.234, 20.0979, 22.1078, -5.4731, 16.859, 243.209, g
35.7318, 26.4597, 3.1552, 0.2015, 0.1011, -17.5408, 15.0557, 13.5758, 17.331, 153.031, g
12.7509, 11.6175, 2.0233, 0.7204, 0.3839, -15.4116, 7.677, 10.9531, 46.2009, 147.754, g
64.6119, 21.9114, 3.1087, 0.2655, 0.1382, -34.4541, 19.7226, -10.6384, 5.402, 291.997, g
66.4899, 20.5629, 3.2398, 0.2378, 0.1362, 24.7427, 62.8737, 14.9646, 3.6733, 212.525, g
39.8927, 15.4219, 2.5587, 0.3094, 0.1561, 7.9786, 25.5705, 12.8829, 14.818, 193.449, g
60.9779, 26.6307, 3.3714, 0.2326, 0.1248, -38.9167, 52.4539, -10.4765, 0.3079, 291.047, g
30.8746, 8.2639, 2.5308, 0.5714, 0.3196, 26.3265, 17.3096, 4.643, 15.7149, 207.349, g
18.9001, 9.8939, 2.3324, 0.6093, 0.3279, 0.9571, -6.7595, -5.9985, 42.667, 71.222, g
61.8679, 16.3463, 2.8901, 0.3426, 0.1784, 58.8868, 51.2343, -7.7744, 16.96, 108.821, g
39.45, 19.6861, 2.9647, 0.2766, 0.1524, 38.2563, 9.3382, 16.6767, 6.3884, 194.697, g
42.4521, 14.0844, 2.2565, 0.6925, 0.3629, 49.2506, 19.0035, -12.5983, 48.416, 368.443, g
85.5402, 34.4071, 3.3192, 0.2704, 0.157, -88.9495, 31.7049, -24.5269, 4.01, 332.472, g
43.0287, 22.9664, 3.1273, 0.2439, 0.1317, 44.4516, 41.8777, 7.8542, 21.8794, 92.7433, g
73.6497, 31.483, 3.3631, 0.2804, 0.1645, -7.3913, 51.8285, 20.8147, 4.5424, 351.061, g
13.376, 10.2156, 2.2368, 0.8058, 0.4667, 13.6339, 6.3361, 11.5249, 75.648, 109.751, g
39.7794, 13.4751, 2.6707, 0.3458, 0.1761, 49.7131, 26.0123, 7.573, 7.225, 169.761, g
22.2827, 12.286, 2.3811, 0.5322, 0.3139, 27.0087, 9.5843, 7.4325, 34.432, 162.542, g
68.7883, 20.6824, 2.699, 0.324, 0.175, -96.7581, 44.5411, 17.4655, 8.7606, 242.73, g
21.489, 12.3798, 2.3345, 0.6481, 0.3681, -14.2318, -12.648, -10.6024, 59.423, 166.275, g
103.475, 53.3928, 4.2653, 0.0807, 0.0405, 76.4614, 81.291, -22.7102, 1.727, 286.572, g
20.8402, 12.3622, 2.4691, 0.5059, 0.2733, -15.2932, -14.9558, -8.7076, 13.2241, 164.167, g
42.8667, 20.8577, 2.954, 0.2646, 0.1662, 21.8687, 28.1173, 10.4519, 6.9302, 157.559, g
28.0453, 23.9976, 2.8624, 0.3267, 0.208, 12.0582, -20.7506, -14.5466, 4.9786, 132.009, g
22.1773, 12.7998, 2.5955, 0.5, 0.316, 20.402, 14.8564, 8.3117, 20.288, 153.273, g
25.6068, 11.76, 2.4807, 0.562, 0.3157, 18.6603, 12.575, -11.0756, 12.1452, 146.281, g
69.0638, 30.9665, 3.6383, 0.2017, 0.1084, -40.3163, 70.6762, 26.1325, 4.3045, 290.341, g
97.3016, 50.3098, 4.0832, 0.1158, 0.0708, -23.9193, 64.0663, -37.2355, 0.131, 315.834, g
38.7094, 23.9015, 3.0149, 0.2599, 0.1464, -5.9509, 38.9864, -15.8542, 4.65, 159.414, g
76.7136, 19.7113, 2.6551, 0.2876, 0.1471, -6.9114, 38.031, -14.2018, 7.946, 153.304, g
71.4159, 24.9376, 3.5075, 0.1974, 0.1027, -105.408, 47.4224, 26.1025, 1.4909, 256.102, g
28.6896, 16.7141, 2.6415, 0.4041, 0.2568, 5.3559, 14.0629, -9.5772, 31.784, 200.42, g
23.5536, 17.5029, 2.3962, 0.4297, 0.2149, 13.7462, 19.0743, -16.9919, 49.0547, 128.287, g
25.1685, 23.4817, 2.9845, 0.3016, 0.1518, 10.4874, -19.1357, 13.448, 72.786, 121.01, g
92.1213, 30.2434, 3.763, 0.1557, 0.0893, 67.6719, 84.4981, 29.2276, 0.7519, 283.959, g
24.7379, 13.2045, 2.5717, 0.4826, 0.2721, 4.6068, 17.0102, 10.1324, 2.748, 163.526, g
80.3703, 33.2511, 3.2877, 0.1258, 0.0688, 1.8239, 69.4048, -19.2851, 21.841, 221.083, g
46.6559, 13.9374, 2.7131, 0.3466, 0.1965, 9.6048, 34.2839, 7.4314, 2.771, 195.068, g
81.9688, 24.7704, 3.4994, 0.1694, 0.0869, 70.3519, 79.8711, -15.134, 2.967, 266.017, g
82.0529, 26.5682, 3.2166, 0.2636, 0.1327, -26.6717, 72.0568, -21.1118, 2.031, 303.228, g
20.9442, 6.9091, 2.1123, 0.749, 0.4286, 21.6052, 13.8989, -6.0589, 12.268, 130.034, g
49.3308, 19.4102, 3.0382, 0.2509, 0.1314, 8.6066, 31.7972, -18.1024, 1.5672, 195.495, g
35.7084, 15.7785, 2.5031, 0.3799, 0.2057, 31.7379, 29.6927, -8.4502, 35.069, 197.877, g
29.2226, 19.6211, 2.6053, 0.3027, 0.1923, -22.5914, -21.2356, 10.0069, 5.7595, 203.891, g
23.5439, 12.7811, 2.2122, 0.5706, 0.2853, 29.6103, -8.9195, 6.6115, 2.964, 208.681, g
36.185, 19.0554, 2.7185, 0.3021, 0.1577, 44.9507, 28.3973, -15.3647, 28.551, 269.486, g
46.8561, 19.7924, 3.1976, 0.2582, 0.1393, 42.8313, 16.4572, -5.7254, 1.1127, 179.84, g
28.7043, 22.2965, 3.0396, 0.2766, 0.1401, -28.2185, -14.4249, 12.2056, 61.727, 148.541, g
27.9177, 21.0394, 2.6269, 0.3329, 0.1688, 9.5282, 22.2612, 15.5846, 48.484, 90.9682, g
18.3529, 10.5756, 2.2529, 0.5363, 0.2821, -24.3839, -8.1421, 2.6762, 81.3657, 182.266, g
36.3394, 9.0447, 2.444, 0.4065, 0.2068, 53.6289, -19.691, 4.7429, 1.236, 191.15, g
20.8101, 14.76, 2.5065, 0.4922, 0.2695, -0.2453, 11.2032, -9.0785, 2.108, 137.302, g
32.0205, 17.3002, 3.0103, 0.3164, 0.1704, 30.7149, 18.6074, 11.1977, 5.6933, 179.787, g
39.1028, 14.6241, 2.9159, 0.375, 0.1984, 8.09, 34.5847, 9.2904, 5.148, 162.318, g
69.3249, 23.0715, 3.0249, 0.2587, 0.1572, -70.4276, 50.122, 21.7806, 5.8399, 268.863, g
53.1026, 19.5641, 3.089, 0.3299, 0.1723, 46.5358, 53.4769, -11.1149, 6.083, 255.59, g
39.4615, 23.6827, 2.8552, 0.2415, 0.1249, -35.0333, -18.9088, 19.8684, 2.068, 174.946, g
28.0971, 15.9477, 2.4728, 0.3805, 0.1936, -26.0141, -24.0529, -10.4618, 13.9543, 136.293, g
25.0535, 18.9759, 2.6803, 0.4154, 0.2307, 28.5321, 14.58, -9.722, 27.262, 195.287, g
49.2906, 15.3147, 2.6556, 0.3514, 0.2044, 42.9064, 25.2831, -5.0194, 11.635, 172.126, g
33.4044, 24.8757, 2.8379, 0.2513, 0.1387, 31.8588, 21.0436, 15.2057, 29.609, 59.978, g
29.2453, 14.9894, 2.3454, 0.4876, 0.2641, 27.5753, 23.9034, -10.9994, 19.747, 113.182, g
34.1703, 20.6534, 2.7716, 0.3841, 0.1971, 17.1768, 11.1765, 19.1688, 10.493, 136.533, g
22.61, 10.6423, 2.1875, 0.513, 0.2565, 34.1147, -17.8097, -9.0497, 64.034, 253.029, g
37.2705, 7.4475, 2.3493, 0.4698, 0.2662, -24.2342, -19.2888, -4.242, 16.857, 220.082, g
29.054, 25.8172, 3.0193, 0.2611, 0.143, 7.3167, 23.9303, 18.8811, 31.0087, 99.172, g
92.2871, 39.647, 3.724, 0.1931, 0.1066, -26.7454, 38.0785, -23.853, 2.436, 393.309, g
