@relation twonorm
@attribute A1 real [-4.2497,  3.5782]
@attribute A2 real [-3.9606,  4.3451]
@attribute A3 real [-4.4798,  4.4039]
@attribute A4 real [-3.8891,  4.2589]
@attribute A5 real [-3.9099,  5.6395]
@attribute A6 real [-4.0095,  3.9901]
@attribute A7 real [-3.7334,  4.4522]
@attribute A8 real [-4.5744,  3.8648]
@attribute A9 real [-3.8136,  4.254]
@attribute A10 real [-4.1999,  4.0829]
@attribute A11 real [-3.9204,  4.0953]
@attribute A12 real [-3.8262,  4.3025]
@attribute A13 real [-3.9451,  3.7817]
@attribute A14 real [-3.8516,  4.1238]
@attribute A15 real [-3.6978,  3.5485]
@attribute A16 real [-3.6976,  4.2439]
@attribute A17 real [-3.9428,  3.7233]
@attribute A18 real [-4.0653,  4.0557]
@attribute A19 real [-4.1218,  4.3238]
@attribute A20 real [-3.7831,  4.279]
@attribute Class {0, 1}
@data
1.4777, -3.0E-4, 0.1322, 0.264, 1.7445, -0.5425, 0.4094, 2.0146, 0.3971, 0.696, 0.1017, 0.6517, -0.4786, 0.5445, -0.5436, 0.5335, 0.8003, 1.29, -0.0041, 0.345, 0
0.4501, 1.5339, 3.1959, 0.1169, -0.5664, 1.4496, -0.0857, -0.5552, 0.2599, 1.4479, 0.8634, -0.2651, -0.0901, 0.1266, -0.0069, 0.1494, 2.4395, 0.7748, 2.4048, 0.201, 0
-1.0112, 2.4083, 1.8456, 3.7022, -0.1031, -0.5181, 1.6474, -0.158, 0.7705, -0.2256, 0.5831, 0.631, 2.4813, 0.6278, 2.2621, 0.8649, -0.3975, -0.3215, -0.5681, -0.0292, 0
2.1009, 0.4529, -0.0853, -0.1574, 1.4299, 0.1001, 0.4167, -0.2912, -0.3819, 0.4251, -0.0787, -0.0999, 1.1593, 0.7226, 0.8923, 0.4769, -0.2367, 1.7945, 1.2811, 0.8867, 0
-1.1721, -0.1695, -1.8253, 2.6688, -0.0355, 0.4233, 0.3933, 0.5619, -0.3035, -0.5707, 0.8205, 2.0928, 0.1256, -0.1236, 1.8499, -1.0645, 0.0852, -0.5595, 0.9046, 0.8429, 0
-0.2874, 1.6702, -0.2731, 2.7243, 0.6914, 1.7339, 1.4485, 1.0482, 0.345, 0.2235, 0.6762, 1.9467, -1.8823, -0.0276, 0.1107, 1.7459, 1.8887, -0.1393, 0.1963, -0.0833, 0
-0.808, -0.1647, 1.5679, -0.3604, 2.6936, -0.7858, 0.0083, 0.0026, 2.1142, -0.3958, 0.1686, 1.0812, -0.3331, -1.1634, 0.7074, -0.5341, 1.4845, -0.1688, 1.4007, 1.4085, 0
1.2876, 0.6514, -0.0826, 0.5798, -0.1912, 2.5598, -0.5443, -0.3767, 1.4522, 0.543, 0.8095, 1.7283, 0.2996, -1.058, 0.4287, 0.1596, -0.2751, 0.7126, -0.4802, 0.2198, 0
-0.3115, 0.6201, 0.4314, 0.6796, -0.4161, 1.1289, -0.4949, 0.1356, -0.7078, -0.5536, -0.6289, 0.8401, -0.0846, -0.8817, -0.4247, -1.91, -0.6202, 0.7794, 0.0821, -1.134, 1
-1.99, -1.6709, -0.2643, 0.4206, -0.2781, 1.0893, -0.5003, 0.3372, -0.8143, -1.0993, -0.3762, -0.3839, 0.7175, -0.8869, -0.1052, -0.053, 0.8888, -0.0728, 8.0E-4, 0.103, 1
-0.1795, 0.1199, -0.1289, 0.0792, -1.7314, -0.2412, 0.5944, 1.5188, 0.2436, 1.9349, 1.1038, 0.3198, -0.3737, 0.2617, -0.7157, 0.4026, -0.4102, 1.185, 1.1702, 0.275, 0
-0.253, 0.9608, 1.9065, 0.5402, 0.5958, 0.3764, 1.0539, 2.0712, 0.5462, 1.3773, 0.2921, 0.1555, -0.2019, -0.7058, 0.1154, -0.5915, -0.4414, -1.0659, 0.5549, 1.5153, 0
-0.94, -0.4865, -1.9242, -1.213, -0.8605, 1.3543, 2.5515, -0.6991, 1.7323, 0.2344, 0.0944, 0.2092, 0.5959, -0.835, 1.5283, -1.0298, -1.6569, -0.9474, 1.8375, 1.9065, 0
1.09, 0.2624, 1.4738, 0.0189, 0.1524, 0.9153, 0.1729, 0.4736, -1.9228, -0.7985, 0.8693, 0.0654, 0.6289, -0.5741, 0.8523, -0.6809, 2.343, -0.2004, 1.8127, 0.3943, 0
-0.1638, 1.4241, 0.5754, 1.2638, 1.5692, 1.7619, -0.2153, 0.9739, 0.6908, -0.3129, -0.413, 1.4688, 2.0094, -0.5697, 1.5969, 1.6372, 0.074, 0.4869, 0.337, 0.415, 0
0.7449, -1.8448, 0.2889, -0.0298, 0.3697, -0.0288, 0.2199, -1.1101, -1.762, -0.1622, 1.5184, -0.9746, -1.2559, 0.4974, -0.6996, 0.1316, -2.6124, 0.152, -2.2076, 0.0263, 1
0.6427, 0.5952, 0.1937, -0.1512, 1.7654, 0.1932, -1.473, 0.2312, 2.1486, -0.1134, 0.3326, 1.1763, 0.3602, 1.8815, 2.0089, 0.1314, 1.6049, 1.233, 0.4203, -0.3083, 0
-1.2016, 0.7149, -1.083, 0.0693, 0.2818, 1.3665, -1.4082, 1.5153, -1.3249, -2.1782, 1.0E-4, 1.1811, 0.4218, -0.5039, -1.3106, 0.2104, 0.2788, -0.4334, 0.6961, 0.1395, 1
0.6594, -1.3527, 1.7649, 1.4302, -0.3427, -0.05, 1.6158, -1.72, -2.1173, 0.0688, 1.1663, 0.2042, 1.0866, 1.242, 1.0138, -1.2234, 0.655, 0.6036, 0.3414, -1.4216, 0
1.103, -0.1391, -2.1099, 0.1106, 0.3432, -0.9133, -0.2992, 0.598, -1.6417, -0.4852, 1.0274, -1.6489, -1.8013, 0.5283, 0.7129, -0.6222, 0.4641, -0.6754, 0.5536, -1.7328, 1
1.492, -0.4694, -0.2198, -0.0875, 1.1292, 0.145, 1.2745, -0.5628, 0.6481, -1.916, 1.5643, -0.8994, 0.0971, 0.0388, -0.4345, -0.1634, -0.1511, 0.8064, 0.1224, 0.8366, 0
-0.2556, 0.7922, 1.2374, -1.4514, -1.7395, -0.0759, -0.5749, -0.1261, -0.2271, 0.5506, 0.1111, -0.6073, 0.8464, 0.2441, -1.4381, 0.1801, -0.2161, 0.3809, 0.4208, 0.2626, 1
-1.1912, -1.1382, -0.8552, -1.5213, -1.0849, -0.1051, -1.3225, -1.2631, -0.8638, -1.0048, -1.3849, -0.2522, -1.633, -2.0771, -0.7756, -0.8886, -0.0986, 0.083, 1.2075, 0.337, 1
2.142, -0.044, 1.4911, 0.2428, -0.5775, 1.0901, 0.9362, 1.1472, 1.4676, 1.1078, 2.7507, 1.0309, 0.3747, 0.5716, 0.1939, 0.2807, 1.0386, 0.7422, 0.5033, 1.8858, 0
-1.0843, 1.363, 1.6511, -1.746, -1.0528, 1.7562, 0.4297, -0.4902, 1.256, 1.7119, 0.3892, -0.0861, 0.4877, -0.1599, 0.316, 0.3881, -1.5653, -0.3734, 0.6508, 0.0794, 0
-0.8318, -0.0084, -0.5944, 1.7089, -0.4985, 1.4183, 0.7434, 0.4908, 1.6082, 0.3732, -0.1688, -0.4936, 0.806, -0.5495, 1.3051, -2.0835, 0.5678, 1.433, 0.1592, 0.6216, 0
-0.5009, 0.3641, 1.8972, 1.3717, -2.1564, 1.4887, -0.2016, 0.864, -1.094, 0.2479, 0.7667, -0.1153, 0.5163, 0.9824, 1.4106, -0.0697, 1.1459, -0.7173, -1.7142, 0.5846, 0
-0.6024, 1.1881, 1.6086, -0.87, -1.604, 0.0055, -2.5486, -0.3444, -2.0269, -2.833, -1.4633, 0.9235, -0.7757, -0.0304, -1.4365, -2.4611, 0.1165, -0.9366, -0.7531, 0.8962, 1
-0.5279, 0.489, -0.8416, 0.019, 0.0058, -0.4142, -0.4136, -1.1388, 0.1457, 0.6166, -1.5907, 1.5172, 1.2962, 0.7218, 0.64, 0.2098, -2.5979, 0.2724, -0.0834, -0.2031, 1
0.3301, 1.1491, 1.3551, -0.384, 1.6609, 1.8247, 0.041, -0.3644, -1.0453, 1.9906, 0.0944, 0.4384, 0.1638, 0.0154, -1.3505, -0.9773, 0.4069, 0.3821, 0.5338, 0.8987, 0
-0.3064, 3.2674, -0.5384, 0.3131, 0.3714, 0.6727, 0.8924, 0.1501, 0.9359, -0.3012, -1.443, -0.1911, -1.1957, 0.7032, -0.3022, 0.5127, -0.9414, 2.3679, 1.8625, -1.2657, 0
1.4058, 2.1988, 1.1794, -0.4312, -0.417, 1.3642, -1.0446, -0.9604, 0.4129, -1.3171, -0.7577, 1.2596, 1.1836, 0.7843, 1.72, -0.5245, 0.1597, -0.0879, 0.9839, 1.5929, 0
0.9049, -0.056, -1.048, 0.471, 1.8256, -0.0811, 0.9876, -0.6444, 1.0094, 0.7103, -0.6121, 0.4791, 2.1543, 0.7591, 1.6675, 0.5368, 1.6398, 0.0696, -0.4758, 0.3385, 0
0.5925, -1.0057, -0.6206, 0.3717, 1.0477, 1.448, -0.6317, -1.1199, -0.7569, -0.3997, -0.8948, 0.4058, -2.2215, -0.7002, -0.3702, 0.4207, 1.7063, -2.3263, 0.3826, -0.6786, 1
0.9972, 1.2408, -0.031, 0.2037, 1.316, -0.2565, 0.2318, 2.0695, 0.4183, -1.0885, -0.8227, 0.6544, -0.1319, -1.6095, -0.8216, 1.5246, 2.1128, -0.878, -1.135, 2.1874, 0
-0.5838, 0.2891, 0.6221, 0.4759, -0.7197, 0.1564, -0.6946, -0.0944, -3.0828, -0.7775, -1.4551, 0.6097, -0.5454, -0.504, -0.6207, -1.4667, 1.0725, -2.3238, -0.2884, 1.0385, 1
1.1072, 1.3858, -0.1035, 1.7392, 0.7196, -0.0984, 0.9609, 1.5115, 0.0202, 0.793, 0.4796, 2.0584, 0.8237, 1.3292, -0.5584, 1.4836, -0.2855, 2.1795, 1.5301, 0.1636, 0
0.4656, -0.4205, 1.4813, 0.4982, 0.2183, -0.7857, -0.7244, 2.1598, 1.1439, -1.2015, 0.836, 0.9429, 0.2521, -0.5315, 0.2872, -0.9734, -0.3671, 0.0347, 0.5576, -1.5147, 0
-0.9339, -1.2615, -1.3668, -0.196, -0.9907, -2.3493, 0.2699, -2.3679, -0.7151, -2.6596, 0.76, 0.3998, -0.6574, 1.9588, -0.7436, 0.7625, -0.7523, -1.5872, -1.7113, -0.5903, 1
0.1513, -1.5047, -2.0755, 0.2419, -1.7311, 1.6802, 1.833, -1.0743, -0.0251, -0.129, 0.3921, -1.6179, -2.2295, 1.8431, -0.3555, 0.737, 0.3161, -0.8753, -1.0986, 0.5965, 1
-1.6307, -2.4017, -2.133, 0.4568, -0.4599, -1.3018, -2.8614, 0.478, 0.7117, 0.0874, -0.4401, 0.2914, -0.2715, 0.9934, -0.6702, -0.9362, -0.4282, -0.8107, -0.5772, 0.042, 1
-0.2194, -0.6105, -0.4545, 0.8747, -1.0927, -1.0281, -1.4187, -0.3737, 2.0523, -0.483, -2.8036, -0.131, 0.2699, -0.6586, 0.6426, -0.1579, -0.8945, -0.9538, -1.1493, -0.3625, 1
-0.6021, 0.9617, -0.8099, -2.0085, 1.342, 0.8436, 0.1357, -1.8476, 0.5085, 0.7106, -0.4184, -0.2541, 0.5445, -0.4453, -0.671, -1.4708, -0.4291, 0.546, -0.9033, -0.9206, 1
0.2991, -1.3472, -2.4179, -0.4739, 1.5592, 0.0712, 0.5793, -1.3002, -0.6732, -0.8195, 1.0278, -0.355, -0.8332, -1.9776, 0.0235, -0.3361, -1.2028, -0.4502, -0.9733, -1.827, 1
1.0635, 0.746, 1.4962, 1.5427, 0.4716, -0.3486, -0.6476, 0.4483, 0.7416, -0.661, 0.5266, 1.6101, 0.7863, -0.6112, -1.437, -0.4253, 0.084, 1.57, -0.3523, -1.2838, 0
-0.7266, 0.7977, 0.5526, 0.6367, -1.3151, 1.3996, 0.2722, 0.089, 0.5543, -0.6499, 1.4719, 1.2442, 0.7318, 1.4874, 2.4813, 0.2838, 0.0777, -1.7632, -0.3094, 2.1612, 0
0.3071, 0.8514, 1.1561, 2.0485, -0.1496, 0.8286, -0.2079, 1.3278, -0.4861, 0.0758, -0.5098, -0.9833, 2.7908, 0.6655, 0.4234, -0.1316, 0.5792, 0.5573, -0.6325, 1.1144, 0
0.8374, 0.7615, -1.2964, -0.8845, -1.5069, -0.2934, -0.4786, 0.204, -2.4655, 0.8306, -1.437, 0.102, 0.2623, -1.1452, -0.7399, -1.2233, -1.2298, -0.018, -0.8749, -3.3245, 1
-0.8222, -1.1412, -0.6709, -1.8848, -1.1997, 0.5117, -0.0663, 0.8769, -1.6494, -0.6037, -1.5476, 0.8387, -2.2563, -0.7072, -0.0224, -2.1419, 0.0706, -0.5689, -1.1524, 1.0599, 1
-0.6664, 0.7753, 0.0635, 0.216, -2.4414, -0.0821, -0.7093, -0.0465, 0.0697, 1.0543, 1.2271, -0.2298, -0.363, 0.2141, 0.802, 0.6774, 1.3807, -0.9883, 1.5094, 0.8953, 0
1.1581, -1.3712, -0.7143, -1.5739, -0.6406, -2.2876, 1.3866, -1.6779, 1.0225, -0.3339, -0.5681, -1.4864, 1.036, -0.7569, 0.9281, 0.1031, 0.2087, -0.9408, 0.8278, -2.2367, 1
0.7838, 0.9318, 1.5367, -0.0513, 0.3791, 0.4735, 0.196, 1.2463, -0.5485, 0.4253, -1.562, 0.1093, 0.1329, 0.9166, 0.6227, -0.786, -0.1148, 0.3079, 0.0595, 1.5215, 0
-1.6662, -2.3525, -0.0181, -2.1929, -0.9306, -0.6759, -2.1401, -0.3785, -0.0291, -2.0774, -0.1262, -1.6143, -1.9407, -0.3821, -0.554, -0.2831, -1.3622, -1.9996, -1.3808, -0.2418, 1
0.2758, -0.2646, 2.0007, 0.6832, 1.7032, 0.9389, -0.2158, 0.0164, 0.1184, 1.3858, 0.8799, -1.1469, 1.0664, 0.8782, -0.2923, -0.1598, 1.9732, 0.0908, 2.0835, 1.2967, 0
-0.3952, 2.4494, -0.9307, 1.9026, 0.6345, 0.9528, -0.2506, -0.2553, 1.3489, 0.2186, -0.1219, 1.5616, 0.4213, 1.2894, 0.4935, 0.3989, 0.6156, -0.2801, 0.6608, 2.1438, 0
0.2696, 0.8631, -0.5152, -0.0451, 1.1675, 0.3117, -0.4442, 0.9402, 1.2606, 2.4466, 0.1862, 0.4962, -0.2555, 2.882, -0.077, 0.7036, 1.985, -0.6102, 2.491, 0.9959, 0
0.9566, -0.9736, -0.7315, -0.6757, -0.0029, 0.2233, 2.4395, -2.6818, 0.3308, 0.2157, -0.6862, -0.3761, 0.9199, -2.2702, 0.8446, -0.2265, -0.6771, 0.3075, -1.1766, -0.7948, 1
0.8297, 0.5063, -0.2094, 0.9386, -1.1867, 1.2522, 1.9263, 0.469, -0.5992, 1.2192, -0.3633, 1.0132, -0.0246, -1.9357, 0.7885, 1.8001, -0.3956, -0.4231, 1.4913, -0.1342, 0
-0.4228, -0.544, -1.7324, -1.2969, 0.0533, -1.0844, 1.8743, -1.7432, 0.0848, 0.9013, 0.1635, 0.5027, -1.7875, -0.4885, 1.0864, -1.5086, -0.0695, 0.936, -1.342, -0.4902, 1
0.3199, -2.1154, 0.4683, -0.9926, -1.6431, -0.6848, 0.1055, -2.319, -0.9694, -0.8179, -0.6051, 0.2033, -1.4093, -0.144, 2.0583, -1.2895, -0.9208, -2.4697, 0.3672, -0.8304, 1
0.784, -0.3212, 1.1623, -0.93, 1.3156, 1.6263, 0.5804, -1.3983, -0.6346, -0.2045, 0.3467, 0.3202, -1.2194, -1.0552, -1.7772, -0.0625, 0.6092, -1.0264, -1.7883, -2.2647, 1
-0.1588, -0.2738, -2.0594, 0.1694, 0.2537, -1.3631, -0.5088, -1.1522, -1.3673, 0.636, -0.9869, -0.1149, -0.8591, 0.3356, -1.8659, 0.5281, 1.0579, -0.4203, -1.2587, 1.716, 1
1.0372, 0.5345, 0.6153, 1.858, -0.6612, -0.0376, 0.4357, 0.9382, 1.2084, 0.0623, -1.1089, 0.7247, -0.1744, 0.9912, 0.1842, 0.8562, 1.0778, 0.6174, -0.4605, 1.8917, 0
0.9452, -0.1353, -1.1244, -0.3731, -0.4489, -1.7876, -0.5468, -1.6973, 0.926, 0.1108, 0.9735, -0.7809, -1.5057, -1.0616, 0.3457, -2.5389, 0.0716, 1.0066, -0.8203, -1.9716, 1
-2.1993, -0.6784, -1.6201, 0.9149, -0.5863, -2.1723, 0.5256, 0.5457, 0.1418, -2.231, -0.9908, -0.1704, -0.3475, -0.2758, 0.3779, -0.1499, 0.8487, -0.5703, 0.1912, 1.933, 1
-0.0477, -2.9536, 0.5695, -1.8998, -0.9399, 0.0523, -0.5123, -0.7161, -0.2339, 0.1507, 0.1391, -3.2405, -1.9783, -0.8591, 0.8611, -0.6836, -0.9777, 0.1782, -1.8088, -0.904, 1
0.7235, -0.4549, 0.5766, 0.4819, 0.826, 0.9203, 2.4136, 1.5796, -0.5749, 0.1887, 0.0713, -0.3092, 0.6436, 0.5076, -0.3548, 1.2531, -0.3418, 0.3024, -0.8612, 2.4611, 0
0.6675, -0.0134, 0.1507, 1.0023, -0.8735, -3.3901, -0.0384, -0.2416, 0.851, 0.7796, -0.3802, 1.9818, 1.4809, -0.2738, -0.9439, 0.0054, 0.5729, -0.8691, 1.4647, 1.2076, 0
0.0819, -0.3734, -0.9883, -0.1446, 1.248, 0.756, 1.3353, -0.281, -2.602, 1.7465, -1.6926, -0.5215, -1.3634, -0.8519, -1.1639, -1.2936, 0.779, 0.7357, -0.6156, -0.2915, 1
0.6795, 1.4968, 1.6819, 2.5918, 0.2358, 2.0469, 0.6746, -0.5345, 2.4869, 0.7163, 0.2562, 0.465, 0.1478, -0.9747, 0.8371, 2.7706, -0.2673, -0.1485, 1.0878, 2.2141, 0
-0.6833, -1.3454, -1.0336, -1.2737, -3.6301, 1.7877, 0.2625, 0.3812, -1.6627, -0.8642, 0.9702, -2.6117, -1.919, -0.5288, 0.4042, 0.7571, 0.7741, -0.5767, 0.1681, -1.6152, 1
-0.8161, 1.8994, 0.729, 0.7113, 1.1355, -0.8424, 1.2504, 1.8646, 0.3641, 0.4971, 1.8241, 0.9509, 0.8356, 0.1062, -0.2381, 0.751, -0.056, -0.4573, 0.7656, 1.948, 0
2.2166, 1.974, 0.1437, -0.1742, -0.9328, -0.3, 0.3836, 0.7794, 1.644, 0.021, 0.7314, -0.8124, -0.0994, 0.343, 1.8883, 0.2462, 1.5256, -1.4285, -0.3633, 0.4724, 0
1.8521, 1.1475, -0.3925, 1.4761, -0.2006, 0.1875, 1.9851, -1.8309, 2.3568, 0.7067, -0.2318, -0.2368, 2.3419, 1.4251, 1.2186, 1.9875, 0.093, -1.8305, 2.5772, 1.7456, 0
0.2914, -0.0704, 1.429, 0.0607, 0.2163, 0.8572, 3.3629, -1.665, 0.3995, 0.2094, -0.7206, 0.2048, -0.212, 0.4604, -0.3578, 0.5617, -0.0572, 2.5361, 0.7067, 0.364, 0
-0.5701, 2.1567, 2.8653, -0.4349, -0.9115, -1.2077, 0.0592, -0.4341, -0.0169, 0.8565, 1.1389, -0.5481, -0.0919, 1.4112, 0.5506, 0.036, 0.639, 0.8593, 0.1284, 2.2427, 0
-0.3011, -0.6278, 1.25, -1.1533, -0.0934, 1.5881, -1.0496, -0.9098, -1.6785, -0.4545, -0.9035, -0.3864, 0.2984, -2.7989, -0.0751, 0.3523, -0.0116, 1.1334, 0.7752, 0.5594, 1
0.8265, -1.6117, 1.6733, 1.8091, -1.9843, -0.502, 1.2218, 0.8037, -1.1211, 0.1498, -0.639, 1.022, 2.0227, 0.2924, 0.4303, 0.3133, 0.4377, 1.1874, 0.0811, -0.2359, 0
2.4393, 1.1529, 0.7374, 0.0346, -0.3599, 1.3611, 0.7172, 1.0094, 0.7374, -0.5235, 1.5285, -1.9183, -0.8723, -0.5347, -0.3433, -1.1806, 0.0894, -0.2256, 1.0646, -1.4358, 0
0.0502, -0.5966, -0.8517, 1.2028, 0.8278, -1.1735, 0.1426, -1.1498, 0.1827, 0.188, -1.113, -0.5336, -1.8005, -0.191, -0.955, 0.1848, -0.5798, -1.0916, -1.2542, -1.0389, 1
-0.828, 0.5653, 0.0546, 0.1118, 0.1237, 0.7148, 1.4475, 0.9755, 0.1332, 0.5659, -0.2034, -0.1288, 0.9341, 0.5752, -0.3133, -0.5639, 3.2551, 0.4099, -0.3237, 2.4043, 0
0.2907, -0.4458, 0.8118, -1.1755, -0.8391, -0.7407, -0.3074, 0.0146, 0.2316, -0.3685, 0.8387, -0.684, 0.6024, 0.5231, 0.4694, 0.4537, 0.9354, -1.4188, -0.47, 0.194, 1
-1.3207, 0.8792, -0.8875, 1.7326, -1.2675, -1.0549, 1.4667, -0.0186, 1.7314, 2.6087, -0.1538, 1.119, -0.0261, 1.371, 0.9102, -0.7583, -0.0963, 1.216, 0.0468, 0.5172, 0
1.6075, 1.4872, 0.4929, 0.014, 1.7481, -0.8627, 0.6474, -0.855, -0.0975, 0.0689, 0.7123, 0.5249, 1.9732, 0.8779, -1.3412, -0.4833, -0.1023, -0.1416, -2.0653, -0.6806, 0
-0.6526, -0.7319, 0.6268, 1.8792, 1.783, 0.0494, 0.0812, 2.3574, -0.0703, -0.224, -0.0666, 0.3029, -0.8477, -0.4818, 0.7872, 2.4808, 1.6746, 0.7749, 2.4408, -0.2811, 0
1.0724, 0.8825, -0.8246, 2.7276, 1.9383, 1.0693, 1.8637, 0.193, 0.6114, -0.9162, 1.6869, 1.2647, 0.6995, -1.5257, 1.211, -0.4158, -0.3026, -0.8365, 2.8336, 0.5872, 0
1.5629, 0.9417, 0.9213, 2.0934, 2.0546, -0.6325, 1.1126, 1.6285, -0.3269, 2.1436, 0.6102, -0.7266, 1.3661, 0.9654, 1.5515, 1.0255, -1.7517, -0.09, 0.0924, -0.4392, 0
-0.339, 0.5433, -1.7246, 0.0196, 0.8748, 1.9996, 2.6425, 0.1288, -0.3825, 0.3184, 1.3375, 1.2541, 1.9391, 1.225, -0.9087, 1.2505, 0.2746, 1.5746, 0.259, 2.06, 0
0.4658, 0.6988, 1.593, 0.4226, 2.0199, -0.539, 0.6495, 0.8006, -0.5822, 0.8146, 3.2911, 0.074, -0.1784, -0.2457, 0.2208, 1.0485, 0.7514, 0.6232, -0.389, 1.3778, 0
-2.403, -2.0612, -0.3466, -0.6532, -1.0705, -0.5637, 1.1568, -1.2408, 1.639, -1.1956, 0.603, -0.2599, -1.186, 0.2667, -2.1804, -0.6437, -0.6205, 1.6645, -1.0267, -0.5643, 1
-0.1196, 0.0188, 0.3733, -0.5912, -1.5073, -1.9364, -0.5645, 0.6306, -0.1643, 0.2863, 0.9385, 1.0552, -1.6392, -1.9266, -0.6805, 0.9837, -1.0181, 0.9017, 0.2269, 0.8941, 1
-1.0256, -0.5397, 0.9362, -1.0344, -0.642, 1.9221, 0.53, -1.3575, 0.5518, -0.4381, -1.7759, 0.3902, -1.1546, -0.3639, -0.2103, -0.7017, -0.3697, -1.0158, -1.7676, -0.4015, 1
-1.234, -0.2965, 0.2172, -0.6997, -0.6231, 1.2264, -0.2277, -2.1137, 0.1207, 0.712, -0.8224, 0.6703, -1.3168, 0.6649, 1.0276, 0.0817, -1.1494, 0.4314, 0.821, 0.2043, 1
-0.8076, 2.2781, 0.3964, 1.3419, 1.6005, -0.5653, 0.9345, -0.1805, 1.0105, -0.6071, -0.5902, 1.2694, 0.3644, 0.8109, -0.0464, -1.9846, 0.2286, 0.7952, 1.193, 0.1184, 0
0.6708, 0.8202, 0.7287, 0.8601, 0.9128, 0.6379, -0.5628, 1.0639, 0.6842, 0.0405, -0.9744, 0.5861, -0.4833, -1.0904, 2.0897, 1.2349, 0.372, 0.5281, -0.2234, 0.7674, 0
1.3552, 0.5463, -0.5473, 0.3504, -2.2407, 0.463, 0.9787, 0.489, -0.1796, 0.9949, -0.5434, -0.4151, -0.7907, -0.0329, 0.7601, -0.4504, -1.0764, -0.0034, -0.0368, 0.5334, 0
1.0896, -0.1348, 0.017, -0.0195, 0.0244, 1.8501, 0.3344, -0.2149, -0.5556, -0.9201, -0.9937, 1.1041, -1.2942, 0.708, 1.0276, 1.6447, 0.9444, 0.5166, 0.693, -0.6715, 0
-1.5139, 1.2438, 0.0768, 0.7021, 0.6743, 1.8675, 1.1046, 3.3908, 1.1728, 0.5204, -0.308, 0.089, 0.4119, 0.0834, -0.0037, -0.6918, 1.0113, 0.5682, 0.5818, 0.1766, 0
-0.1324, -0.4024, 0.4105, -0.0202, -0.1954, -1.2236, -1.6829, 0.1087, 0.1745, -0.433, 0.2911, 0.4095, -0.3513, -0.0621, -0.795, 0.4911, 2.12, 0.9267, 0.7114, 1.6822, 0
0.6052, -0.1711, -0.5352, -0.5391, -0.326, 0.8976, -0.856, -1.1697, 0.0091, -2.1384, -1.0432, -0.9413, -0.8886, -0.1695, 0.3952, -0.2814, 0.7257, -2.0039, -0.3241, 1.6682, 1
0.8244, 1.0112, -1.1361, -1.2138, 0.1468, -1.0016, -2.6553, -1.555, -2.0214, -0.1798, -0.2693, 0.1774, 0.4926, -0.5863, 1.4658, 1.7536, -2.3983, 0.202, -1.8806, -0.7103, 1
-1.1962, -0.9845, 2.3061, 2.0514, -1.4057, -0.4107, 0.5843, 1.0544, 0.1448, 0.2467, 0.5475, 1.4008, 0.568, 0.5979, -0.1649, 1.833, 0.2846, 0.6756, 1.5155, -0.4448, 0
1.0416, 0.1539, 0.0782, -0.0546, 0.8131, -0.3672, -1.6109, 1.2722, 0.4698, -0.6094, 2.1816, -0.8579, 0.6648, 1.0187, 0.1508, -0.4991, -0.0641, 0.9219, -0.1714, 0.9645, 0
-0.6712, 0.4082, -0.5497, -1.065, -0.8354, -0.0771, 0.4687, -1.3702, 0.5929, -2.8473, 0.4583, -0.6425, 0.4729, 0.353, 0.2618, -1.0149, 0.5978, 1.0015, 1.0553, -0.8454, 1
-1.383, -2.2631, -0.5493, -1.092, 0.0663, -2.2539, -1.5496, 0.1054, 0.4331, 0.4299, -0.3113, -1.5854, -1.4251, 0.3524, -1.2274, -0.0597, -0.7703, -0.5343, 0.6369, -1.4329, 1
-0.7369, 0.0202, -2.0955, 2.3047, -0.043, 0.5198, 1.0163, -1.3777, -1.7923, -2.6323, -0.3107, 1.9094, -0.7287, -0.2864, -0.2179, 0.1735, -1.881, 0.9371, 0.6456, -0.1887, 1
-1.1258, -1.6764, -2.0858, 0.8093, 0.1623, -0.7022, 0.2941, -0.3215, -2.5071, -0.6042, -1.5845, -2.6238, 1.7473, 0.4373, -1.493, -1.7918, -0.7823, -0.2641, -1.1786, 0.8031, 1
-0.4544, 1.9003, -0.7303, 0.9066, 0.902, 2.2587, 0.2863, 0.8474, 1.3833, 0.6541, -0.4938, 0.619, 0.3487, 1.5503, 0.2698, 0.0647, -0.8194, 1.2313, 0.9913, 0.5926, 0
1.8533, 1.7395, 0.6358, 0.5692, -0.6174, 0.1984, 1.1219, -0.1659, -0.7739, -0.4464, 1.1403, -0.6902, 1.2764, 0.4142, 1.1725, 0.4109, 0.9291, -0.4225, 1.3269, 0.5602, 0
-0.3982, 0.4198, 0.645, -1.4001, -0.7735, 1.445, -0.6265, 1.9923, -0.7944, -0.7854, 1.1188, -1.0521, 0.1642, 0.2705, 1.478, 1.3436, -0.7818, 1.1805, 1.1873, 0.3307, 0
0.744, -1.257, -0.2417, -2.8212, -0.1781, -2.4112, -0.3338, 0.6148, -1.559, -0.0905, -0.0402, -0.1814, -0.7634, -0.6635, 0.0869, 0.143, -2.2156, 1.4136, 1.0105, -1.2875, 1
0.5998, 0.8041, 1.6688, -0.5954, 0.8914, 0.2556, -0.0228, 0.1955, -1.1275, -0.1267, -0.9428, 0.7751, 1.5126, 0.7321, 1.207, 1.2341, 2.7921, 0.4089, 1.3227, 0.9683, 0
